"Status","Year","Region_ITL1","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","HM Revenue and Customs","140","130","33740","33080"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Ministry of Defence","60","60","35820","34000"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Ministry of Justice","60","50","31380","30450"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Ministry of Justice","670","610","28110","25480"
"New entrant CS","2022","East of England","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Department for Work and Pensions","220","220","23110","24250"
"New entrant CS","2022","East of England","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Ministry of Defence","130","130","22050","21170"
"New entrant CS","2022","East of England","AA/AO","Ministry of Justice","750","740","23850","23140"
"New entrant CS","2022","East of England","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"New entrant CS","2022","East of England","EO","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2022","East of England","EO","Department for Work and Pensions","350","330","28360","27570"
"New entrant CS","2022","East of England","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Home Office","60","50","29590","24880"
"New entrant CS","2022","East of England","EO","Ministry of Defence","70","70","27440","26350"
"New entrant CS","2022","East of England","EO","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2022","East of England","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Department for Environment, Food and Rural Affairs","60","60","33140","30220"
"New entrant CS","2022","East of England","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Department of Health and Social Care","60","50","35980","36330"
"New entrant CS","2022","East of England","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Ministry of Defence","80","80","36960","34500"
"New entrant CS","2022","East of England","SEO/HEO","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Ministry of Justice","900","820","27260","24800"
"New entrant CS","2022","London","AA/AO","Attorney General's Departments","110","110","22080","21250"
"New entrant CS","2022","London","AA/AO","Cabinet Office","60","60","20680","18450"
"New entrant CS","2022","London","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Department for Work and Pensions","210","210","25100","25110"
"New entrant CS","2022","London","AA/AO","Department of Health and Social Care","120","90","23550","23780"
"New entrant CS","2022","London","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","HM Revenue and Customs","50","50","25260","25330"
"New entrant CS","2022","London","AA/AO","HM Treasury","40","40","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Home Office","90","90","24030","24040"
"New entrant CS","2022","London","AA/AO","Ministry of Defence","50","50","25650","25640"
"New entrant CS","2022","London","AA/AO","Ministry of Justice","940","940","26970","25740"
"New entrant CS","2022","London","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Attorney General's Departments","180","170","27280","26950"
"New entrant CS","2022","London","EO","Cabinet Office","130","120","26710","27500"
"New entrant CS","2022","London","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Department for Business, Energy and Industrial Strategy","130","120","27850","27680"
"New entrant CS","2022","London","EO","Department for Digital, Culture, Media and Sport","90","80","26300","26180"
"New entrant CS","2022","London","EO","Department for Education","60","60","27890","28500"
"New entrant CS","2022","London","EO","Department for Environment, Food and Rural Affairs","120","120","27320","27960"
"New entrant CS","2022","London","EO","Department for International Trade","150","150","26310","26250"
"New entrant CS","2022","London","EO","Department for Levelling Up, Housing and Communities","90","90","27850","27850"
"New entrant CS","2022","London","EO","Department for Transport","100","100","28950","29970"
"New entrant CS","2022","London","EO","Department for Work and Pensions","820","800","30830","31060"
"New entrant CS","2022","London","EO","Department of Health and Social Care","480","390","27050","27140"
"New entrant CS","2022","London","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","HM Revenue and Customs","300","300","30570","30750"
"New entrant CS","2022","London","EO","HM Treasury","50","40","[c]","[c]"
"New entrant CS","2022","London","EO","Home Office","430","420","29350","28650"
"New entrant CS","2022","London","EO","Ministry of Defence","110","100","27760","28700"
"New entrant CS","2022","London","EO","Ministry of Justice","230","230","28250","28310"
"New entrant CS","2022","London","EO","National Crime Agency","90","90","35030","33730"
"New entrant CS","2022","London","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Office of Gas and Electricity Markets","110","110","27370","25750"
"New entrant CS","2022","London","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","UK Export Finance","30","30","[c]","[c]"
"New entrant CS","2022","London","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Attorney General's Departments","180","170","53790","50500"
"New entrant CS","2022","London","G6/G7","Cabinet Office","200","190","61640","56520"
"New entrant CS","2022","London","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Competition and Markets Authority","40","40","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Department for Business, Energy and Industrial Strategy","70","70","56790","54130"
"New entrant CS","2022","London","G6/G7","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Department for Environment, Food and Rural Affairs","160","150","55080","52290"
"New entrant CS","2022","London","G6/G7","Department for International Trade","40","40","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Department for Levelling Up, Housing and Communities","60","60","55140","53130"
"New entrant CS","2022","London","G6/G7","Department for Transport","160","160","57680","54110"
"New entrant CS","2022","London","G6/G7","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Department of Health and Social Care","320","280","57100","53360"
"New entrant CS","2022","London","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","HM Revenue and Customs","60","50","60800","58600"
"New entrant CS","2022","London","G6/G7","HM Treasury","40","30","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Home Office","90","80","62190","59930"
"New entrant CS","2022","London","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Ministry of Justice","80","80","58420","58000"
"New entrant CS","2022","London","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Office of Gas and Electricity Markets","50","50","64380","64000"
"New entrant CS","2022","London","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2022","London","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Department of Health and Social Care","70","60","103200","95140"
"New entrant CS","2022","London","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Attorney General's Departments","80","80","40090","42690"
"New entrant CS","2022","London","SEO/HEO","Cabinet Office","570","560","30700","28000"
"New entrant CS","2022","London","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Competition and Markets Authority","40","40","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Department for Business, Energy and Industrial Strategy","330","330","36790","33570"
"New entrant CS","2022","London","SEO/HEO","Department for Digital, Culture, Media and Sport","180","180","34700","34020"
"New entrant CS","2022","London","SEO/HEO","Department for Education","90","80","36610","36660"
"New entrant CS","2022","London","SEO/HEO","Department for Environment, Food and Rural Affairs","480","480","34650","32560"
"New entrant CS","2022","London","SEO/HEO","Department for International Trade","190","190","34290","31800"
"New entrant CS","2022","London","SEO/HEO","Department for Levelling Up, Housing and Communities","190","190","35450","33210"
"New entrant CS","2022","London","SEO/HEO","Department for Transport","250","250","37630","34710"
"New entrant CS","2022","London","SEO/HEO","Department for Work and Pensions","170","170","37220","36650"
"New entrant CS","2022","London","SEO/HEO","Department of Health and Social Care","820","720","35530","32790"
"New entrant CS","2022","London","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","HM Revenue and Customs","350","350","38340","37610"
"New entrant CS","2022","London","SEO/HEO","HM Treasury","140","140","32150","32320"
"New entrant CS","2022","London","SEO/HEO","Home Office","250","250","37750","35050"
"New entrant CS","2022","London","SEO/HEO","Ministry of Defence","130","130","40230","41500"
"New entrant CS","2022","London","SEO/HEO","Ministry of Justice","410","400","37260","34260"
"New entrant CS","2022","London","SEO/HEO","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Office of Gas and Electricity Markets","60","60","39130","38690"
"New entrant CS","2022","London","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","The National Archives","50","50","35920","34260"
"New entrant CS","2022","London","SEO/HEO","UK Export Finance","60","60","40870","41000"
"New entrant CS","2022","London","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Ministry of Justice","1070","1010","34280","32090"
"New entrant CS","2022","North East (England)","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Department for Environment, Food and Rural Affairs","130","120","21180","21300"
"New entrant CS","2022","North East (England)","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Department for Work and Pensions","710","690","21260","21260"
"New entrant CS","2022","North East (England)","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","HM Revenue and Customs","690","660","21400","21250"
"New entrant CS","2022","North East (England)","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Ministry of Justice","340","340","22110","23140"
"New entrant CS","2022","North East (England)","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for Education","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Department for Work and Pensions","370","360","27540","27570"
"New entrant CS","2022","North East (England)","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","HM Revenue and Customs","310","300","26500","26590"
"New entrant CS","2022","North East (England)","EO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Home Office","70","70","25420","24880"
"New entrant CS","2022","North East (England)","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for Education","80","70","33980","36500"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for Environment, Food and Rural Affairs","60","60","32900","31420"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Department for Work and Pensions","80","80","35130","35310"
"New entrant CS","2022","North East (England)","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","HM Revenue and Customs","170","170","33970","33080"
"New entrant CS","2022","North East (England)","SEO/HEO","HM Treasury","30","30","[c]","[c]"
