"Status","Year","Age","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","120","120","36420","34510"
"Leaver Dept.","2021","30-39","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Bristol, City of","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","160","160","39720","32040"
"Leaver Dept.","2021","30-39","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Cardiff and Vale of Glamorgan","90","90","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Monmouthshire and Newport","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Swansea","60","60","26700","21590"
"Leaver Dept.","2021","30-39","West Midlands (England)","Birmingham","110","110","27410","22570"
"Leaver Dept.","2021","30-39","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Leeds","70","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Sheffield","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Croydon","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Tower Hamlets","60","60","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Westminster","650","590","58370","56550"
"Leaver Dept.","2021","40-49","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Tyneside","70","70","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester South West","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Liverpool","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Mid Lancashire","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Glasgow City","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","80","80","44980","40960"
"Leaver Dept.","2021","40-49","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Bristol, City of","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Swansea","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Birmingham","60","60","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Leeds","70","60","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Sheffield","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Nottingham","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Croydon","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Tower Hamlets","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Westminster","310","290","54680","49500"
"Leaver Dept.","2021","50-59","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Tyneside","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Manchester","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
