"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","AA/AO","1200","1160","21230","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","EO","630","620","26470","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","G6/G7","110","100","53530","52080"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","400","390","33900","33080"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","Unknown","180","180","27760","26310"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","EO","60","60","30900","31060"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","AA/AO","170","170","27230","29020"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","EO","60","60","30640","31060"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","AA/AO","90","90","24770","25110"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","EO","70","70","30060","31060"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","80","80","33760","32090"
"New entrant CS","2022","Outer London - South","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Bromley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Bromley","Unknown","90","80","32970","31200"
"New entrant CS","2022","Outer London - South","Croydon","AA/AO","130","130","24170","25110"
"New entrant CS","2022","Outer London - South","Croydon","EO","370","360","29580","28650"
"New entrant CS","2022","Outer London - South","Croydon","G6/G7","70","70","63180","61700"
"New entrant CS","2022","Outer London - South","Croydon","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Croydon","SEO/HEO","280","280","37620","37610"
"New entrant CS","2022","Outer London - South","Croydon","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","60","60","32530","31060"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Barnet","AA/AO","90","70","23910","23780"
"New entrant CS","2022","Outer London - West and North West","Barnet","EO","140","130","28390","26880"
"New entrant CS","2022","Outer London - West and North West","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Barnet","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Barnet","SEO/HEO","80","80","35810","32560"
"New entrant CS","2022","Outer London - West and North West","Barnet","Unknown","60","60","31890","27980"
"New entrant CS","2022","Outer London - West and North West","Brent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Brent","EO","60","60","30520","31060"
"New entrant CS","2022","Outer London - West and North West","Brent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Ealing","EO","30","30","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Ealing","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","EO","140","130","29530","28650"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","190","190","27130","29560"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","140","130","28420","28650"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","80","80","36430","34300"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","EO","60","60","27720","27570"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","AA/AO","350","350","22040","21840"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","EO","80","70","26730","26350"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","60","60","35740","33000"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","Unknown","90","70","26400","24770"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","AA/AO","100","90","20950","20970"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","60","60","26850","24800"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","EO","40","40","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","AA/AO","200","200","21870","21260"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","80","70","27830","27570"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","110","100","27650","25480"
"New entrant CS","2022","South Yorkshire","Sheffield","AA/AO","190","180","21290","21260"
"New entrant CS","2022","South Yorkshire","Sheffield","EO","250","240","26180","25000"
"New entrant CS","2022","South Yorkshire","Sheffield","G6/G7","80","80","56180","54030"
"New entrant CS","2022","South Yorkshire","Sheffield","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Sheffield","SEO/HEO","180","180","34770","35310"
"New entrant CS","2022","South Yorkshire","Sheffield","Unknown","130","120","28870","28200"
"New entrant CS","2022","Southern Scotland","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","70","70","21320","21260"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","70","70","25410","27230"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Scottish Borders","AA/AO","70","70","23580","24400"
"New entrant CS","2022","Southern Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Ayrshire","EO","50","50","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","AA/AO","270","260","21300","21250"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","EO","70","70","27230","27570"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","Unknown","60","50","30530","28470"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","AA/AO","130","130","28420","31020"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","AA/AO","190","190","22620","21260"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","AA/AO","170","170","25120","24370"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","EO","50","50","28430","27960"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","SEO/HEO","60","60","35960","37070"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","Unknown","90","80","29950","27060"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","EO","110","90","27780","25770"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","EO","50","50","26910","27570"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Darlington","EO","50","50","25450","25000"
"New entrant CS","2022","Tees Valley and Durham","Darlington","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Darlington","SCS","[c]","[c]","[c]","[c]"
