"Status","Year","Region_ITL3","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Sandwell","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","AA/AO","50","40","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","AA/AO","80","70","20170","21260"
"New entrant CS","2022","Sefton","Unknown","EO","100","100","25320","24880"
"New entrant CS","2022","Sefton","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Sefton","White","AA/AO","130","130","20780","21260"
"New entrant CS","2022","Sefton","White","EO","150","150","26490","26590"
"New entrant CS","2022","Sefton","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","White","SEO/HEO","50","50","36540","33370"
"New entrant CS","2022","Sefton","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Sheffield","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","AA/AO","60","60","21370","21680"
"New entrant CS","2022","Sheffield","Unknown","EO","80","70","25670","24880"
"New entrant CS","2022","Sheffield","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Sheffield","White","AA/AO","90","90","21210","21260"
"New entrant CS","2022","Sheffield","White","EO","130","130","26380","25000"
"New entrant CS","2022","Sheffield","White","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Sheffield","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","White","SEO/HEO","120","120","34590","35310"
"New entrant CS","2022","Sheffield","White","Unknown","80","70","29510","28200"
"New entrant CS","2022","Shetland Islands","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","White","EO","50","50","[c]","[c]"
"New entrant CS","2022","Shropshire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Asian","EO","30","30","[c]","[c]"
"New entrant CS","2022","Solihull","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","EO","50","50","26200","24880"
"New entrant CS","2022","Solihull","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","White","AA/AO","70","70","20950","20420"
"New entrant CS","2022","Somerset CC","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","White","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Somerset CC","White","Unknown","60","60","26730","24090"
"New entrant CS","2022","South and West Derbyshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","White","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","White","EO","30","30","[c]","[c]"
"New entrant CS","2022","South Hampshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","AA/AO","60","50","21050","19860"
"New entrant CS","2022","South Hampshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","White","AA/AO","180","130","20140","19860"
"New entrant CS","2022","South Hampshire","White","EO","60","60","24660","23880"
"New entrant CS","2022","South Hampshire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","White","SEO/HEO","100","100","32850","30710"
"New entrant CS","2022","South Hampshire","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
