"Status","Year","Sex","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","EO","1110","1090","27070","26590"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","G6/G7","80","80","56390","52080"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","SEO/HEO","730","720","34800","33080"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","EO","40","40","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","SEO/HEO","70","70","30520","29320"
"New entrant CS","2022","Female","Home Office","AA/AO","300","300","22000","21680"
"New entrant CS","2022","Female","Home Office","EO","710","670","26850","24880"
"New entrant CS","2022","Female","Home Office","G6/G7","60","60","58630","57430"
"New entrant CS","2022","Female","Home Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","SEO/HEO","150","150","37320","35050"
"New entrant CS","2022","Female","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","AA/AO","60","50","21770","21810"
"New entrant CS","2022","Female","Intellectual Property Office","EO","40","30","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","AA/AO","50","50","21030","20970"
"New entrant CS","2022","Female","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Female","Met Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","AA/AO","570","540","21420","21170"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","EO","310","290","26990","26350"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","G6/G7","60","50","63980","63500"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","SEO/HEO","350","330","37170","35000"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","AA/AO","60","60","21230","20970"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","EO","110","110","27310","28310"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","G6/G7","50","50","56980","55490"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","SEO/HEO","210","200","36180","34260"
"New entrant CS","2022","Female","National Crime Agency","AA/AO","50","40","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","EO","120","110","32690","32260"
"New entrant CS","2022","Female","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","SEO/HEO","50","50","41720","40170"
"New entrant CS","2022","Female","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","G6/G7","50","50","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","SEO/HEO","90","90","45720","46360"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","EO","100","100","26360","25750"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","SEO/HEO","60","60","38020","37500"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","AA/AO","90","80","20950","20970"
"New entrant CS","2022","Female","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","EO","40","40","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","G6/G7","40","30","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","SEO/HEO","90","80","36250","36980"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","AA/AO","280","260","21240","21300"
"New entrant CS","2022","Female","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","AA/AO","190","180","21610","22000"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","AA/AO","170","170","23000","24400"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","EO","140","140","27390","27230"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","G6/G7","130","120","56180","53480"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","SEO/HEO","410","390","35740","33070"
"New entrant CS","2022","Female","Scottish Housing Regulator","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","AA/AO","170","170","21740","21640"
"New entrant CS","2022","Female","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","AA/AO","300","280","21500","21050"
"New entrant CS","2022","Female","Social Security Scotland","EO","370","350","27400","27230"
"New entrant CS","2022","Female","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","SEO/HEO","180","180","34410","31540"
"New entrant CS","2022","Female","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","Unknown","70","60","33030","30000"
"New entrant CS","2022","Female","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Female","UK Health Security Agency","AA/AO","200","170","21380","19880"
"New entrant CS","2022","Female","UK Health Security Agency","EO","320","290","25690","26710"
"New entrant CS","2022","Female","UK Health Security Agency","G6/G7","230","220","56160","53130"
"New entrant CS","2022","Female","UK Health Security Agency","SCS","40","40","[c]","[c]"
"New entrant CS","2022","Female","UK Health Security Agency","SEO/HEO","590","550","34920","33850"
"New entrant CS","2022","Female","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","AA/AO","220","170","19800","19860"
"New entrant CS","2022","Female","UK Statistics Authority","EO","60","50","23910","23880"
"New entrant CS","2022","Female","UK Statistics Authority","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","SEO/HEO","250","240","33150","30710"
"New entrant CS","2022","Female","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","AA/AO","140","140","21860","21750"
"New entrant CS","2022","Female","Valuation Office Agency","EO","70","60","25540","25000"
"New entrant CS","2022","Female","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","SEO/HEO","60","60","35840","31130"
"New entrant CS","2022","Female","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","AA/AO","50","50","21890","21300"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","EO","40","40","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","SEO/HEO","90","90","36510","38160"
"New entrant CS","2022","Female","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","AA/AO","80","80","22120","21300"
"New entrant CS","2022","Male","Animal and Plant Health Agency","EO","70","70","25710","24920"
"New entrant CS","2022","Male","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office (excl. agencies)","AA/AO","50","50","20760","21050"
"New entrant CS","2022","Male","Cabinet Office (excl. agencies)","EO","120","120","25530","25210"
"New entrant CS","2022","Male","Cabinet Office (excl. agencies)","G6/G7","210","210","63940","61710"
"New entrant CS","2022","Male","Cabinet Office (excl. agencies)","SCS","40","30","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office (excl. agencies)","SEO/HEO","400","390","30890","28000"
"New entrant CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Companies House","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Male","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Commercial Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Office and Procurator Fiscal Service","AA/AO","80","80","21050","21050"
