"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Grants Management","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Attorney General's Departments","80","80","46740","50500"
"In post","2022","Other ethnicity","Legal","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Cabinet Office","30","30","[c]","[c]"
"In post","2022","Other ethnicity","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy","80","70","45650","43170"
"In post","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Department for Education","40","40","[c]","[c]"
"In post","2022","Other ethnicity","No function","Department for Environment, Food and Rural Affairs","60","50","38810","37480"
"In post","2022","Other ethnicity","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Department for Levelling Up, Housing and Communities","40","40","[c]","[c]"
"In post","2022","Other ethnicity","No function","Department for Transport","50","40","[c]","[c]"
"In post","2022","Other ethnicity","No function","Department for Work and Pensions","380","350","28830","27570"
"In post","2022","Other ethnicity","No function","Department of Health and Social Care","100","100","49270","41540"
"In post","2022","Other ethnicity","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Foreign, Commonwealth and Development Office","50","50","[c]","[c]"
"In post","2022","Other ethnicity","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","HM Revenue and Customs","110","110","33380","33080"
"In post","2022","Other ethnicity","No function","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Ministry of Justice","460","440","30730","28310"
"In post","2022","Other ethnicity","No function","National Crime Agency","30","30","[c]","[c]"
"In post","2022","Other ethnicity","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
