"Status","Year","Sexual_orientation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lambeth","Female","100","80","36490","32330"
"New entrant CS","2021","Undeclared","Lambeth","Male","60","50","44430","32330"
"New entrant CS","2021","Undeclared","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leeds","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Leeds","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Manchester","Female","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sunderland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","Female","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wandsworth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Westminster","Female","230","220","36410","32940"
"New entrant CS","2021","Undeclared","Westminster","Male","190","190","38730","34020"
"New entrant CS","2021","Undeclared","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","Female","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Female","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","70","70","30300","26350"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","150","150","28340","26000"
"New entrant CS","2021","Unknown","Bedford","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Belfast","Female","80","70","23790","20140"
"New entrant CS","2021","Unknown","Belfast","Male","100","100","22750","20140"
"New entrant CS","2021","Unknown","Berkshire","Female","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Male","70","70","30130","25960"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Female","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Female","240","230","25500","20740"
"New entrant CS","2021","Unknown","Birmingham","Male","210","200","28240","22570"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Female","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Male","50","50","22520","21010"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Male","60","60","24850","20140"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Female","140","130","29180","27570"
"New entrant CS","2021","Unknown","Bristol, City of","Male","110","100","29990","25560"
"New entrant CS","2021","Unknown","Bromley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Male","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Female","80","80","26420","22680"
"New entrant CS","2021","Unknown","Camden and City of London","Male","70","70","29900","22680"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Female","170","170","23760","20140"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Male","200","200","25010","20140"
"New entrant CS","2021","Unknown","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","City of Edinburgh","Female","440","420","31650","26160"
"New entrant CS","2021","Unknown","City of Edinburgh","Male","360","360","30910","25560"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Female","50","50","35040","29360"
"New entrant CS","2021","Unknown","Coventry","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Female","210","200","33090","28650"
"New entrant CS","2021","Unknown","Croydon","Male","220","220","37220","35050"
"New entrant CS","2021","Unknown","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Female","100","100","28990","25270"
"New entrant CS","2021","Unknown","Devon CC","Male","120","120","30230","26640"
"New entrant CS","2021","Unknown","Dorset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Female","80","70","22690","20880"
"New entrant CS","2021","Unknown","Durham CC","Male","60","60","23740","22350"
"New entrant CS","2021","Unknown","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Female","70","60","23950","24020"
"New entrant CS","2021","Unknown","East Kent","Male","100","90","24620","24880"
"New entrant CS","2021","Unknown","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
