"Status","Year","Parent_department","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Hampshire and Isle of Wight","80","70","40400","31780"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Inner London - West","120","120","49470","45140"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","Unknown","210","180","25790","21840"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","Unknown","90","60","23660","21840"
"Leaver CS","2022","Department for Transport","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Inner London - West","60","60","38260","34710"
"Leaver CS","2022","Department for Transport","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","100","80","22560","21590"
"Leaver CS","2022","Department for Transport","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Bedfordshire and Hertfordshire","110","100","28420","28550"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","130","110","28240","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Cheshire","70","60","26500","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Cornwall and Isles of Scilly","60","50","24420","21260"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Derbyshire and Nottinghamshire","210","180","27250","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Devon","100","80","24800","21260"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Dorset and Somerset","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","East Anglia","180","160","25840","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","East Wales","100","90","27120","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","70","60","25780","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Eastern Scotland","210","180","24900","21260"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Essex","140","130","28890","29290"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","150","130","26860","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Greater Manchester","310","280","28000","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Hampshire and Isle of Wight","110","90","26970","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","80","70","25760","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Highlands and Islands","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Inner London - East","180","170","31410","31060"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Inner London - West","150","140","38400","31060"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Kent","110","100","28730","29290"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Lancashire","370","320","25300","21260"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","140","120","24850","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Merseyside","220","190","27550","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","North Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Northumberland, and Tyne and Wear","480","430","26190","21260"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Outer London - East and North East","130","120","29860","31060"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Outer London - South","80","70","30420","31060"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Outer London - West and North West","150","150","30810","31060"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Shropshire and Staffordshire","100","90","26320","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","South Yorkshire","190","170","26800","21260"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Southern Scotland","60","60","26740","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Surrey, East and West Sussex","200","170","26580","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Tees Valley and Durham","100","80","26140","26110"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","Unknown","50","50","29900","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","West Central Scotland","190","160","25240","26120"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","West Midlands","220","190","26210","27570"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","West Wales and The Valleys","160","130","24840","21260"
"Leaver CS","2022","Department for Work and Pensions","Heterosexual / straight","West Yorkshire","280","250","29420","27570"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Lancashire","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Lancashire","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Merseyside","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
