"Status","Year","Sex","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","AA/AO","Ministry of Defence","830","820","22940","20920"
"New entrant CS","2021","Male","AA/AO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Ministry of Justice","2730","2700","23030","22850"
"New entrant CS","2021","Male","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Scottish Government","410","400","21290","20810"
"New entrant CS","2021","Male","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","United Kingdom Statistics Authority","70","70","19580","19130"
"New entrant CS","2021","Male","AA/AO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","AA/AO","Welsh Government","40","40","[c]","[c]"
"New entrant CS","2021","Male","EO","Attorney General's Departments","60","60","27260","26950"
"New entrant CS","2021","Male","EO","Cabinet Office","110","110","26970","27500"
"New entrant CS","2021","Male","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Department for Business, Energy and Industrial Strategy","190","190","26100","24500"
"New entrant CS","2021","Male","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Department for Education","80","80","25970","25000"
"New entrant CS","2021","Male","EO","Department for Environment, Food and Rural Affairs","160","160","25520","24920"
"New entrant CS","2021","Male","EO","Department for International Trade","30","30","[c]","[c]"
"New entrant CS","2021","Male","EO","Department for Transport","160","160","27220","26130"
"New entrant CS","2021","Male","EO","Department for Work and Pensions","4150","4130","28510","27570"
"New entrant CS","2021","Male","EO","Department of Health and Social Care","180","170","26000","26880"
"New entrant CS","2021","Male","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2021","Male","EO","HM Revenue and Customs","640","640","25690","25560"
"New entrant CS","2021","Male","EO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Home Office","490","480","26320","24880"
"New entrant CS","2021","Male","EO","Ministry of Defence","560","560","25070","26350"
"New entrant CS","2021","Male","EO","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"New entrant CS","2021","Male","EO","Ministry of Justice","180","170","24620","24620"
"New entrant CS","2021","Male","EO","National Crime Agency","300","300","31390","32520"
"New entrant CS","2021","Male","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Office of Gas and Electricity Markets","70","70","25110","25670"
"New entrant CS","2021","Male","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Scottish Government","130","130","26690","26160"
"New entrant CS","2021","Male","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","United Kingdom Statistics Authority","70","70","23590","23050"
"New entrant CS","2021","Male","EO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","EO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Attorney General's Departments","150","140","53200","50520"
"New entrant CS","2021","Male","G6/G7","Cabinet Office","150","150","62380","55280"
"New entrant CS","2021","Male","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Department for Business, Energy and Industrial Strategy","90","80","58040","53380"
"New entrant CS","2021","Male","G6/G7","Department for Digital, Culture, Media and Sport","50","50","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Department for Education","70","70","54800","53420"
"New entrant CS","2021","Male","G6/G7","Department for Environment, Food and Rural Affairs","120","120","54480","52690"
"New entrant CS","2021","Male","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Department for Transport","80","80","59340","54650"
"New entrant CS","2021","Male","G6/G7","Department for Work and Pensions","120","120","59150","57400"
"New entrant CS","2021","Male","G6/G7","Department of Health and Social Care","220","210","56940","53360"
"New entrant CS","2021","Male","G6/G7","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","HM Revenue and Customs","70","70","57470","52580"
"New entrant CS","2021","Male","G6/G7","HM Treasury","40","40","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Home Office","140","140","59670","57430"
"New entrant CS","2021","Male","G6/G7","Ministry of Defence","140","140","61580","56360"
"New entrant CS","2021","Male","G6/G7","Ministry of Housing, Communities and Local Government","50","50","52310","53130"
"New entrant CS","2021","Male","G6/G7","Ministry of Justice","110","110","59240","58260"
"New entrant CS","2021","Male","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Scottish Government","90","90","57090","56120"
"New entrant CS","2021","Male","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","United Kingdom Statistics Authority","50","50","53000","52100"
"New entrant CS","2021","Male","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Cabinet Office","110","110","85940","72000"
"New entrant CS","2021","Male","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Department of Health and Social Care","70","60","98970","88450"
"New entrant CS","2021","Male","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SCS","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Attorney General's Departments","60","60","39090","38000"
"New entrant CS","2021","Male","SEO/HEO","Cabinet Office","330","330","30930","28000"
"New entrant CS","2021","Male","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Department for Business, Energy and Industrial Strategy","340","340","35520","33570"
"New entrant CS","2021","Male","SEO/HEO","Department for Digital, Culture, Media and Sport","100","100","36130","34020"
"New entrant CS","2021","Male","SEO/HEO","Department for Education","150","150","34690","36500"
"New entrant CS","2021","Male","SEO/HEO","Department for Environment, Food and Rural Affairs","290","290","33190","32560"
"New entrant CS","2021","Male","SEO/HEO","Department for International Trade","110","110","33570","31800"
"New entrant CS","2021","Male","SEO/HEO","Department for Transport","290","290","35970","34710"
"New entrant CS","2021","Male","SEO/HEO","Department for Work and Pensions","230","220","36600","35310"
"New entrant CS","2021","Male","SEO/HEO","Department of Health and Social Care","470","450","34680","32790"
"New entrant CS","2021","Male","SEO/HEO","Food Standards Agency","30","30","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","HM Revenue and Customs","420","420","33750","31810"
"New entrant CS","2021","Male","SEO/HEO","HM Treasury","140","140","31970","32320"
"New entrant CS","2021","Male","SEO/HEO","Home Office","240","240","37460","36210"
"New entrant CS","2021","Male","SEO/HEO","Ministry of Defence","750","740","36020","34500"
"New entrant CS","2021","Male","SEO/HEO","Ministry of Housing, Communities and Local Government","80","80","34530","33210"
"New entrant CS","2021","Male","SEO/HEO","Ministry of Justice","370","360","33670","31650"
"New entrant CS","2021","Male","SEO/HEO","National Crime Agency","150","140","42050","40210"
"New entrant CS","2021","Male","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Other Cabinet Office Agencies","60","60","34000","34800"
"New entrant CS","2021","Male","SEO/HEO","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Scottish Government","240","240","35720","35400"
"New entrant CS","2021","Male","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","United Kingdom Statistics Authority","250","250","32940","32540"
"New entrant CS","2021","Male","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","HM Revenue and Customs","110","110","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Ministry of Defence","160","160","36540","33250"
"New entrant CS","2021","Male","Unknown","Ministry of Justice","320","280","23210","22920"
"New entrant CS","2021","Unknown","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Attorney General's Departments","250","250","21460","21250"
"New entrant CS","2022","Female","AA/AO","Cabinet Office","90","90","20710","21050"
"New entrant CS","2022","Female","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Department for Business, Energy and Industrial Strategy","200","190","20720","20910"
"New entrant CS","2022","Female","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Department for Environment, Food and Rural Affairs","460","430","21600","21300"
"New entrant CS","2022","Female","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Department for Levelling Up, Housing and Communities","30","30","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Department for Transport","470","420","20940","21840"
"New entrant CS","2022","Female","AA/AO","Department for Work and Pensions","2690","2610","21630","21260"
"New entrant CS","2022","Female","AA/AO","Department of Health and Social Care","230","190","21430","19880"
"New entrant CS","2022","Female","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","HM Land Registry","190","180","22640","22600"
"New entrant CS","2022","Female","AA/AO","HM Revenue and Customs","2330","2200","21340","21250"
"New entrant CS","2022","Female","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Home Office","300","300","22000","21680"
"New entrant CS","2022","Female","AA/AO","Ministry of Defence","630","600","21160","21170"
"New entrant CS","2022","Female","AA/AO","Ministry of Justice","4080","4000","22820","21650"
"New entrant CS","2022","Female","AA/AO","National Crime Agency","50","40","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","Scottish Government","1120","1080","21850","21050"
"New entrant CS","2022","Female","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","AA/AO","UK Statistics Authority","220","170","19800","19860"
"New entrant CS","2022","Female","AA/AO","Welsh Government","60","50","21880","21300"
"New entrant CS","2022","Female","EO","Attorney General's Departments","190","180","26780","26950"
"New entrant CS","2022","Female","EO","Cabinet Office","160","160","25790","25520"
"New entrant CS","2022","Female","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Department for Business, Energy and Industrial Strategy","170","170","26350","26200"
"New entrant CS","2022","Female","EO","Department for Digital, Culture, Media and Sport","60","60","26000","26180"
"New entrant CS","2022","Female","EO","Department for Education","210","210","25620","25000"
"New entrant CS","2022","Female","EO","Department for Environment, Food and Rural Affairs","270","260","25690","24920"
"New entrant CS","2022","Female","EO","Department for International Trade","90","90","25960","26250"
"New entrant CS","2022","Female","EO","Department for Levelling Up, Housing and Communities","80","80","26870","27850"
"New entrant CS","2022","Female","EO","Department for Transport","190","180","26800","26130"
"New entrant CS","2022","Female","EO","Department for Work and Pensions","2990","2870","28190","27570"
"New entrant CS","2022","Female","EO","Department of Health and Social Care","560","470","25930","26880"
"New entrant CS","2022","Female","EO","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","HM Land Registry","80","80","27630","27130"
"New entrant CS","2022","Female","EO","HM Revenue and Customs","1180","1160","26980","26590"
"New entrant CS","2022","Female","EO","HM Treasury","40","40","[c]","[c]"
"New entrant CS","2022","Female","EO","Home Office","710","670","26850","24880"
"New entrant CS","2022","Female","EO","Ministry of Defence","530","510","25120","26350"
"New entrant CS","2022","Female","EO","Ministry of Justice","390","390","26370","25120"
"New entrant CS","2022","Female","EO","National Crime Agency","120","110","32690","32260"
"New entrant CS","2022","Female","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Office of Gas and Electricity Markets","100","100","26360","25750"
"New entrant CS","2022","Female","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Scottish Government","610","590","27360","27230"
"New entrant CS","2022","Female","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","UK Statistics Authority","60","50","23910","23880"
"New entrant CS","2022","Female","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","EO","Welsh Government","40","40","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Attorney General's Departments","190","170","52510","50500"
"New entrant CS","2022","Female","G6/G7","Cabinet Office","200","200","59960","56520"
"New entrant CS","2022","Female","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Department for Business, Energy and Industrial Strategy","90","90","54440","53380"
"New entrant CS","2022","Female","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Department for Education","100","90","52780","49960"
"New entrant CS","2022","Female","G6/G7","Department for Environment, Food and Rural Affairs","220","210","52130","52290"
"New entrant CS","2022","Female","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Department for Levelling Up, Housing and Communities","70","70","51500","53130"
"New entrant CS","2022","Female","G6/G7","Department for Transport","110","110","55260","54110"
"New entrant CS","2022","Female","G6/G7","Department for Work and Pensions","80","80","55030","53360"
"New entrant CS","2022","Female","G6/G7","Department of Health and Social Care","360","320","56370","53360"
"New entrant CS","2022","Female","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","HM Revenue and Customs","90","80","56400","52080"
"New entrant CS","2022","Female","G6/G7","HM Treasury","30","30","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Home Office","60","60","58630","57430"
"New entrant CS","2022","Female","G6/G7","Ministry of Defence","100","90","58920","55250"
"New entrant CS","2022","Female","G6/G7","Ministry of Justice","70","70","57120","55490"
"New entrant CS","2022","Female","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Office for Standards in Education, Children's Services and Skills","50","50","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Scottish Government","190","190","56590","53480"
"New entrant CS","2022","Female","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","UK Statistics Authority","40","40","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Department of Health and Social Care","60","50","95870","90710"
"New entrant CS","2022","Female","SCS","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
