"Status","Year","Region_ITL3","Sex","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Gwynedd","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Female","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Female","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Male","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Female","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Male","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Female","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Male","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Female","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Male","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Female","Department of Health and Social Care","1070","970","45680","40070"
"Leaver Dept.","2022","Lambeth","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Male","Department of Health and Social Care","500","460","50550","45830"
"Leaver Dept.","2022","Lambeth","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Department for Work and Pensions","80","70","33980","27780"
"Leaver Dept.","2022","Leeds","Female","Department of Health and Social Care","360","160","39940","36330"
"Leaver Dept.","2022","Leeds","Female","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Female","Ministry of Justice","50","50","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Department for Work and Pensions","60","60","31660","27570"
"Leaver Dept.","2022","Leeds","Male","Department of Health and Social Care","250","100","44600","37010"
"Leaver Dept.","2022","Leeds","Male","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Female","Department of Health and Social Care","130","130","48970","41320"
"Leaver Dept.","2022","Lewisham and Southwark","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Male","Department of Health and Social Care","60","50","56520","54410"
"Leaver Dept.","2022","Lewisham and Southwark","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","Department of Health and Social Care","70","60","38800","36060"
"Leaver Dept.","2022","Liverpool","Female","HM Revenue and Customs","40","30","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","Home Office","90","80","25830","24890"
