"Status","Year","Region_ITL3","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","Female","120","120","29240","28700"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","Male","70","70","28910","28700"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Female","30","30","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Female","50","50","26980","27230"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Heterosexual / straight","Female","40","30","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Heterosexual / straight","Male","50","50","[c]","[c]"
"New entrant CS","2022","Isle of Wight","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Female","70","70","31190","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Male","60","60","30890","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Heterosexual / straight","Female","60","60","25320","24620"
"New entrant CS","2022","Kent Thames Gateway","Heterosexual / straight","Male","30","30","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Unknown","Female","50","50","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Heterosexual / straight","Female","100","90","25810","23170"
"New entrant CS","2022","Kingston upon Hull, City of","Heterosexual / straight","Male","60","60","25730","23140"
"New entrant CS","2022","Kingston upon Hull, City of","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","Heterosexual / straight","Female","340","330","38260","32330"
"New entrant CS","2022","Lambeth","Heterosexual / straight","Male","210","200","38850","32330"
"New entrant CS","2022","Lambeth","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2022","Lambeth","LGBO","Male","30","30","[c]","[c]"
"New entrant CS","2022","Lambeth","Undeclared","Female","50","50","40260","32330"
"New entrant CS","2022","Lambeth","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","Unknown","Female","70","70","36040","30520"
"New entrant CS","2022","Lambeth","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Heterosexual / straight","Female","30","30","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Heterosexual / straight","Male","30","30","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Heterosexual / straight","Female","660","630","30720","27570"
"New entrant CS","2022","Leeds","Heterosexual / straight","Male","510","500","30870","27570"
"New entrant CS","2022","Leeds","LGBO","Female","60","60","28520","26590"
"New entrant CS","2022","Leeds","LGBO","Male","50","50","[c]","[c]"
"New entrant CS","2022","Leeds","Undeclared","Female","120","80","31800","28970"
"New entrant CS","2022","Leeds","Undeclared","Male","100","60","33280","28970"
"New entrant CS","2022","Leeds","Unknown","Female","410","390","29360","26590"
"New entrant CS","2022","Leeds","Unknown","Male","430","420","31660","26590"
"New entrant CS","2022","Leicester","Heterosexual / straight","Female","180","170","23950","22200"
"New entrant CS","2022","Leicester","Heterosexual / straight","Male","90","80","24990","21930"
"New entrant CS","2022","Leicester","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Unknown","Female","80","70","24370","22600"
"New entrant CS","2022","Leicester","Unknown","Male","50","40","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","Female","100","100","25910","23140"
"New entrant CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","Male","80","80","27030","23140"
"New entrant CS","2022","Leicestershire CC and Rutland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Unknown","Female","60","50","22660","20970"
"New entrant CS","2022","Leicestershire CC and Rutland","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Heterosexual / straight","Female","150","140","36890","31060"
"New entrant CS","2022","Lewisham and Southwark","Heterosexual / straight","Male","50","50","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Unknown","Female","50","50","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Heterosexual / straight","Female","190","180","27220","24800"
"New entrant CS","2022","Lincolnshire CC","Heterosexual / straight","Male","160","150","27490","26130"
"New entrant CS","2022","Lincolnshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","Heterosexual / straight","Female","580","560","25440","22200"
"New entrant CS","2022","Liverpool","Heterosexual / straight","Male","330","330","26130","24880"
"New entrant CS","2022","Liverpool","LGBO","Female","50","50","[c]","[c]"
"New entrant CS","2022","Liverpool","LGBO","Male","60","60","25640","25520"
"New entrant CS","2022","Liverpool","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2022","Liverpool","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","Unknown","Female","410","390","24700","23170"
"New entrant CS","2022","Liverpool","Unknown","Male","210","210","25840","24800"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Heterosexual / straight","Female","30","30","[c]","[c]"
"New entrant CS","2022","Luton","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","Heterosexual / straight","Female","430","420","30750","27570"
"New entrant CS","2022","Manchester","Heterosexual / straight","Male","400","400","32030","27570"
"New entrant CS","2022","Manchester","LGBO","Female","60","60","30280","26590"
"New entrant CS","2022","Manchester","LGBO","Male","60","60","30570","27570"
"New entrant CS","2022","Manchester","Undeclared","Female","30","30","[c]","[c]"
"New entrant CS","2022","Manchester","Undeclared","Male","40","30","[c]","[c]"
"New entrant CS","2022","Manchester","Unknown","Female","200","200","28230","26590"
"New entrant CS","2022","Manchester","Unknown","Male","210","210","31500","27570"
"New entrant CS","2022","Medway","Heterosexual / straight","Female","70","70","26730","27430"
"New entrant CS","2022","Medway","Heterosexual / straight","Male","60","60","28190","27430"
"New entrant CS","2022","Medway","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Unknown","Female","50","50","[c]","[c]"
"New entrant CS","2022","Medway","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Female","60","50","31670","31060"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Male","30","30","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Heterosexual / straight","Female","70","60","28770","24800"
"New entrant CS","2022","Mid Kent","Heterosexual / straight","Male","40","30","[c]","[c]"
"New entrant CS","2022","Mid Kent","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","Mid Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Heterosexual / straight","Female","180","180","27320","23170"
"New entrant CS","2022","Mid Lancashire","Heterosexual / straight","Male","110","110","25660","21260"
"New entrant CS","2022","Mid Lancashire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Unknown","Female","90","80","26250","23410"
"New entrant CS","2022","Mid Lancashire","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","Mid Ulster","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Heterosexual / straight","Female","80","70","27070","27920"
"New entrant CS","2022","Milton Keynes","Heterosexual / straight","Male","70","70","28180","28140"
"New entrant CS","2022","Milton Keynes","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Heterosexual / straight","Female","360","340","29610","30210"
"New entrant CS","2022","Monmouthshire and Newport","Heterosexual / straight","Male","290","280","30810","30210"
"New entrant CS","2022","Monmouthshire and Newport","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","LGBO","Male","30","30","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Unknown","Female","90","80","27550","24030"
"New entrant CS","2022","Monmouthshire and Newport","Unknown","Male","90","90","29400","24520"
"New entrant CS","2022","Na h-Eileanan Siar","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Heterosexual / straight","Female","40","40","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Heterosexual / straight","Female","30","30","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Heterosexual / straight","Male","30","30","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Heterosexual / straight","Female","40","40","[c]","[c]"
"New entrant CS","2022","North Hampshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Heterosexual / straight","Female","100","100","24020","21260"
"New entrant CS","2022","North Lanarkshire","Heterosexual / straight","Male","70","70","24730","21260"
"New entrant CS","2022","North Lanarkshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Heterosexual / straight","Female","70","60","23520","21260"
"New entrant CS","2022","North Northamptonshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Heterosexual / straight","Female","80","70","26340","24800"
"New entrant CS","2022","North Nottinghamshire","Heterosexual / straight","Male","40","30","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Heterosexual / straight","Female","50","50","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Heterosexual / straight","Male","50","50","33250","32270"
"New entrant CS","2022","North Yorkshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","Male","40","30","[c]","[c]"
"New entrant CS","2022","Northumberland","Heterosexual / straight","Female","40","30","[c]","[c]"
"New entrant CS","2022","Northumberland","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Heterosexual / straight","Female","160","150","24760","23140"
"New entrant CS","2022","Norwich and East Norfolk","Heterosexual / straight","Male","140","140","24720","23140"
"New entrant CS","2022","Norwich and East Norfolk","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Heterosexual / straight","Female","420","400","27810","26590"
"New entrant CS","2022","Nottingham","Heterosexual / straight","Male","360","350","27880","26590"
"New entrant CS","2022","Nottingham","LGBO","Female","50","50","[c]","[c]"
"New entrant CS","2022","Nottingham","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2022","Nottingham","Undeclared","Female","40","30","[c]","[c]"
"New entrant CS","2022","Nottingham","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Unknown","Female","240","230","26080","24920"
"New entrant CS","2022","Nottingham","Unknown","Male","200","200","26760","25000"
"New entrant CS","2022","Orkney Islands","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","LGBO","Female","[c]","[c]","[c]","[c]"
