"Status","Year","Organisation","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Defence (excl. agencies)","EO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","East Riding of Yorkshire","300","290","27400","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Essex Haven Gateway","70","70","30700","27570"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Glasgow City","150","150","26940","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Gloucestershire CC","80","80","29470","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Herefordshire, County of","70","70","28490","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Hertfordshire CC","80","70","30960","30750"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Hounslow and Richmond upon Thames","140","130","29580","29250"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Lancaster and Wyre","180","160","26980","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Leicestershire CC and Rutland","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Lincolnshire CC","190","180","27510","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Lisburn and Castlereagh","50","50","28600","27420"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Liverpool","80","70","26890","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","North and West Norfolk","30","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","North Hampshire","90","80","27710","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","North Yorkshire CC","240","230","29200","26940"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Overseas","100","100","28200","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Oxfordshire CC","140","130","27880","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Plymouth","120","110","30410","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Portsmouth","300","290","28710","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Powys","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Shropshire","230","230","28970","29350"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Somerset CC","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","South Hampshire","180","170","30570","32350"
"In post","2022","Ministry of Defence (excl. agencies)","EO","South Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Staffordshire CC","200","190","26920","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Suffolk CC","140","140","28140","26930"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Telford and Wrekin","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Unknown","30","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","West Surrey","50","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Westminster","310","300","30730","30370"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Wiltshire","650","630","27760","26670"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","EO","York","30","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","380","370","58800","54850"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Berkshire","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Buckinghamshire","70","70","62110","57440"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Cambridgeshire CC","90","90","59690","54540"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Central Hampshire","220","210","59130","54540"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Hertfordshire CC","80","80","62720","59730"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Lancaster and Wyre","30","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","North Hampshire","30","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","North Yorkshire CC","50","50","69420","68410"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Overseas","100","100","66430","65560"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Oxfordshire CC","50","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Plymouth","50","50","64720","59750"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Portsmouth","150","150","59590","54540"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Staffordshire CC","130","130","59700","54540"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Westminster","680","670","62610","59730"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","Wiltshire","340","320","60700","54540"
"In post","2022","Ministry of Defence (excl. agencies)","G6/G7","York","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Westminster","170","160","89990","80640"
"In post","2022","Ministry of Defence (excl. agencies)","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","1220","1180","38470","40000"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Berkshire","180","180","42590","40580"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Buckinghamshire","320","310","38400","35300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cambridgeshire CC","660","650","37570","34610"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Camden and City of London","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Central Bedfordshire","90","90","38070","36300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Central Hampshire","950","920","36970","34610"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cheshire East","100","100","35870","33300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","City of Edinburgh","50","50","36850","33690"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Clackmannanshire and Fife","120","110","36840","33630"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cornwall and Isles of Scilly","70","60","35170","33300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Devon CC","50","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Dorset","140","140","38320","39000"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","220","210","43460","42120"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Riding of Yorkshire","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Essex Haven Gateway","60","60","38880","35430"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Glasgow City","180","170","36170","33460"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Gloucestershire CC","70","70","36310","34690"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Harrow and Hillingdon","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Herefordshire, County of","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Hertfordshire CC","230","220","40810","39030"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Hounslow and Richmond upon Thames","100","90","38830","36990"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Lancaster and Wyre","60","60","36340","33460"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Lincolnshire CC","170","170","37640","35480"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Lisburn and Castlereagh","70","70","37850","37210"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Liverpool","80","70","35640","33300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Manchester","30","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Mid Lancashire","40","30","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","North Hampshire","200","190","36500","33300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","North Yorkshire CC","240","230","37080","36000"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
