"Status","Year","Ethnicity","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Department for Work and Pensions (excl. agencies)","70","70","25880","27570"
"New entrant CS","2022","Black","West Midlands (England)","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","HM Prison and Probation Service","70","60","27400","26310"
"New entrant CS","2022","Black","West Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","HM Prison and Probation Service","40","30","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Midlands (England)","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Cabinet Office (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","London","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Department for Work and Pensions (excl. agencies)","60","50","30080","31060"
"New entrant CS","2022","Mixed","London","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","HM Prison and Probation Service","90","80","32130","30520"
"New entrant CS","2022","Mixed","London","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","London","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
