"Status","Year","Function_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Northumberland, and Tyne and Wear","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Outer London - South","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Outer London - West and North West","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","South Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","West Central Scotland","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","West Midlands","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","West Yorkshire","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Inner London - West","280","180","61500","57740"
"Leaver Dept.","2022","Unknown","G6/G7","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Outer London - South","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Inner London - West","60","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Eastern Scotland","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Greater Manchester","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Inner London - East","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Inner London - West","410","290","39350","39960"
"Leaver Dept.","2022","Unknown","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Merseyside","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Outer London - South","100","100","38730","37460"
"Leaver Dept.","2022","Unknown","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","West Central Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","West Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - West","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","East Wales","40","40","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","Inner London - West","60","60","23000","23310"
"New entrant CS","2021","Analysis","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","East Wales","30","30","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Inner London - West","90","90","28300","27680"
"New entrant CS","2021","Analysis","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","Inner London - West","80","80","59460","55320"
"New entrant CS","2021","Analysis","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","East Wales","120","120","32190","29540"
"New entrant CS","2021","Analysis","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Hampshire and Isle of Wight","70","70","30330","29540"
"New entrant CS","2021","Analysis","SEO/HEO","Inner London - East","60","60","35690","36160"
"New entrant CS","2021","Analysis","SEO/HEO","Inner London - West","390","390","34620","32790"
"New entrant CS","2021","Analysis","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Inner London - West","50","50","74170","74010"
"New entrant CS","2021","Commercial","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Inner London - West","100","100","80360","71000"
"New entrant CS","2021","Commercial","SCS","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Inner London - West","70","70","40680","40650"
"New entrant CS","2021","Commercial","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
