"Status","Year","Sex","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","Heterosexual / straight","Eastern Scotland","350","350","28360","25560"
"New entrant CS","2021","Male","Heterosexual / straight","Essex","180","170","28200","29290"
"New entrant CS","2021","Male","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","1020","1000","32850","28590"
"New entrant CS","2021","Male","Heterosexual / straight","Greater Manchester","650","640","29550","27570"
"New entrant CS","2021","Male","Heterosexual / straight","Hampshire and Isle of Wight","560","550","29940","27570"
"New entrant CS","2021","Male","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","150","140","26920","22850"
"New entrant CS","2021","Male","Heterosexual / straight","Highlands and Islands","60","60","25460","21010"
"New entrant CS","2021","Male","Heterosexual / straight","Inner London - East","830","810","37100","31060"
"New entrant CS","2021","Male","Heterosexual / straight","Inner London - West","1840","1830","38490","33570"
"New entrant CS","2021","Male","Heterosexual / straight","Kent","300","300","27420","28850"
"New entrant CS","2021","Male","Heterosexual / straight","Lancashire","410","410","23950","21010"
"New entrant CS","2021","Male","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","230","230","25350","22850"
"New entrant CS","2021","Male","Heterosexual / straight","Lincolnshire","110","110","27960","25380"
"New entrant CS","2021","Male","Heterosexual / straight","Merseyside","270","270","28780","26370"
"New entrant CS","2021","Male","Heterosexual / straight","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Male","Heterosexual / straight","North Yorkshire","170","170","30860","27570"
"New entrant CS","2021","Male","Heterosexual / straight","Northern Ireland","70","70","26010","21430"
"New entrant CS","2021","Male","Heterosexual / straight","Northumberland and Tyne and Wear","690","690","25550","21010"
"New entrant CS","2021","Male","Heterosexual / straight","Outer London - East and North East","250","240","29300","31060"
"New entrant CS","2021","Male","Heterosexual / straight","Outer London - South","210","210","32780","31060"
"New entrant CS","2021","Male","Heterosexual / straight","Outer London - West and North West","350","350","30670","31060"
"New entrant CS","2021","Male","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Heterosexual / straight","Shropshire and Staffordshire","280","280","26640","25560"
"New entrant CS","2021","Male","Heterosexual / straight","South Yorkshire","270","270","28580","25000"
"New entrant CS","2021","Male","Heterosexual / straight","Southern Scotland","90","90","24930","26160"
"New entrant CS","2021","Male","Heterosexual / straight","Surrey, East and West Sussex","330","330","28070","27570"
"New entrant CS","2021","Male","Heterosexual / straight","Tees Valley and Durham","200","200","23740","21430"
"New entrant CS","2021","Male","Heterosexual / straight","Unknown","140","140","31730","27570"
"New entrant CS","2021","Male","Heterosexual / straight","West Central Scotland","370","370","27700","23450"
"New entrant CS","2021","Male","Heterosexual / straight","West Midlands","480","480","30730","27570"
"New entrant CS","2021","Male","Heterosexual / straight","West Wales and The Valleys","280","270","25710","21590"
"New entrant CS","2021","Male","Heterosexual / straight","West Yorkshire","540","540","28480","27570"
"New entrant CS","2021","Male","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","East Anglia","40","40","[c]","[c]"
"New entrant CS","2021","Male","LGBO","East Wales","60","60","27640","25030"
"New entrant CS","2021","Male","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Eastern Scotland","50","50","26190","26160"
"New entrant CS","2021","Male","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","29190","27570"
"New entrant CS","2021","Male","LGBO","Greater Manchester","100","100","26910","27570"
"New entrant CS","2021","Male","LGBO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Inner London - East","100","100","34790","31060"
"New entrant CS","2021","Male","LGBO","Inner London - West","290","290","37700","33570"
"New entrant CS","2021","Male","LGBO","Kent","40","40","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Lancashire","50","50","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Merseyside","40","40","[c]","[c]"
"New entrant CS","2021","Male","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Northumberland and Tyne and Wear","70","70","24660","21010"
"New entrant CS","2021","Male","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Shropshire and Staffordshire","30","30","[c]","[c]"
"New entrant CS","2021","Male","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Surrey, East and West Sussex","60","60","26290","27570"
"New entrant CS","2021","Male","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","LGBO","West Central Scotland","60","60","25320","23450"
"New entrant CS","2021","Male","LGBO","West Midlands","50","50","27100","27280"
"New entrant CS","2021","Male","LGBO","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2021","Male","LGBO","West Yorkshire","70","70","27290","27570"
"New entrant CS","2021","Male","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","East Wales","30","30","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Eastern Scotland","60","60","28860","23340"
"New entrant CS","2021","Male","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","36730","27570"
"New entrant CS","2021","Male","Undeclared","Greater Manchester","50","50","30040","27570"
"New entrant CS","2021","Male","Undeclared","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Inner London - East","110","110","41550","32260"
"New entrant CS","2021","Male","Undeclared","Inner London - West","200","200","38800","34020"
"New entrant CS","2021","Male","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Outer London - West and North West","40","30","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","West Yorkshire","40","30","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Bedfordshire and Hertfordshire","70","70","26840","27570"
"New entrant CS","2021","Male","Unknown","Berkshire, Buckinghamshire and Oxfordshire","170","160","28350","26350"
"New entrant CS","2021","Male","Unknown","Cheshire","50","50","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Derbyshire and Nottinghamshire","160","160","26680","25560"
"New entrant CS","2021","Male","Unknown","Devon","190","190","29310","26640"
"New entrant CS","2021","Male","Unknown","Dorset and Somerset","70","70","26030","22850"
"New entrant CS","2021","Male","Unknown","East Anglia","130","130","26760","25460"
"New entrant CS","2021","Male","Unknown","East Wales","380","370","26260","23050"
"New entrant CS","2021","Male","Unknown","East Yorkshire and Northern Lincolnshire","80","80","24070","22350"
"New entrant CS","2021","Male","Unknown","Eastern Scotland","450","450","29520","24340"
"New entrant CS","2021","Male","Unknown","Essex","90","90","27980","25560"
"New entrant CS","2021","Male","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","330","320","29710","26350"
"New entrant CS","2021","Male","Unknown","Greater Manchester","470","460","28350","25560"
"New entrant CS","2021","Male","Unknown","Hampshire and Isle of Wight","220","220","29560","26240"
"New entrant CS","2021","Male","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Highlands and Islands","30","30","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Inner London - East","270","270","36290","31060"
"New entrant CS","2021","Male","Unknown","Inner London - West","1350","1340","40650","33120"
"New entrant CS","2021","Male","Unknown","Kent","160","160","24940","24880"
"New entrant CS","2021","Male","Unknown","Lancashire","130","130","23150","21010"
"New entrant CS","2021","Male","Unknown","Leicestershire, Rutland and Northamptonshire","110","110","23710","22850"
"New entrant CS","2021","Male","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Merseyside","220","210","25720","21430"
"New entrant CS","2021","Male","Unknown","North Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Male","Unknown","North Yorkshire","50","50","26040","23540"
"New entrant CS","2021","Male","Unknown","Northern Ireland","110","110","22770","20140"
"New entrant CS","2021","Male","Unknown","Northumberland and Tyne and Wear","410","410","24020","21010"
"New entrant CS","2021","Male","Unknown","Outer London - East and North East","80","80","28360","30150"
"New entrant CS","2021","Male","Unknown","Outer London - South","240","240","36480","31960"
"New entrant CS","2021","Male","Unknown","Outer London - West and North West","140","140","29690","28660"
"New entrant CS","2021","Male","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Shropshire and Staffordshire","130","130","25660","22850"
"New entrant CS","2021","Male","Unknown","South Yorkshire","150","140","28980","22850"
"New entrant CS","2021","Male","Unknown","Southern Scotland","110","100","21560","20140"
"New entrant CS","2021","Male","Unknown","Surrey, East and West Sussex","130","120","26810","25850"
"New entrant CS","2021","Male","Unknown","Tees Valley and Durham","80","80","24190","22850"
"New entrant CS","2021","Male","Unknown","Unknown","210","210","39600","28000"
"New entrant CS","2021","Male","Unknown","West Central Scotland","240","240","27580","23540"
"New entrant CS","2021","Male","Unknown","West Midlands","260","260","28750","22570"
"New entrant CS","2021","Male","Unknown","West Wales and The Valleys","120","110","24880","21590"
"New entrant CS","2021","Male","Unknown","West Yorkshire","490","480","27820","23440"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Heterosexual / straight","Bedfordshire and Hertfordshire","280","270","28920","28140"
"New entrant CS","2022","Female","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","460","430","29010","27570"
"New entrant CS","2022","Female","Heterosexual / straight","Cheshire","200","190","27630","24920"
"New entrant CS","2022","Female","Heterosexual / straight","Cornwall and Isles of Scilly","110","100","26110","21260"
"New entrant CS","2022","Female","Heterosexual / straight","Cumbria","100","90","27350","23960"
"New entrant CS","2022","Female","Heterosexual / straight","Derbyshire and Nottinghamshire","730","690","27240","25480"
"New entrant CS","2022","Female","Heterosexual / straight","Devon","290","270","28180","24140"
"New entrant CS","2022","Female","Heterosexual / straight","Dorset and Somerset","230","220","26940","24090"
"New entrant CS","2022","Female","Heterosexual / straight","East Anglia","600","560","26720","24800"
"New entrant CS","2022","Female","Heterosexual / straight","East Wales","870","830","28170","24330"
"New entrant CS","2022","Female","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","210","200","25740","23170"
"New entrant CS","2022","Female","Heterosexual / straight","Eastern Scotland","940","910","29380","27230"
"New entrant CS","2022","Female","Heterosexual / straight","Essex","300","280","28670","24800"
"New entrant CS","2022","Female","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","1140","1070","30100","26710"
"New entrant CS","2022","Female","Heterosexual / straight","Greater Manchester","1010","980","28240","26410"
"New entrant CS","2022","Female","Heterosexual / straight","Hampshire and Isle of Wight","560","510","27330","24430"
"New entrant CS","2022","Female","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","230","210","27410","26350"
"New entrant CS","2022","Female","Heterosexual / straight","Highlands and Islands","60","60","27400","27230"
"New entrant CS","2022","Female","Heterosexual / straight","Inner London - East","1060","1030","37220","32260"
"New entrant CS","2022","Female","Heterosexual / straight","Inner London - West","2320","2260","37220","33570"
"New entrant CS","2022","Female","Heterosexual / straight","Kent","340","320","26930","24270"
"New entrant CS","2022","Female","Heterosexual / straight","Lancashire","600","580","26070","23140"
"New entrant CS","2022","Female","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","410","390","25030","22510"
"New entrant CS","2022","Female","Heterosexual / straight","Lincolnshire","190","180","27220","24800"
"New entrant CS","2022","Female","Heterosexual / straight","Merseyside","980","940","25930","24440"
"New entrant CS","2022","Female","Heterosexual / straight","North Eastern Scotland","90","80","27820","27230"
"New entrant CS","2022","Female","Heterosexual / straight","North Yorkshire","220","210","31470","29100"
"New entrant CS","2022","Female","Heterosexual / straight","Northern Ireland","150","140","29240","26590"
"New entrant CS","2022","Female","Heterosexual / straight","Northumberland, and Tyne and Wear","1050","1010","25770","22430"
"New entrant CS","2022","Female","Heterosexual / straight","Outer London - East and North East","290","280","30180","30460"
"New entrant CS","2022","Female","Heterosexual / straight","Outer London - South","330","320","32290","30750"
"New entrant CS","2022","Female","Heterosexual / straight","Outer London - West and North West","450","420","31030","31020"
"New entrant CS","2022","Female","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Heterosexual / straight","Shropshire and Staffordshire","430","410","26910","23170"
"New entrant CS","2022","Female","Heterosexual / straight","South Yorkshire","410","390","27760","25000"
"New entrant CS","2022","Female","Heterosexual / straight","Southern Scotland","260","240","25040","22000"
"New entrant CS","2022","Female","Heterosexual / straight","Surrey, East and West Sussex","500","480","28370","26330"
"New entrant CS","2022","Female","Heterosexual / straight","Tees Valley and Durham","490","480","27000","24530"
"New entrant CS","2022","Female","Heterosexual / straight","Unknown","160","150","30250","28070"
"New entrant CS","2022","Female","Heterosexual / straight","West Central Scotland","1000","970","29200","27230"
"New entrant CS","2022","Female","Heterosexual / straight","West Midlands","1230","1170","28220","26590"
"New entrant CS","2022","Female","Heterosexual / straight","West Wales and The Valleys","610","590","25590","21840"
"New entrant CS","2022","Female","Heterosexual / straight","West Yorkshire","1020","970","29090","26590"
"New entrant CS","2022","Female","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Cheshire","30","30","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Derbyshire and Nottinghamshire","70","70","26220","24920"
"New entrant CS","2022","Female","LGBO","Devon","40","40","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2022","Female","LGBO","East Anglia","60","60","24350","23140"
"New entrant CS","2022","Female","LGBO","East Wales","100","100","26160","23880"
"New entrant CS","2022","Female","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Eastern Scotland","130","130","27940","25740"
"New entrant CS","2022","Female","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","140","140","28350","25480"
"New entrant CS","2022","Female","LGBO","Greater Manchester","120","120","27900","25000"
"New entrant CS","2022","Female","LGBO","Hampshire and Isle of Wight","50","50","26040","23990"
"New entrant CS","2022","Female","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Inner London - East","100","100","37440","33120"
"New entrant CS","2022","Female","LGBO","Inner London - West","290","290","35220","32790"
"New entrant CS","2022","Female","LGBO","Kent","30","30","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Lancashire","60","60","23850","23140"
"New entrant CS","2022","Female","LGBO","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Merseyside","80","80","24740","23160"
"New entrant CS","2022","Female","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Northumberland, and Tyne and Wear","110","110","24350","21260"
"New entrant CS","2022","Female","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2022","Female","LGBO","South Yorkshire","40","40","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","Surrey, East and West Sussex","60","60","28420","26140"
"New entrant CS","2022","Female","LGBO","Tees Valley and Durham","50","50","26830","24450"
"New entrant CS","2022","Female","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","LGBO","West Central Scotland","120","120","29240","27230"
"New entrant CS","2022","Female","LGBO","West Midlands","90","90","28260","24830"
"New entrant CS","2022","Female","LGBO","West Wales and The Valleys","50","50","25780","21840"
"New entrant CS","2022","Female","LGBO","West Yorkshire","100","90","27610","26130"
"New entrant CS","2022","Female","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Devon","40","30","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","East Anglia","40","40","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","East Wales","60","60","30480","27190"
"New entrant CS","2022","Female","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Eastern Scotland","60","60","30880","27230"
"New entrant CS","2022","Female","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","30800","27500"
"New entrant CS","2022","Female","Undeclared","Greater Manchester","60","60","28410","23830"
"New entrant CS","2022","Female","Undeclared","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Inner London - East","130","120","37830","32330"
"New entrant CS","2022","Female","Undeclared","Inner London - West","440","340","36360","32790"
"New entrant CS","2022","Female","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Merseyside","60","60","25850","24090"
"New entrant CS","2022","Female","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Northumberland, and Tyne and Wear","60","50","25710","21300"
"New entrant CS","2022","Female","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Outer London - West and North West","60","50","31670","28500"
"New entrant CS","2022","Female","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Surrey, East and West Sussex","50","40","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","West Central Scotland","60","60","27560","25230"
"New entrant CS","2022","Female","Undeclared","West Midlands","90","90","30660","27570"
"New entrant CS","2022","Female","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","West Yorkshire","140","90","30860","27570"
"New entrant CS","2022","Female","Unknown","Bedfordshire and Hertfordshire","120","110","27630","24840"
"New entrant CS","2022","Female","Unknown","Berkshire, Buckinghamshire and Oxfordshire","230","220","27190","24920"
"New entrant CS","2022","Female","Unknown","Cheshire","110","100","24980","23140"
"New entrant CS","2022","Female","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Cumbria","100","90","22980","21300"
"New entrant CS","2022","Female","Unknown","Derbyshire and Nottinghamshire","380","350","26340","24920"
