"Status","Year","Sex","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Female","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Cabinet Office","40","40","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Transport","250","190","23170","21840"
"Leaver CS","2022","Female","Unknown","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department of Health and Social Care","60","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Ministry of Justice","180","160","[c]","[c]"
"Leaver CS","2022","Female","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Department for Business, Energy and Industrial Strategy","70","60","28680","24030"
"Leaver CS","2022","Female","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Department for Work and Pensions","270","220","24750","21260"
"Leaver CS","2022","Female","Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","HM Revenue and Customs","170","130","[c]","[c]"
"Leaver CS","2022","Female","Wales","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2022","Female","Wales","Ministry of Justice","250","230","21600","20440"
"Leaver CS","2022","Female","Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","UK Statistics Authority","80","70","29300","24240"
"Leaver CS","2022","Female","Wales","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wales","Welsh Government","130","110","40860","34750"
"Leaver CS","2022","Female","West Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Department for Work and Pensions","430","340","25780","27570"
"Leaver CS","2022","Female","West Midlands (England)","Department of Health and Social Care","110","90","43450","37490"
"Leaver CS","2022","Female","West Midlands (England)","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","HM Revenue and Customs","170","140","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Home Office","40","30","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Ministry of Defence","80","80","29430","26350"
"Leaver CS","2022","Female","West Midlands (England)","Ministry of Justice","480","430","23460","20970"
"Leaver CS","2022","Female","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Attorney General's Departments","30","30","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Cabinet Office","30","20","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department for Work and Pensions","520","440","27240","27570"
"Leaver CS","2022","Female","Yorkshire and The Humber","Department of Health and Social Care","260","180","32960","28590"
"Leaver CS","2022","Female","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","HM Revenue and Customs","250","200","24060","22040"
"Leaver CS","2022","Female","Yorkshire and The Humber","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Home Office","80","70","28960","25310"
"Leaver CS","2022","Female","Yorkshire and The Humber","Ministry of Defence","70","60","26820","23280"
"Leaver CS","2022","Female","Yorkshire and The Humber","Ministry of Justice","490","430","26290","20970"
"Leaver CS","2022","Female","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Yorkshire and The Humber","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Department for Transport","40","40","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Department for Work and Pensions","190","180","26140","27570"
"Leaver CS","2022","Male","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","HM Revenue and Customs","150","130","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Ministry of Defence","110","100","27850","26350"
"Leaver CS","2022","Male","East Midlands (England)","Ministry of Justice","410","380","23380","20970"
"Leaver CS","2022","Male","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Department for Environment, Food and Rural Affairs","60","50","[c]","[c]"
"Leaver CS","2022","Male","East of England","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Department for Transport","40","30","[c]","[c]"
"Leaver CS","2022","Male","East of England","Department for Work and Pensions","210","200","27820","27570"
"Leaver CS","2022","Male","East of England","Department of Health and Social Care","70","60","42730","37650"
"Leaver CS","2022","Male","East of England","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2022","Male","East of England","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Home Office","80","70","27750","27370"
"Leaver CS","2022","Male","East of England","Ministry of Defence","200","190","33630","29200"
"Leaver CS","2022","Male","East of England","Ministry of Justice","520","490","25730","20970"
"Leaver CS","2022","Male","East of England","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Attorney General's Departments","140","130","49340","51250"
"Leaver CS","2022","Male","London","Cabinet Office","260","260","55050","54700"
"Leaver CS","2022","Male","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Competition and Markets Authority","40","40","[c]","[c]"
"Leaver CS","2022","Male","London","Department for Business, Energy and Industrial Strategy","190","190","48450","52080"
"Leaver CS","2022","Male","London","Department for Digital, Culture, Media and Sport","60","60","46720","38020"
"Leaver CS","2022","Male","London","Department for Education","80","80","47640","40780"
"Leaver CS","2022","Male","London","Department for Environment, Food and Rural Affairs","100","100","[c]","[c]"
"Leaver CS","2022","Male","London","Department for International Trade","110","110","[c]","[c]"
"Leaver CS","2022","Male","London","Department for Levelling Up, Housing and Communities","60","60","46100","42500"
"Leaver CS","2022","Male","London","Department for Transport","150","140","42280","37350"
"Leaver CS","2022","Male","London","Department for Work and Pensions","430","410","33180","31060"
"Leaver CS","2022","Male","London","Department of Health and Social Care","620","440","48390","40650"
"Leaver CS","2022","Male","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Foreign, Commonwealth and Development Office","150","40","[c]","[c]"
"Leaver CS","2022","Male","London","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","HM Revenue and Customs","260","230","[c]","[c]"
"Leaver CS","2022","Male","London","HM Treasury","120","120","[c]","[c]"
"Leaver CS","2022","Male","London","Home Office","400","360","40910","35050"
"Leaver CS","2022","Male","London","Ministry of Defence","180","170","40800","36140"
"Leaver CS","2022","Male","London","Ministry of Justice","660","640","34510","26800"
"Leaver CS","2022","Male","London","National Crime Agency","60","60","51070","46460"
"Leaver CS","2022","Male","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Office of Gas and Electricity Markets","80","80","55080","49770"
"Leaver CS","2022","Male","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","UK Export Finance","30","30","[c]","[c]"
"Leaver CS","2022","Male","London","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","London","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Department for Work and Pensions","360","340","26940","21260"
"Leaver CS","2022","Male","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","HM Revenue and Customs","320","270","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Ministry of Justice","200","180","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Department for Education","40","40","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Department for Transport","40","30","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Department for Work and Pensions","650","610","27950","21260"
"Leaver CS","2022","Male","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","HM Revenue and Customs","390","340","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Home Office","190","160","29720","25040"
"Leaver CS","2022","Male","North West (England)","Ministry of Defence","90","80","30570","26510"
"Leaver CS","2022","Male","North West (England)","Ministry of Justice","470","420","26190","20970"
"Leaver CS","2022","Male","North West (England)","National Crime Agency","40","40","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Home Office","30","30","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2022","Male","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Department for Transport","30","30","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Department for Work and Pensions","300","280","25680","21260"
"Leaver CS","2022","Male","Scotland","Foreign, Commonwealth and Development Office","40","30","[c]","[c]"
"Leaver CS","2022","Male","Scotland","HM Revenue and Customs","330","300","[c]","[c]"
"Leaver CS","2022","Male","Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Home Office","50","40","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Ministry of Defence","230","220","33390","33000"
"Leaver CS","2022","Male","Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Scotland","Scottish Government","780","710","36310","33070"
"Leaver CS","2022","Male","Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Department for Environment, Food and Rural Affairs","60","60","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Department for Transport","100","100","37510","30730"
"Leaver CS","2022","Male","South East (England)","Department for Work and Pensions","290","270","27320","27570"
"Leaver CS","2022","Male","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Foreign, Commonwealth and Development Office","40","30","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","HM Revenue and Customs","80","70","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Home Office","120","100","30300","27370"
"Leaver CS","2022","Male","South East (England)","Ministry of Defence","630","610","31500","27680"
"Leaver CS","2022","Male","South East (England)","Ministry of Justice","730","700","25290","20970"
"Leaver CS","2022","Male","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South East (England)","UK Statistics Authority","160","120","25340","20350"
"Leaver CS","2022","Male","South West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Department for Business, Energy and Industrial Strategy","100","90","35860","36510"
"Leaver CS","2022","Male","South West (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Department for Environment, Food and Rural Affairs","60","50","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Department for Levelling Up, Housing and Communities","40","40","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Department for Transport","40","40","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Department for Work and Pensions","180","160","25890","27570"
"Leaver CS","2022","Male","South West (England)","Department of Health and Social Care","70","70","31890","23530"
"Leaver CS","2022","Male","South West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","HM Land Registry","60","60","36510","33840"
"Leaver CS","2022","Male","South West (England)","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Ministry of Defence","1170","1130","35100","33300"
"Leaver CS","2022","Male","South West (England)","Ministry of Justice","330","310","24980","20970"
"Leaver CS","2022","Male","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Cabinet Office","50","50","52810","52590"
"Leaver CS","2022","Male","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Department for Transport","170","160","26460","21840"
"Leaver CS","2022","Male","Unknown","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Department of Health and Social Care","30","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Ministry of Defence","230","230","36170","33570"
"Leaver CS","2022","Male","Unknown","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2022","Male","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Department for Business, Energy and Industrial Strategy","90","80","34750","30770"
"Leaver CS","2022","Male","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Department for Transport","40","30","[c]","[c]"
"Leaver CS","2022","Male","Wales","Department for Work and Pensions","160","140","26350","26270"
"Leaver CS","2022","Male","Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","HM Revenue and Customs","150","130","[c]","[c]"
"Leaver CS","2022","Male","Wales","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Ministry of Defence","50","40","[c]","[c]"
"Leaver CS","2022","Male","Wales","Ministry of Justice","260","240","[c]","[c]"
"Leaver CS","2022","Male","Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
