"Status","Year","Region_ITL2","Responsibility_level","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","110","90","20490","21010"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","140","130","23850","21260"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Female","70","60","27230","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Male","80","70","26810","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","Female","60","50","21990","21260"
"Leaver CS","2022","Highlands and Islands","AA/AO","Male","40","40","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","Male","30","30","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","Female","250","230","22630","23040"
"Leaver CS","2022","Inner London - East","AA/AO","Male","170","160","22840","23230"
"Leaver CS","2022","Inner London - East","EO","Female","380","360","29160","30820"
"Leaver CS","2022","Inner London - East","EO","Male","210","200","29800","31060"
"Leaver CS","2022","Inner London - East","G6/G7","Female","330","300","58780","55000"
"Leaver CS","2022","Inner London - East","G6/G7","Male","260","250","61130","59650"
"Leaver CS","2022","Inner London - East","SCS","Female","70","60","101360","95430"
"Leaver CS","2022","Inner London - East","SCS","Male","80","70","100310","96640"
"Leaver CS","2022","Inner London - East","SEO/HEO","Female","460","430","36950","37190"
"Leaver CS","2022","Inner London - East","SEO/HEO","Male","300","290","38330","38000"
"Leaver CS","2022","Inner London - East","Unknown","Female","80","80","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","AA/AO","Female","390","340","22900","23700"
"Leaver CS","2022","Inner London - West","AA/AO","Male","350","320","23840","23720"
"Leaver CS","2022","Inner London - West","EO","Female","490","410","28180","28500"
"Leaver CS","2022","Inner London - West","EO","Male","300","260","28920","28650"
"Leaver CS","2022","Inner London - West","G6/G7","Female","650","540","59320","56340"
"Leaver CS","2022","Inner London - West","G6/G7","Male","700","620","60750","58470"
"Leaver CS","2022","Inner London - West","SCS","Female","110","90","92020","84100"
"Leaver CS","2022","Inner London - West","SCS","Male","150","120","98000","90880"
"Leaver CS","2022","Inner London - West","SEO/HEO","Female","880","760","37560","36990"
"Leaver CS","2022","Inner London - West","SEO/HEO","Male","800","680","38510","37960"
"Leaver CS","2022","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Female","70","40","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","Female","200","180","22000","21680"
"Leaver CS","2022","Kent","AA/AO","Male","210","200","23440","23700"
"Leaver CS","2022","Kent","EO","Female","120","100","29020","29290"
"Leaver CS","2022","Kent","EO","Male","110","100","28980","29290"
"Leaver CS","2022","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Male","40","40","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Female","360","300","20980","21260"
"Leaver CS","2022","Lancashire","AA/AO","Male","340","320","21140","21260"
"Leaver CS","2022","Lancashire","EO","Female","160","120","27220","27570"
"Leaver CS","2022","Lancashire","EO","Male","80","70","27310","27570"
"Leaver CS","2022","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Female","60","50","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Male","50","50","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","330","280","20460","20970"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","230","220","21200","21130"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Female","120","110","27300","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Male","70","70","27610","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","60","50","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","40","40","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","Female","70","60","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","Male","80","70","[c]","[c]"
"Leaver CS","2022","Lincolnshire","EO","Female","40","30","[c]","[c]"
"Leaver CS","2022","Lincolnshire","EO","Male","40","40","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","AA/AO","Female","370","290","20950","21260"
"Leaver CS","2022","Merseyside","AA/AO","Male","260","230","21090","21260"
"Leaver CS","2022","Merseyside","EO","Female","250","200","26380","26370"
"Leaver CS","2022","Merseyside","EO","Male","140","130","26280","26350"
"Leaver CS","2022","Merseyside","G6/G7","Female","50","40","[c]","[c]"
"Leaver CS","2022","Merseyside","G6/G7","Male","40","40","[c]","[c]"
"Leaver CS","2022","Merseyside","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SEO/HEO","Female","110","90","36550","35420"
"Leaver CS","2022","Merseyside","SEO/HEO","Male","90","80","37680","37910"
"Leaver CS","2022","Merseyside","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","Male","40","30","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","Male","30","30","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","AA/AO","Female","80","60","21290","21170"
"Leaver CS","2022","North Yorkshire","AA/AO","Male","70","70","24790","21170"
"Leaver CS","2022","North Yorkshire","EO","Female","70","60","27760","27570"
"Leaver CS","2022","North Yorkshire","EO","Male","50","40","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","Female","30","30","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","Male","60","60","36450","36310"
"Leaver CS","2022","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","Female","60","50","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","Male","80","70","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","Male","30","30","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","Female","700","550","21090","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","Male","390","350","21100","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","Female","210","170","26940","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","Male","150","130","26740","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","Female","70","60","56020","53220"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","Male","40","40","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","Female","140","120","35770","34290"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","Male","110","100","36280","35310"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","Female","80","80","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","Male","90","80","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","EO","Female","110","100","30820","31060"
"Leaver CS","2022","Outer London - East and North East","EO","Male","70","60","30370","31060"
"Leaver CS","2022","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA/AO","Female","120","100","24120","25110"
"Leaver CS","2022","Outer London - South","AA/AO","Male","80","70","23500","23720"
"Leaver CS","2022","Outer London - South","EO","Female","140","130","30240","30600"
"Leaver CS","2022","Outer London - South","EO","Male","110","100","30150","30600"
"Leaver CS","2022","Outer London - South","G6/G7","Female","40","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","Male","50","50","[c]","[c]"
"Leaver CS","2022","Outer London - South","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SEO/HEO","Female","90","90","39320","37280"
"Leaver CS","2022","Outer London - South","SEO/HEO","Male","100","100","39980","39120"
"Leaver CS","2022","Outer London - South","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA/AO","Female","140","130","23230","23720"
"Leaver CS","2022","Outer London - West and North West","AA/AO","Male","100","90","22920","23690"
"Leaver CS","2022","Outer London - West and North West","EO","Female","210","190","29900","31060"
"Leaver CS","2022","Outer London - West and North West","EO","Male","190","150","30340","31060"
"Leaver CS","2022","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","Female","90","80","36710","35070"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","Male","80","70","36230","36130"
"Leaver CS","2022","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","Female","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","Male","40","40","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","AA/AO","Female","200","180","20630","20970"
"Leaver CS","2022","Shropshire and Staffordshire","AA/AO","Male","200","180","21400","20970"
"Leaver CS","2022","Shropshire and Staffordshire","EO","Female","120","100","26980","27570"
"Leaver CS","2022","Shropshire and Staffordshire","EO","Male","90","90","27880","27570"
"Leaver CS","2022","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SEO/HEO","Female","50","40","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SEO/HEO","Male","50","50","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","AA/AO","Female","180","150","21090","21260"
"Leaver CS","2022","South Yorkshire","AA/AO","Male","170","160","21260","21260"
"Leaver CS","2022","South Yorkshire","EO","Female","100","80","27120","27570"
"Leaver CS","2022","South Yorkshire","EO","Male","70","70","27140","27570"
"Leaver CS","2022","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","G6/G7","Male","40","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SEO/HEO","Female","70","60","35480","34290"
"Leaver CS","2022","South Yorkshire","SEO/HEO","Male","50","50","36420","36480"
"Leaver CS","2022","South Yorkshire","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","AA/AO","Female","180","140","22660","22000"
"Leaver CS","2022","Southern Scotland","AA/AO","Male","100","90","[c]","[c]"
"Leaver CS","2022","Southern Scotland","EO","Female","90","70","27930","27570"
"Leaver CS","2022","Southern Scotland","EO","Male","80","70","27640","27570"
"Leaver CS","2022","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SEO/HEO","Male","50","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","AA/AO","Female","240","210","21880","21260"
"Leaver CS","2022","Surrey, East and West Sussex","AA/AO","Male","200","190","21770","21260"
"Leaver CS","2022","Surrey, East and West Sussex","EO","Female","160","140","27910","27570"
"Leaver CS","2022","Surrey, East and West Sussex","EO","Male","120","100","28350","27570"
"Leaver CS","2022","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SEO/HEO","Female","70","60","38770","39030"
"Leaver CS","2022","Surrey, East and West Sussex","SEO/HEO","Male","50","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","AA/AO","Female","230","180","21170","21260"
"Leaver CS","2022","Tees Valley and Durham","AA/AO","Male","230","210","21160","21260"
"Leaver CS","2022","Tees Valley and Durham","EO","Female","80","60","27040","27570"
"Leaver CS","2022","Tees Valley and Durham","EO","Male","60","50","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SEO/HEO","Female","50","40","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","240","180","20660","21590"
"Leaver CS","2022","Unknown","AA/AO","Male","140","130","21050","21840"
"Leaver CS","2022","Unknown","EO","Female","70","50","27450","27570"
"Leaver CS","2022","Unknown","EO","Male","60","60","27230","27530"
"Leaver CS","2022","Unknown","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Male","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","70","40","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","80","60","38000","35420"
"Leaver CS","2022","Unknown","Unknown","Female","210","170","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","280","250","36490","33570"
"Leaver CS","2022","West Central Scotland","AA/AO","Female","320","260","22360","21260"
"Leaver CS","2022","West Central Scotland","AA/AO","Male","260","240","24180","21260"
"Leaver CS","2022","West Central Scotland","EO","Female","160","130","27100","27570"
"Leaver CS","2022","West Central Scotland","EO","Male","170","150","29800","27570"
"Leaver CS","2022","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","G6/G7","Male","60","50","62250","61500"
"Leaver CS","2022","West Central Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SEO/HEO","Female","90","80","37960","36130"
"Leaver CS","2022","West Central Scotland","SEO/HEO","Male","130","120","39590","37590"
"Leaver CS","2022","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","AA/AO","Female","330","280","20760","21010"
"Leaver CS","2022","West Midlands","AA/AO","Male","220","210","20990","21130"
"Leaver CS","2022","West Midlands","EO","Female","260","220","26900","27570"
"Leaver CS","2022","West Midlands","EO","Male","160","150","27070","27570"
"Leaver CS","2022","West Midlands","G6/G7","Female","70","70","57120","54000"
"Leaver CS","2022","West Midlands","G6/G7","Male","70","70","58050","55210"
"Leaver CS","2022","West Midlands","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SEO/HEO","Female","150","140","36530","36330"
"Leaver CS","2022","West Midlands","SEO/HEO","Male","140","130","39130","36870"
"Leaver CS","2022","West Midlands","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","AA/AO","Female","180","150","21220","21260"
"Leaver CS","2022","West Wales and The Valleys","AA/AO","Male","100","90","21050","21260"
"Leaver CS","2022","West Wales and The Valleys","EO","Female","90","70","27220","27570"
"Leaver CS","2022","West Wales and The Valleys","EO","Male","70","70","27850","27570"
"Leaver CS","2022","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SEO/HEO","Female","50","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SEO/HEO","Male","60","50","38210","36590"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","AA/AO","Female","410","350","20800","21150"
"Leaver CS","2022","West Yorkshire","AA/AO","Male","370","340","21170","21260"
"Leaver CS","2022","West Yorkshire","EO","Female","320","270","26470","27570"
"Leaver CS","2022","West Yorkshire","EO","Male","210","190","27210","27570"
"Leaver CS","2022","West Yorkshire","G6/G7","Female","90","60","57350","53740"
"Leaver CS","2022","West Yorkshire","G6/G7","Male","70","50","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SEO/HEO","Female","200","150","35510","35110"
"Leaver CS","2022","West Yorkshire","SEO/HEO","Male","150","120","36810","36820"
"Leaver CS","2022","West Yorkshire","Unknown","Female","60","40","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
