"Status","Year","Region_ITL3","Sexual_orientation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Heterosexual / straight","AA/AO","90","90","25710","27850"
"New entrant CS","2021","Kent Thames Gateway","Heterosexual / straight","EO","80","80","29290","29290"
"New entrant CS","2021","Kent Thames Gateway","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Unknown","AA/AO","80","80","24890","27850"
"New entrant CS","2021","Kent Thames Gateway","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Heterosexual / straight","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Heterosexual / straight","EO","50","50","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Heterosexual / straight","AA/AO","120","110","24760","25110"
"New entrant CS","2021","Lambeth","Heterosexual / straight","EO","320","300","30280","31060"
"New entrant CS","2021","Lambeth","Heterosexual / straight","G6/G7","110","100","56690","53170"
"New entrant CS","2021","Lambeth","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Heterosexual / straight","SEO/HEO","330","300","37920","38890"
"New entrant CS","2021","Lambeth","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","LGBO","EO","50","40","[c]","[c]"
"New entrant CS","2021","Lambeth","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Undeclared","EO","50","50","27960","27660"
"New entrant CS","2021","Lambeth","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Undeclared","SEO/HEO","60","50","36760","37600"
"New entrant CS","2021","Lambeth","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Unknown","EO","40","40","[c]","[c]"
"New entrant CS","2021","Lambeth","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Unknown","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Lambeth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Heterosexual / straight","AA/AO","100","100","21100","21010"
"New entrant CS","2021","Lancaster and Wyre","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Heterosexual / straight","AA/AO","270","260","20780","21010"
"New entrant CS","2021","Leeds","Heterosexual / straight","EO","350","340","26670","27570"
"New entrant CS","2021","Leeds","Heterosexual / straight","G6/G7","70","70","52750","49530"
"New entrant CS","2021","Leeds","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Heterosexual / straight","SEO/HEO","190","190","32880","31810"
"New entrant CS","2021","Leeds","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","LGBO","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Leeds","LGBO","EO","50","50","[c]","[c]"
"New entrant CS","2021","Leeds","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","LGBO","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Leeds","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Unknown","AA/AO","330","320","20480","20140"
"New entrant CS","2021","Leeds","Unknown","EO","170","170","25070","25560"
"New entrant CS","2021","Leeds","Unknown","G6/G7","80","80","54170","49530"
"New entrant CS","2021","Leeds","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Unknown","SEO/HEO","190","190","31790","30730"
"New entrant CS","2021","Leeds","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Heterosexual / straight","AA/AO","140","130","21030","21010"
"New entrant CS","2021","Leicester","Heterosexual / straight","EO","80","80","27510","27570"
"New entrant CS","2021","Leicester","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Unknown","AA/AO","80","80","20720","21010"
"New entrant CS","2021","Leicester","Unknown","EO","40","40","[c]","[c]"
"New entrant CS","2021","Leicester","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Heterosexual / straight","AA/AO","80","80","20980","20600"
"New entrant CS","2021","Leicestershire CC and Rutland","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Unknown","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Heterosexual / straight","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Heterosexual / straight","EO","120","120","30740","31060"
"New entrant CS","2021","Lewisham and Southwark","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","AA/AO","90","90","20530","20500"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","EO","70","70","27220","27570"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Heterosexual / straight","AA/AO","120","120","20370","20140"
"New entrant CS","2021","Liverpool","Heterosexual / straight","EO","60","50","25050","24880"
"New entrant CS","2021","Liverpool","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Heterosexual / straight","SEO/HEO","80","80","33540","33730"
"New entrant CS","2021","Liverpool","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Unknown","AA/AO","180","170","20280","20140"
"New entrant CS","2021","Liverpool","Unknown","EO","40","40","[c]","[c]"
"New entrant CS","2021","Liverpool","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Heterosexual / straight","EO","50","50","[c]","[c]"
"New entrant CS","2021","Luton","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Heterosexual / straight","AA/AO","130","130","20300","19930"
"New entrant CS","2021","Manchester","Heterosexual / straight","EO","250","250","26570","27570"
"New entrant CS","2021","Manchester","Heterosexual / straight","G6/G7","100","100","55750","52660"
"New entrant CS","2021","Manchester","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Heterosexual / straight","SEO/HEO","200","190","33960","32930"
"New entrant CS","2021","Manchester","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","LGBO","EO","50","50","[c]","[c]"
"New entrant CS","2021","Manchester","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Unknown","AA/AO","120","120","20480","20140"
"New entrant CS","2021","Manchester","Unknown","EO","110","110","25350","24880"
"New entrant CS","2021","Manchester","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Unknown","SEO/HEO","90","90","32390","31810"
"New entrant CS","2021","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Heterosexual / straight","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Medway","Heterosexual / straight","EO","60","60","29810","29290"
"New entrant CS","2021","Medway","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Medway","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","EO","110","110","31370","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Heterosexual / straight","EO","50","50","[c]","[c]"
"New entrant CS","2021","Mid Kent","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
