"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Health and Safety Executive","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","North Hampshire","40","40","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","Sefton","630","600","38910","32720"
"In post","2022","No function","Health and Safety Executive","Sheffield","50","50","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","South and West Derbyshire","250","230","42580","39390"
"In post","2022","No function","Health and Safety Executive","South Nottinghamshire","50","50","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","Tower Hamlets","150","140","47860","44610"
"In post","2022","No function","Health and Safety Executive","Tyneside","70","70","42410","45100"
"In post","2022","No function","Health and Safety Executive","York","220","210","32730","31660"
"In post","2022","No function","HM Courts and Tribunals Service","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Barking & Dagenham and Havering","50","40","26820","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Barnet","30","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","80","60","23900","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","80","70","26480","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Berkshire","110","100","25770","21490"
"In post","2022","No function","HM Courts and Tribunals Service","Bexley and Greenwich","60","50","26270","24310"
"In post","2022","No function","HM Courts and Tribunals Service","Birmingham","830","760","24210","21410"
"In post","2022","No function","HM Courts and Tribunals Service","Blackburn with Darwen","40","40","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Blackpool","40","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Bournemouth, Christchurch and Poole","110","100","24380","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Bradford","200","180","23750","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Brent","120","110","28770","24310"
"In post","2022","No function","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","120","110","22670","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Brighton and Hove","120","100","25840","21410"
"In post","2022","No function","HM Courts and Tribunals Service","Bristol, City of","200","190","24390","21370"
"In post","2022","No function","HM Courts and Tribunals Service","Bromley","120","110","27800","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Buckinghamshire","30","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Calderdale and Kirklees","50","40","25710","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Cambridgeshire CC","50","50","25540","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Camden and City of London","830","790","27710","24310"
"In post","2022","No function","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","310","280","25300","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Central Hampshire","40","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Central Valleys","50","50","24670","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Cheshire West and Chester","60","50","23780","20970"
"In post","2022","No function","HM Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","70","50","25100","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Coventry","50","40","24590","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Croydon","190","180","28250","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Darlington","50","40","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Derby","130","110","24680","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Devon CC","100","80","25860","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Durham","60","50","27340","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","East Cumbria","60","50","26850","25120"
"In post","2022","No function","HM Courts and Tribunals Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","East Kent","90","80","24960","20970"
"In post","2022","No function","HM Courts and Tribunals Service","East Lancashire","50","40","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","East Merseyside","70","60","22440","20970"
"In post","2022","No function","HM Courts and Tribunals Service","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","East Sussex CC","60","60","25370","21300"
"In post","2022","No function","HM Courts and Tribunals Service","Enfield","30","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Essex Thames Gateway","60","50","25370","21490"
"In post","2022","No function","HM Courts and Tribunals Service","Flintshire and Wrexham","70","60","24590","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Glasgow City","190","180","23150","21410"
"In post","2022","No function","HM Courts and Tribunals Service","Gloucestershire CC","90","80","24190","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Greater Manchester North West","80","70","23960","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Greater Manchester South East","60","50","23710","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Greater Manchester South West","340","310","22120","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Gwent Valleys","80","70","21780","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Gwynedd","40","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Hackney and Newham","30","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Haringey and Islington","320","300","27800","24310"
"In post","2022","No function","HM Courts and Tribunals Service","Harrow and Hillingdon","60","60","27310","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Heart of Essex","140","120","24580","21410"
"In post","2022","No function","HM Courts and Tribunals Service","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Hertfordshire CC","150","140","26560","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Hounslow and Richmond upon Thames","190","180","26790","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Kingston upon Hull, City of","90","70","24050","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Leeds","400","350","25880","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Leicester","400","370","23810","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Leicestershire CC and Rutland","190","160","22580","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Lewisham and Southwark","150","150","28910","28310"
"In post","2022","No function","HM Courts and Tribunals Service","Lincolnshire CC","100","90","25430","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Liverpool","370","330","25940","21490"
"In post","2022","No function","HM Courts and Tribunals Service","Luton","110","100","23900","21300"
"In post","2022","No function","HM Courts and Tribunals Service","Manchester","580","530","25940","21490"
"In post","2022","No function","HM Courts and Tribunals Service","Medway","70","60","24950","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Merton, Kingston upon Thames and Sutton","130","110","27910","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Mid Kent","90","80","25380","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Mid Lancashire","160","140","26240","21440"
"In post","2022","No function","HM Courts and Tribunals Service","Milton Keynes","50","40","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Monmouthshire and Newport","100","80","25020","20970"
"In post","2022","No function","HM Courts and Tribunals Service","North and North East Lincolnshire","40","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","North Hampshire","60","50","26970","21410"
"In post","2022","No function","HM Courts and Tribunals Service","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","North Yorkshire CC","30","20","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Norwich and East Norfolk","130","110","24860","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Nottingham","220","200","25690","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Oxfordshire CC","100","90","25020","21410"
"In post","2022","No function","HM Courts and Tribunals Service","Peterborough","70","70","26100","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Plymouth","70","60","24640","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Portsmouth","110","90","26130","21490"
"In post","2022","No function","HM Courts and Tribunals Service","Powys","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Redbridge and Waltham Forest","100","80","27110","28310"
"In post","2022","No function","HM Courts and Tribunals Service","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Sheffield","200","170","25010","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Somerset CC","70","70","23820","20970"
"In post","2022","No function","HM Courts and Tribunals Service","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","South Teesside","160","140","25510","20970"
"In post","2022","No function","HM Courts and Tribunals Service","South West Wales","40","40","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Southampton","110","90","24950","21490"
"In post","2022","No function","HM Courts and Tribunals Service","Southend-on-Sea","40","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Staffordshire CC","100","90","25870","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Stoke-on-Trent","490","440","22300","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Suffolk CC","160","140","24510","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Swansea","110","100","26050","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Swindon","90","80","24460","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Tower Hamlets","200","190","28040","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Tyneside","330","290","25460","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Walsall","40","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Wandsworth","70","60","30020","24310"
"In post","2022","No function","HM Courts and Tribunals Service","Warrington","50","40","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Warwickshire CC","70","60","24900","20970"
"In post","2022","No function","HM Courts and Tribunals Service","West Cumbria","30","30","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","West Northamptonshire","280","250","23200","20970"
"In post","2022","No function","HM Courts and Tribunals Service","West Surrey","80","70","28210","21650"
"In post","2022","No function","HM Courts and Tribunals Service","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","West Sussex (South West)","40","40","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Westminster","1150","1110","34630","28310"
"In post","2022","No function","HM Courts and Tribunals Service","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Wirral","50","40","24390","21480"
"In post","2022","No function","HM Courts and Tribunals Service","Wolverhampton","120","100","24180","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Worcestershire CC","150","130","25520","20970"
"In post","2022","No function","HM Courts and Tribunals Service","York","50","40","[c]","[c]"
"In post","2022","No function","HM Land Registry","Coventry","220","200","28670","27130"
"In post","2022","No function","HM Land Registry","Croydon","230","210","35190","30600"
"In post","2022","No function","HM Land Registry","Dorset","260","230","28340","27130"
"In post","2022","No function","HM Land Registry","Durham","660","600","27650","27130"
"In post","2022","No function","HM Land Registry","Gloucestershire CC","320","270","28800","27130"
"In post","2022","No function","HM Land Registry","Kingston upon Hull, City of","330","300","28120","27130"
"In post","2022","No function","HM Land Registry","Leicester","290","270","28110","27130"
"In post","2022","No function","HM Land Registry","Mid Lancashire","400","360","28340","27130"
"In post","2022","No function","HM Land Registry","Nottingham","440","400","29100","27130"
"In post","2022","No function","HM Land Registry","Peterborough","260","230","28970","27130"
"In post","2022","No function","HM Land Registry","Plymouth","340","300","28480","27130"
"In post","2022","No function","HM Land Registry","Swansea","710","640","28440","27130"
"In post","2022","No function","HM Land Registry","Telford and Wrekin","310","290","27780","27130"
"In post","2022","No function","HM Land Registry","Wirral","450","410","28570","27130"
"In post","2022","No function","HM Prison and Probation Service","Barking & Dagenham and Havering","90","90","33650","33700"
"In post","2022","No function","HM Prison and Probation Service","Barnet","100","100","33210","32090"
"In post","2022","No function","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","1420","1320","28620","27120"
"In post","2022","No function","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","650","590","30550","28550"
"In post","2022","No function","HM Prison and Probation Service","Bedford","390","370","29650","28170"
"In post","2022","No function","HM Prison and Probation Service","Berkshire","240","230","29740","25790"
"In post","2022","No function","HM Prison and Probation Service","Bexley and Greenwich","1130","1100","32190","31890"
"In post","2022","No function","HM Prison and Probation Service","Birmingham","1250","1180","29140","26310"
"In post","2022","No function","HM Prison and Probation Service","Blackburn with Darwen","80","80","29250","26310"
"In post","2022","No function","HM Prison and Probation Service","Blackpool","100","100","28890","27260"
"In post","2022","No function","HM Prison and Probation Service","Bournemouth, Christchurch and Poole","160","140","30250","28050"
"In post","2022","No function","HM Prison and Probation Service","Bradford","200","190","30020","28200"
"In post","2022","No function","HM Prison and Probation Service","Breckland and South Norfolk","400","370","28090","25700"
"In post","2022","No function","HM Prison and Probation Service","Brent","80","70","32410","29210"
"In post","2022","No function","HM Prison and Probation Service","Bridgend and Neath Port Talbot","100","80","31340","28200"
"In post","2022","No function","HM Prison and Probation Service","Brighton and Hove","150","130","31280","28200"
"In post","2022","No function","HM Prison and Probation Service","Bristol, City of","600","570","28150","25700"
"In post","2022","No function","HM Prison and Probation Service","Bromley","130","120","33050","30220"
"In post","2022","No function","HM Prison and Probation Service","Buckinghamshire","670","630","31400","30700"
"In post","2022","No function","HM Prison and Probation Service","Calderdale and Kirklees","180","160","28810","28200"
"In post","2022","No function","HM Prison and Probation Service","Cambridgeshire CC","1250","1180","29660","29430"
"In post","2022","No function","HM Prison and Probation Service","Camden and City of London","50","40","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","820","780","30850","27120"
"In post","2022","No function","HM Prison and Probation Service","Central Hampshire","340","330","30580","30210"
"In post","2022","No function","HM Prison and Probation Service","Central Valleys","140","130","29740","28300"
"In post","2022","No function","HM Prison and Probation Service","Cheshire East","390","360","29270","27110"
"In post","2022","No function","HM Prison and Probation Service","Cheshire West and Chester","130","120","29230","26360"
"In post","2022","No function","HM Prison and Probation Service","Chorley and West Lancashire","1180","1080","29230","27120"
"In post","2022","No function","HM Prison and Probation Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Conwy and Denbighshire","90","80","29130","26310"
"In post","2022","No function","HM Prison and Probation Service","Cornwall and Isles of Scilly","100","90","29780","26310"
"In post","2022","No function","HM Prison and Probation Service","Coventry","100","90","29700","28200"
"In post","2022","No function","HM Prison and Probation Service","Croydon","720","700","37250","31740"
"In post","2022","No function","HM Prison and Probation Service","Darlington","70","70","26540","24090"
"In post","2022","No function","HM Prison and Probation Service","Derby","220","200","28970","28200"
"In post","2022","No function","HM Prison and Probation Service","Devon CC","1090","1020","28690","26330"
"In post","2022","No function","HM Prison and Probation Service","Dorset","930","880","28610","27260"
"In post","2022","No function","HM Prison and Probation Service","Dudley","70","70","29860","28200"
"In post","2022","No function","HM Prison and Probation Service","Durham","2210","2050","29480","28010"
"In post","2022","No function","HM Prison and Probation Service","Ealing","90","80","34840","34100"
"In post","2022","No function","HM Prison and Probation Service","East Cumbria","90","80","30810","28200"
"In post","2022","No function","HM Prison and Probation Service","East Derbyshire","80","70","29170","28200"
"In post","2022","No function","HM Prison and Probation Service","East Kent","120","110","30580","28850"
"In post","2022","No function","HM Prison and Probation Service","East Lancashire","120","110","28450","25560"
"In post","2022","No function","HM Prison and Probation Service","East Merseyside","250","230","31810","28200"
"In post","2022","No function","HM Prison and Probation Service","East Riding of Yorkshire","1200","1120","28360","26950"
"In post","2022","No function","HM Prison and Probation Service","East Surrey","830","790","33220","33890"
"In post","2022","No function","HM Prison and Probation Service","East Sussex CC","440","420","29270","28200"
"In post","2022","No function","HM Prison and Probation Service","Enfield","30","30","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Essex Haven Gateway","90","80","32310","28200"
"In post","2022","No function","HM Prison and Probation Service","Essex Thames Gateway","110","100","27750","24090"
"In post","2022","No function","HM Prison and Probation Service","Flintshire and Wrexham","800","790","27520","25700"
"In post","2022","No function","HM Prison and Probation Service","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Gloucestershire CC","150","140","29710","28760"
"In post","2022","No function","HM Prison and Probation Service","Greater Manchester North East","460","430","28860","27120"
"In post","2022","No function","HM Prison and Probation Service","Greater Manchester North West","550","520","28600","25700"
"In post","2022","No function","HM Prison and Probation Service","Greater Manchester South East","140","130","29920","28200"
"In post","2022","No function","HM Prison and Probation Service","Greater Manchester South West","260","250","30710","28200"
"In post","2022","No function","HM Prison and Probation Service","Gwent Valleys","90","90","29200","28200"
"In post","2022","No function","HM Prison and Probation Service","Gwynedd","70","60","28320","24800"
"In post","2022","No function","HM Prison and Probation Service","Hackney and Newham","110","110","31700","28690"
"In post","2022","No function","HM Prison and Probation Service","Haringey and Islington","770","730","34380","34100"
"In post","2022","No function","HM Prison and Probation Service","Harrow and Hillingdon","60","50","33110","33120"
"In post","2022","No function","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","850","810","29290","27380"
"In post","2022","No function","HM Prison and Probation Service","Heart of Essex","550","530","30290","29060"
"In post","2022","No function","HM Prison and Probation Service","Herefordshire, County of","30","30","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Hertfordshire CC","630","600","30530","29430"
"In post","2022","No function","HM Prison and Probation Service","Hounslow and Richmond upon Thames","800","770","33350","33890"
"In post","2022","No function","HM Prison and Probation Service","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Isle of Wight","630","590","28420","26880"
"In post","2022","No function","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","610","590","33180","32420"
"In post","2022","No function","HM Prison and Probation Service","Kent Thames Gateway","1250","1180","30270","30700"
"In post","2022","No function","HM Prison and Probation Service","Kingston upon Hull, City of","710","660","28830","27120"
"In post","2022","No function","HM Prison and Probation Service","Lambeth","500","480","35990","33550"
"In post","2022","No function","HM Prison and Probation Service","Lancaster and Wyre","340","310","28840","27120"
"In post","2022","No function","HM Prison and Probation Service","Leeds","1750","1660","29550","26870"
"In post","2022","No function","HM Prison and Probation Service","Leicester","540","500","29010","25700"
"In post","2022","No function","HM Prison and Probation Service","Leicestershire CC and Rutland","890","850","29540","27380"
"In post","2022","No function","HM Prison and Probation Service","Lewisham and Southwark","430","420","35920","34100"
"In post","2022","No function","HM Prison and Probation Service","Lincolnshire CC","930","890","28940","26950"
"In post","2022","No function","HM Prison and Probation Service","Liverpool","860","800","28740","26730"
"In post","2022","No function","HM Prison and Probation Service","Luton","80","80","28310","25000"
"In post","2022","No function","HM Prison and Probation Service","Manchester","1110","1050","29260","27120"
"In post","2022","No function","HM Prison and Probation Service","Medway","790","760","30520","28760"
"In post","2022","No function","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","80","70","33330","32890"
"In post","2022","No function","HM Prison and Probation Service","Mid Kent","470","450","29950","28010"
"In post","2022","No function","HM Prison and Probation Service","Mid Lancashire","860","790","30520","28550"
"In post","2022","No function","HM Prison and Probation Service","Milton Keynes","650","630","30100","29430"
"In post","2022","No function","HM Prison and Probation Service","Monmouthshire and Newport","390","360","30130","28550"
"In post","2022","No function","HM Prison and Probation Service","North and North East Lincolnshire","130","120","29810","28200"
"In post","2022","No function","HM Prison and Probation Service","North and West Norfolk","370","340","29290","28010"
"In post","2022","No function","HM Prison and Probation Service","North Hampshire","90","80","29080","26310"
"In post","2022","No function","HM Prison and Probation Service","North Northamptonshire","60","50","28240","28200"
"In post","2022","No function","HM Prison and Probation Service","North Nottinghamshire","690","650","29050","27120"
"In post","2022","No function","HM Prison and Probation Service","North Yorkshire CC","90","80","29530","28200"
"In post","2022","No function","HM Prison and Probation Service","Northumberland","60","60","32320","31420"
"In post","2022","No function","HM Prison and Probation Service","Norwich and East Norfolk","670","640","26720","24450"
"In post","2022","No function","HM Prison and Probation Service","Nottingham","790","740","28200","26310"
"In post","2022","No function","HM Prison and Probation Service","Oxfordshire CC","830","780","30710","30700"
"In post","2022","No function","HM Prison and Probation Service","Peterborough","180","160","33980","30450"
"In post","2022","No function","HM Prison and Probation Service","Plymouth","150","130","29700","24800"
"In post","2022","No function","HM Prison and Probation Service","Portsmouth","100","90","30050","28200"
"In post","2022","No function","HM Prison and Probation Service","Powys","30","30","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Redbridge and Waltham Forest","150","140","33640","32090"
"In post","2022","No function","HM Prison and Probation Service","Sandwell","100","90","28530","25560"
"In post","2022","No function","HM Prison and Probation Service","Sefton","130","120","29170","25200"
"In post","2022","No function","HM Prison and Probation Service","Sheffield","230","210","30230","28200"
"In post","2022","No function","HM Prison and Probation Service","Shropshire","390","370","29100","27120"
"In post","2022","No function","HM Prison and Probation Service","Somerset CC","140","130","29070","26310"
"In post","2022","No function","HM Prison and Probation Service","South and West Derbyshire","460","430","29500","27120"
"In post","2022","No function","HM Prison and Probation Service","South Hampshire","100","90","29670","24800"
"In post","2022","No function","HM Prison and Probation Service","South Nottinghamshire","450","420","29200","27380"
"In post","2022","No function","HM Prison and Probation Service","South Teesside","160","140","29010","28200"
"In post","2022","No function","HM Prison and Probation Service","South West Wales","120","120","28390","26820"
"In post","2022","No function","HM Prison and Probation Service","Southampton","140","130","29430","28200"
"In post","2022","No function","HM Prison and Probation Service","Southend-on-Sea","80","70","28400","26310"
"In post","2022","No function","HM Prison and Probation Service","Staffordshire CC","2180","2060","29290","27120"
"In post","2022","No function","HM Prison and Probation Service","Stoke-on-Trent","160","140","29730","28200"
"In post","2022","No function","HM Prison and Probation Service","Suffolk CC","1170","1100","29950","29430"
"In post","2022","No function","HM Prison and Probation Service","Sunderland","90","90","29260","28200"
"In post","2022","No function","HM Prison and Probation Service","Swansea","510","470","28660","27470"
"In post","2022","No function","HM Prison and Probation Service","Swindon","80","70","29060","26310"
"In post","2022","No function","HM Prison and Probation Service","Telford and Wrekin","70","60","30820","26310"
"In post","2022","No function","HM Prison and Probation Service","Torbay","70","60","32240","28760"
"In post","2022","No function","HM Prison and Probation Service","Tower Hamlets","100","90","32650","32090"
"In post","2022","No function","HM Prison and Probation Service","Tyneside","440","410","29350","28200"
"In post","2022","No function","HM Prison and Probation Service","Unknown","80","70","28930","24800"
"In post","2022","No function","HM Prison and Probation Service","Wakefield","1150","1060","29680","27380"
"In post","2022","No function","HM Prison and Probation Service","Walsall","80","80","28860","28200"
"In post","2022","No function","HM Prison and Probation Service","Wandsworth","670","650","33410","33550"
"In post","2022","No function","HM Prison and Probation Service","Warrington","680","640","28780","26870"
"In post","2022","No function","HM Prison and Probation Service","Warwickshire CC","220","200","32560","29120"
"In post","2022","No function","HM Prison and Probation Service","West Cumbria","260","240","28730","27130"
"In post","2022","No function","HM Prison and Probation Service","West Essex","30","30","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","West Northamptonshire","490","460","29130","25700"
"In post","2022","No function","HM Prison and Probation Service","West Surrey","640","600","31170","30210"
"In post","2022","No function","HM Prison and Probation Service","West Sussex (North East)","60","50","29310","28200"
"In post","2022","No function","HM Prison and Probation Service","West Sussex (South West)","260","250","29660","27380"
"In post","2022","No function","HM Prison and Probation Service","Westminster","460","440","53410","50740"
"In post","2022","No function","HM Prison and Probation Service","Wiltshire","400","380","28810","27380"
"In post","2022","No function","HM Prison and Probation Service","Wirral","140","130","29840","26310"
"In post","2022","No function","HM Prison and Probation Service","Wolverhampton","160","140","28600","28200"
"In post","2022","No function","HM Prison and Probation Service","Worcestershire CC","1270","1210","28540","26100"
"In post","2022","No function","HM Prison and Probation Service","York","250","220","30910","28200"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Belfast","1730","1620","29260","26590"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Berkshire","160","150","37020","33600"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Birmingham","1640","1570","34220","33080"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Bradford","780","690","25810","21250"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Bristol, City of","720","680","36270","33370"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","2480","2290","29630","26820"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","City of Edinburgh","1250","1190","31030","26820"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Croydon","1220","1160","41340","37930"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Durham","410","360","24100","22080"
