"Status","Year","Organisation","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Government Internal Audit Agency","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","London","90","80","27770","26950"
"New entrant CS","2021","Government Legal Department","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","G6/G7","London","100","90","55100","50500"
"New entrant CS","2021","Government Legal Department","SEO/HEO","London","60","60","43050","43920"
"New entrant CS","2021","Government Property Agency","EO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","East Midlands (England)","110","110","18410","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","East of England","110","100","18750","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","London","550","550","21600","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","North West (England)","170","170","18650","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","South East (England)","150","140","18940","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","South West (England)","90","80","18280","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Wales","90","90","18340","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","West Midlands (England)","250","230","18950","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Yorkshire and The Humber","80","80","18470","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","London","80","80","25830","26410"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","London","140","140","32970","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","East Midlands (England)","80","70","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","East of England","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","North East (England)","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","North West (England)","80","80","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","South West (England)","110","100","22320","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","Wales","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","West Midlands (England)","70","70","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","East Midlands (England)","390","380","21910","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","East of England","490","490","23930","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","London","540","530","28260","30170"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","North East (England)","170","170","22010","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","North West (England)","360","350","22020","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","South East (England)","720","700","25040","25850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","South West (England)","330","330","22490","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Wales","220","210","21940","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","West Midlands (England)","360","360","22250","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Yorkshire and The Humber","400","390","21600","20600"
"New entrant CS","2021","HM Prison and Probation Service","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","London","40","40","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","East Midlands (England)","110","100","21970","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","East of England","190","170","21820","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","London","260","260","26300","26810"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","North East (England)","80","70","22510","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","North West (England)","120","100","21410","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","South East (England)","230","210","22910","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","South West (England)","100","80","21600","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Wales","70","70","22160","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","West Midlands (England)","170","150","22310","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Yorkshire and The Humber","110","100","22460","22920"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","East Midlands (England)","80","70","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","London","90","90","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","North East (England)","540","520","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","North West (England)","540","530","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Northern Ireland","180","170","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Scotland","620","610","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","South East (England)","90","90","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Wales","260","250","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","West Midlands (England)","190","190","20150","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Yorkshire and The Humber","310","300","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","East Midlands (England)","130","130","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","London","60","60","29490","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","North East (England)","370","360","25550","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","North West (England)","200","200","25320","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","Northern Ireland","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","Scotland","40","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","Wales","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","West Midlands (England)","60","60","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","EO","Yorkshire and The Humber","70","70","25590","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SCS","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","East Midlands (England)","60","60","32080","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","London","140","140","36650","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","North East (England)","90","90","32980","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","North West (England)","150","150","32620","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","West Midlands (England)","70","60","34700","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Yorkshire and The Humber","70","70","32980","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","320","310","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","London","70","70","25650","24300"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","London","50","50","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","London","240","240","31360","32320"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","East of England","60","60","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","London","100","100","24340","25630"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","North West (England)","130","120","20850","21430"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","South East (England)","80","80","21360","21430"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Yorkshire and The Humber","160","160","21380","21430"
"New entrant CS","2021","Home Office (incl. agencies)","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","East of England","30","30","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","London","300","290","28970","28650"
"New entrant CS","2021","Home Office (incl. agencies)","EO","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","North West (England)","110","110","25060","24880"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","South East (England)","180","170","26090","24880"
"New entrant CS","2021","Home Office (incl. agencies)","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Yorkshire and The Humber","80","80","25230","24880"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","East of England","[c]","[c]","[c]","[c]"
