"Status","Year","Sexual_orientation","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Heterosexual / straight","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Breckland and South Norfolk","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Bristol, City of","120","110","33150","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Buckinghamshire","70","70","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Cambridgeshire CC","130","120","40140","33150"
"Leaver CS","2022","Heterosexual / straight","Male","Camden and City of London","50","50","41340","37000"
"Leaver CS","2022","Heterosexual / straight","Male","Cardiff and Vale of Glamorgan","150","140","38850","31850"
"Leaver CS","2022","Heterosexual / straight","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Central Hampshire","130","120","34080","29990"
"Leaver CS","2022","Heterosexual / straight","Male","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Cheshire East","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Chorley and West Lancashire","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","City of Edinburgh","150","140","44270","36130"
"Leaver CS","2022","Heterosexual / straight","Male","Clackmannanshire and Fife","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Coventry","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Croydon","140","130","37790","31170"
"Leaver CS","2022","Heterosexual / straight","Male","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Derby","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Devon CC","170","160","32090","27910"
"Leaver CS","2022","Heterosexual / straight","Male","Dorset","90","80","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Durham","100","90","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Cumbria","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","80","80","34830","38540"
"Leaver CS","2022","Heterosexual / straight","Male","East Kent","80","70","28780","25020"
"Leaver CS","2022","Heterosexual / straight","Male","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Riding of Yorkshire","110","110","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","East Sussex CC","60","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Essex Haven Gateway","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Flintshire and Wrexham","110","110","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Glasgow City","200","180","32140","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Gloucestershire CC","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Greater Manchester North West","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Greater Manchester South West","70","60","34130","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Haringey and Islington","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Harrow and Hillingdon","90","70","32000","31060"
"Leaver CS","2022","Heterosexual / straight","Male","Hartlepool and Stockton-on-Tees","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Heart of Essex","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Herefordshire, County of","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Hertfordshire CC","110","110","34110","31860"
"Leaver CS","2022","Heterosexual / straight","Male","Hounslow and Richmond upon Thames","70","60","29890","29250"
"Leaver CS","2022","Heterosexual / straight","Male","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Kensington & Chelsea and Hammersmith & Fulham","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Kent Thames Gateway","70","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Kingston upon Hull, City of","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Lambeth","190","190","47120","40070"
"Leaver CS","2022","Heterosexual / straight","Male","Lancaster and Wyre","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Leeds","250","220","32760","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Leicester","60","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Leicestershire CC and Rutland","100","100","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Lewisham and Southwark","60","60","40740","31060"
"Leaver CS","2022","Heterosexual / straight","Male","Lincolnshire CC","120","120","29710","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Liverpool","130","110","27120","24880"
"Leaver CS","2022","Heterosexual / straight","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Manchester","200","190","36150","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Medway","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Mid Kent","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Mid Lancashire","80","70","26310","22550"
"Leaver CS","2022","Heterosexual / straight","Male","Milton Keynes","110","100","34690","27850"
"Leaver CS","2022","Heterosexual / straight","Male","Monmouthshire and Newport","110","100","32770","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","North and West Norfolk","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","North Hampshire","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","North Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","North Yorkshire CC","70","70","31030","29800"
"Leaver CS","2022","Heterosexual / straight","Male","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Norwich and East Norfolk","90","90","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Nottingham","120","110","32100","26180"
"Leaver CS","2022","Heterosexual / straight","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Overseas","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Oxfordshire CC","190","180","25290","20970"
"Leaver CS","2022","Heterosexual / straight","Male","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Plymouth","90","80","32230","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Portsmouth","120","110","34120","29890"
"Leaver CS","2022","Heterosexual / straight","Male","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Sefton","70","60","32000","27570"
"Leaver CS","2022","Heterosexual / straight","Male","Sheffield","140","130","32240","27210"
"Leaver CS","2022","Heterosexual / straight","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Shropshire","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Somerset CC","70","70","31220","29520"
"Leaver CS","2022","Heterosexual / straight","Male","South and West Derbyshire","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","South Hampshire","170","130","26860","23130"
"Leaver CS","2022","Heterosexual / straight","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","South Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","South West Wales","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Southampton","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Staffordshire CC","120","120","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Suffolk CC","150","140","28220","26670"
"Leaver CS","2022","Heterosexual / straight","Male","Sunderland","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Swansea","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Tower Hamlets","220","210","49810","45030"
"Leaver CS","2022","Heterosexual / straight","Male","Tyneside","240","230","28050","21260"
"Leaver CS","2022","Heterosexual / straight","Male","Unknown","170","150","32110","26670"
"Leaver CS","2022","Heterosexual / straight","Male","Wakefield","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Warrington","70","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Warwickshire CC","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Cumbria","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Essex","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Surrey","90","80","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Westminster","1040","970","48390","43920"
"Leaver CS","2022","Heterosexual / straight","Male","Wiltshire","280","270","33620","32330"
"Leaver CS","2022","Heterosexual / straight","Male","Wirral","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","Worcestershire CC","80","80","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Male","York","60","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Leeds","40","30","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Sandwell","[c]","[c]","[c]","[c]"
