"Status","Year","Region_ITL2","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","South Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","AA/AO","Declared non-disabled","120","110","20700","20140"
"New entrant CS","2021","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","AA/AO","Unknown","140","140","20220","20140"
"New entrant CS","2021","Southern Scotland","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","EO","Declared non-disabled","110","110","26980","27570"
"New entrant CS","2021","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","EO","Unknown","50","50","24410","27570"
"New entrant CS","2021","Southern Scotland","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","Declared non-disabled","360","350","23210","21010"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","Unknown","150","140","23060","21980"
"New entrant CS","2021","Surrey, East and West Sussex","EO","Declared disabled","60","60","27840","27570"
"New entrant CS","2021","Surrey, East and West Sussex","EO","Declared non-disabled","430","410","27940","27570"
"New entrant CS","2021","Surrey, East and West Sussex","EO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","EO","Unknown","100","100","27870","27570"
"New entrant CS","2021","Surrey, East and West Sussex","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","Declared non-disabled","290","290","21380","21010"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","Unknown","180","170","21530","21010"
"New entrant CS","2021","Tees Valley and Durham","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","EO","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","EO","Unknown","50","50","25430","25000"
"New entrant CS","2021","Tees Valley and Durham","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Declared non-disabled","70","70","21550","21010"
"New entrant CS","2021","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Declared non-disabled","130","130","27640","27570"
"New entrant CS","2021","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Declared non-disabled","60","50","35060","34550"
"New entrant CS","2021","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","110","110","29960","28000"
"New entrant CS","2021","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","320","320","[c]","[c]"
"New entrant CS","2021","West Central Scotland","AA/AO","Declared disabled","70","60","20240","20060"
"New entrant CS","2021","West Central Scotland","AA/AO","Declared non-disabled","380","370","20590","20760"
"New entrant CS","2021","West Central Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","AA/AO","Unknown","280","270","20970","20140"
"New entrant CS","2021","West Central Scotland","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","EO","Declared non-disabled","270","270","26080","26460"
"New entrant CS","2021","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","EO","Unknown","120","110","26530","26160"
"New entrant CS","2021","West Central Scotland","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","G6/G7","Declared non-disabled","50","50","56550","55560"
"New entrant CS","2021","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","G6/G7","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SEO/HEO","Declared non-disabled","150","150","35010","33550"
"New entrant CS","2021","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SEO/HEO","Unknown","100","100","34490","31180"
"New entrant CS","2021","West Central Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","AA/AO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","AA/AO","Declared non-disabled","280","270","20550","21010"
"New entrant CS","2021","West Midlands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","AA/AO","Unknown","330","320","20460","20140"
"New entrant CS","2021","West Midlands","EO","Declared disabled","80","70","27100","27570"
"New entrant CS","2021","West Midlands","EO","Declared non-disabled","390","380","26780","27570"
"New entrant CS","2021","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","EO","Unknown","220","220","26540","25560"
"New entrant CS","2021","West Midlands","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","G6/G7","Declared non-disabled","50","50","55840","50780"
"New entrant CS","2021","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","G6/G7","Unknown","70","70","56230","52000"
"New entrant CS","2021","West Midlands","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SEO/HEO","Declared non-disabled","180","170","35780","35000"
"New entrant CS","2021","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SEO/HEO","Unknown","170","170","35460","36500"
"New entrant CS","2021","West Midlands","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Unknown","Declared non-disabled","70","60","23200","22920"
"New entrant CS","2021","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","Declared non-disabled","330","320","20450","21010"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","Unknown","260","230","20790","21590"
"New entrant CS","2021","West Wales and The Valleys","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","EO","Declared non-disabled","170","170","27220","27570"
"New entrant CS","2021","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","AA/AO","Declared disabled","50","50","20640","21010"
"New entrant CS","2021","West Yorkshire","AA/AO","Declared non-disabled","350","340","20780","21010"
"New entrant CS","2021","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","AA/AO","Unknown","450","440","20420","20140"
"New entrant CS","2021","West Yorkshire","EO","Declared disabled","80","80","26900","27570"
"New entrant CS","2021","West Yorkshire","EO","Declared non-disabled","540","530","27030","27570"
"New entrant CS","2021","West Yorkshire","EO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","EO","Unknown","260","250","25840","25560"
"New entrant CS","2021","West Yorkshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","G6/G7","Declared non-disabled","50","50","53400","52160"
"New entrant CS","2021","West Yorkshire","G6/G7","Unknown","110","110","53970","49530"
"New entrant CS","2021","West Yorkshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SEO/HEO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SEO/HEO","Declared non-disabled","160","160","32820","31810"
"New entrant CS","2021","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SEO/HEO","Unknown","260","260","32360","31600"
"New entrant CS","2021","West Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Unknown","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","Declared non-disabled","160","160","25110","24250"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","Unknown","100","90","23360","21790"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","Declared non-disabled","120","120","28350","29290"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","Unknown","60","50","29530","29290"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Declared non-disabled","70","70","29920","27860"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Unknown","60","60","27680","24800"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Declared non-disabled","300","290","24690","24250"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","190","180","24490","25540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Declared non-disabled","140","130","27850","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","70","70","25850","26350"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Declared non-disabled","110","110","34450","33000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","60","60","36460","35000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared non-disabled","120","110","29500","24270"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","130","120","26880","24380"
"New entrant CS","2022","Cheshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","AA/AO","Declared non-disabled","120","120","21470","21260"
"New entrant CS","2022","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","AA/AO","Unknown","110","100","21800","21170"
"New entrant CS","2022","Cheshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","EO","Unknown","70","60","30400","28840"
"New entrant CS","2022","Cheshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Declared non-disabled","60","50","26050","24800"
"New entrant CS","2022","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Declared non-disabled","90","80","21200","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","Declared non-disabled","150","140","21570","21300"
"New entrant CS","2022","Cumbria","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Declared disabled","70","70","21130","21250"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Declared non-disabled","450","450","21500","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Unknown","250","240","21480","21250"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Declared disabled","40","40","[c]","[c]"
