"Status","Year","Parent_department","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","SEO/HEO","110","100","35020","32330"
"New entrant CS","2021","Department of Health and Social Care","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","EO","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","G6/G7","90","90","53490","49530"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","SEO/HEO","200","190","32210","28970"
"New entrant CS","2021","ESTYN","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","EO","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Anglia","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Merseyside","AA/AO","50","50","22350","22350"
"New entrant CS","2021","HM Land Registry","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Shropshire and Staffordshire","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","AA/AO","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","AA/AO","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","130","130","25540","25560"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","60","60","32400","31810"
"New entrant CS","2021","HM Revenue and Customs","Devon","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","AA/AO","270","260","20180","20140"
"New entrant CS","2021","HM Revenue and Customs","East Wales","EO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","AA/AO","360","360","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","AA/AO","320","310","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","EO","170","170","25420","25560"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","SEO/HEO","130","120","32490","31810"
"New entrant CS","2021","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","90","90","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - West","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Merseyside","AA/AO","220","220","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Merseyside","EO","40","40","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Merseyside","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","AA/AO","180","170","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","EO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","AA/AO","520","510","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","EO","370","370","25520","25560"
"New entrant CS","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","SEO/HEO","110","100","33110","31810"
"New entrant CS","2021","HM Revenue and Customs","Outer London - South","AA/AO","80","80","24120","24120"
"New entrant CS","2021","HM Revenue and Customs","Outer London - South","EO","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outer London - South","SEO/HEO","50","50","36610","36160"
"New entrant CS","2021","HM Revenue and Customs","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southern Scotland","AA/AO","200","200","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tees Valley and Durham","AA/AO","70","70","20750","20880"
"New entrant CS","2021","HM Revenue and Customs","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","320","310","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Central Scotland","AA/AO","60","50","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands","AA/AO","190","190","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","West Midlands","EO","50","50","25440","25560"
"New entrant CS","2021","HM Revenue and Customs","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Yorkshire","AA/AO","310","300","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","West Yorkshire","EO","80","80","25550","25560"
"New entrant CS","2021","HM Revenue and Customs","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Yorkshire","SEO/HEO","70","70","32800","31810"
"New entrant CS","2021","HM Treasury","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Inner London - West","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","HM Treasury","Inner London - West","EO","70","70","25690","24300"
"New entrant CS","2021","HM Treasury","Inner London - West","G6/G7","60","60","56360","55500"
"New entrant CS","2021","HM Treasury","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Inner London - West","SEO/HEO","260","260","32010","32320"
"New entrant CS","2021","HM Treasury","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Yorkshire and Northern Lincolnshire","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Essex","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester","EO","60","60","25110","24880"
"New entrant CS","2021","Home Office","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Home Office","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Hampshire and Isle of Wight","EO","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Inner London - West","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","Inner London - West","EO","110","110","28920","28650"
"New entrant CS","2021","Home Office","Inner London - West","G6/G7","90","90","58690","57430"
"New entrant CS","2021","Home Office","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Inner London - West","SEO/HEO","200","200","38310","36590"
"New entrant CS","2021","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Kent","AA/AO","80","80","21390","21430"
"New entrant CS","2021","Home Office","Kent","EO","100","90","26110","24880"
"New entrant CS","2021","Home Office","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Merseyside","AA/AO","100","90","20700","21430"
"New entrant CS","2021","Home Office","Merseyside","EO","50","50","[c]","[c]"
"New entrant CS","2021","Home Office","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Merseyside","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northern Ireland","EO","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
