"Status","Year","Region_ITL1","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wales","20-29","Central Valleys","40","40","[c]","[c]"
"New entrant CS","2021","Wales","20-29","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","20-29","Flintshire and Wrexham","80","80","22180","22850"
"New entrant CS","2021","Wales","20-29","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","20-29","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","20-29","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","20-29","Monmouthshire and Newport","380","380","25900","23320"
"New entrant CS","2021","Wales","20-29","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","20-29","South West Wales","50","50","[c]","[c]"
"New entrant CS","2021","Wales","20-29","Swansea","230","220","21860","21590"
"New entrant CS","2021","Wales","30-39","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Cardiff and Vale of Glamorgan","240","230","27510","22890"
"New entrant CS","2021","Wales","30-39","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Flintshire and Wrexham","50","50","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Monmouthshire and Newport","240","230","30840","29540"
"New entrant CS","2021","Wales","30-39","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","30-39","Swansea","130","120","26050","22350"
"New entrant CS","2021","Wales","40-49","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Cardiff and Vale of Glamorgan","120","110","29810","25030"
"New entrant CS","2021","Wales","40-49","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Flintshire and Wrexham","30","30","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Monmouthshire and Newport","120","110","33660","29540"
"New entrant CS","2021","Wales","40-49","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","40-49","Swansea","80","80","28630","21970"
"New entrant CS","2021","Wales","50-59","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Cardiff and Vale of Glamorgan","100","90","28240","24250"
"New entrant CS","2021","Wales","50-59","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Monmouthshire and Newport","60","60","33670","29540"
"New entrant CS","2021","Wales","50-59","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","50-59","Swansea","70","60","25860","21590"
"New entrant CS","2021","Wales","60-64","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","60-64","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","65+","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","65+","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","65+","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","65+","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","65+","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","16-19","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Birmingham","540","530","24050","21330"
"New entrant CS","2021","West Midlands (England)","20-29","Coventry","130","130","27380","27570"
"New entrant CS","2021","West Midlands (England)","20-29","Dudley","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Shropshire CC","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Staffordshire CC","190","190","23490","22850"
"New entrant CS","2021","West Midlands (England)","20-29","Stoke-on-Trent","110","100","21160","18880"
"New entrant CS","2021","West Midlands (England)","20-29","Telford and Wrekin","50","50","27150","27570"
"New entrant CS","2021","West Midlands (England)","20-29","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Warwickshire","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","20-29","Worcestershire","100","100","22880","22850"
"New entrant CS","2021","West Midlands (England)","30-39","Birmingham","350","340","30740","27570"
"New entrant CS","2021","West Midlands (England)","30-39","Coventry","100","90","31430","27570"
"New entrant CS","2021","West Midlands (England)","30-39","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Staffordshire CC","110","110","24730","23910"
"New entrant CS","2021","West Midlands (England)","30-39","Stoke-on-Trent","60","60","22840","21090"
"New entrant CS","2021","West Midlands (England)","30-39","Telford and Wrekin","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","30-39","Worcestershire","60","60","25540","22850"
"New entrant CS","2021","West Midlands (England)","40-49","Birmingham","250","230","34400","27570"
"New entrant CS","2021","West Midlands (England)","40-49","Coventry","70","70","34760","27660"
"New entrant CS","2021","West Midlands (England)","40-49","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Staffordshire CC","80","80","26260","26350"
"New entrant CS","2021","West Midlands (England)","40-49","Stoke-on-Trent","60","50","23220","19950"
"New entrant CS","2021","West Midlands (England)","40-49","Telford and Wrekin","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","40-49","Worcestershire","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Birmingham","150","140","36030","28180"
"New entrant CS","2021","West Midlands (England)","50-59","Coventry","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Staffordshire CC","60","60","25480","25240"
"New entrant CS","2021","West Midlands (England)","50-59","Stoke-on-Trent","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Telford and Wrekin","50","50","33400","27570"
"New entrant CS","2021","West Midlands (England)","50-59","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","50-59","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","60-64","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","65+","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","65+","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","65+","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","65+","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","65+","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","Leeds","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","16-19","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","20-29","Barnsley, Doncaster and Rotherham","120","120","22990","22850"
"New entrant CS","2021","Yorkshire and The Humber","20-29","Bradford","130","130","23440","21010"
"New entrant CS","2021","Yorkshire and The Humber","20-29","Calderdale and Kirklees","50","50","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","20-29","East Riding of Yorkshire","70","60","22360","21380"
"New entrant CS","2021","Yorkshire and The Humber","20-29","Kingston upon Hull, City of","70","70","24340","22350"
"New entrant CS","2021","Yorkshire and The Humber","20-29","Leeds","870","860","25200","23560"
"New entrant CS","2021","Yorkshire and The Humber","20-29","North and North East Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","20-29","North Yorkshire CC","50","50","23830","23540"
"New entrant CS","2021","Yorkshire and The Humber","20-29","Sheffield","310","310","25020","22920"
"New entrant CS","2021","Yorkshire and The Humber","20-29","Wakefield","70","70","23990","22920"
"New entrant CS","2021","Yorkshire and The Humber","20-29","York","140","140","24700","24920"
"New entrant CS","2021","Yorkshire and The Humber","30-39","Barnsley, Doncaster and Rotherham","80","70","24170","24120"
"New entrant CS","2021","Yorkshire and The Humber","30-39","Bradford","60","60","26320","27570"
"New entrant CS","2021","Yorkshire and The Humber","30-39","Calderdale and Kirklees","30","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","30-39","East Riding of Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","30-39","Kingston upon Hull, City of","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","30-39","Leeds","420","410","29720","27570"
"New entrant CS","2021","Yorkshire and The Humber","30-39","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","30-39","North Yorkshire CC","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","30-39","Sheffield","180","170","30960","27570"
"New entrant CS","2021","Yorkshire and The Humber","30-39","Wakefield","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","30-39","York","70","70","31990","29180"
"New entrant CS","2021","Yorkshire and The Humber","40-49","Barnsley, Doncaster and Rotherham","50","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","40-49","Bradford","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","40-49","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","40-49","East Riding of Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","40-49","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","40-49","Leeds","310","300","34250","27570"
"New entrant CS","2021","Yorkshire and The Humber","40-49","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","40-49","North Yorkshire CC","50","50","30930","27570"
"New entrant CS","2021","Yorkshire and The Humber","40-49","Sheffield","110","110","34730","27570"
"New entrant CS","2021","Yorkshire and The Humber","40-49","Wakefield","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","40-49","York","60","60","38100","34160"
"New entrant CS","2021","Yorkshire and The Humber","50-59","Barnsley, Doncaster and Rotherham","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","50-59","Bradford","30","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","50-59","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","50-59","East Riding of Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","50-59","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","50-59","Leeds","200","190","34330","27570"
"New entrant CS","2021","Yorkshire and The Humber","50-59","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","50-59","North Yorkshire CC","50","50","28350","27570"
"New entrant CS","2021","Yorkshire and The Humber","50-59","Sheffield","100","100","28800","23900"
"New entrant CS","2021","Yorkshire and The Humber","50-59","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","50-59","York","60","60","33650","27570"
"New entrant CS","2021","Yorkshire and The Humber","60-64","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","Leeds","40","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","60-64","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","65+","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","65+","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","65+","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","65+","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","65+","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","16-19","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","20-29","Derby","60","60","23070","21260"
"New entrant CS","2022","East Midlands (England)","20-29","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","20-29","Leicester","180","180","22540","21260"
"New entrant CS","2022","East Midlands (England)","20-29","Leicestershire CC and Rutland","140","130","23050","23140"
"New entrant CS","2022","East Midlands (England)","20-29","Lincolnshire CC","150","150","23970","23170"
"New entrant CS","2022","East Midlands (England)","20-29","North Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","20-29","North Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","20-29","Nottingham","560","560","25540","25120"
"New entrant CS","2022","East Midlands (England)","20-29","South and West Derbyshire","50","50","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","20-29","South Nottinghamshire","70","70","25680","23140"
"New entrant CS","2022","East Midlands (England)","20-29","West Northamptonshire","60","60","23680","23140"
"New entrant CS","2022","East Midlands (England)","30-39","Derby","60","50","25360","24800"
"New entrant CS","2022","East Midlands (England)","30-39","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","30-39","Leicester","90","80","23780","21260"
"New entrant CS","2022","East Midlands (England)","30-39","Leicestershire CC and Rutland","60","50","26030","23140"
"New entrant CS","2022","East Midlands (England)","30-39","Lincolnshire CC","100","100","26380","24800"
"New entrant CS","2022","East Midlands (England)","30-39","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","30-39","North Nottinghamshire","50","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","30-39","Nottingham","350","340","28210","26590"
"New entrant CS","2022","East Midlands (England)","30-39","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","30-39","South Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","30-39","West Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","Derby","50","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","Leicester","70","70","26310","23170"
"New entrant CS","2022","East Midlands (England)","40-49","Leicestershire CC and Rutland","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","Lincolnshire CC","80","80","31200","27570"
"New entrant CS","2022","East Midlands (England)","40-49","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","North Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","Nottingham","240","230","29310","26590"
"New entrant CS","2022","East Midlands (England)","40-49","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","South Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","40-49","West Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","50-59","Derby","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","50-59","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","50-59","Leicester","60","60","27760","23680"
"New entrant CS","2022","East Midlands (England)","50-59","Leicestershire CC and Rutland","60","50","27430","23140"
"New entrant CS","2022","East Midlands (England)","50-59","Lincolnshire CC","90","80","28470","27570"
"New entrant CS","2022","East Midlands (England)","50-59","North Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","50-59","North Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","50-59","Nottingham","160","150","29640","26590"
"New entrant CS","2022","East Midlands (England)","50-59","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","50-59","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","50-59","West Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","Nottingham","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","60-64","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","65+","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","16-19","Suffolk CC","[c]","[c]","[c]","[c]"
