"Status","Year","Sex","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicines and Healthcare Products Regulatory Agency","Unknown","90","90","37260","32960"
"New entrant CS","2021","Female","Met Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Met Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Met Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Met Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Met Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Met Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Commercial","70","70","27520","26510"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Finance","60","60","30440","26350"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Human Resources","80","70","25870","20920"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Project Delivery","180","170","32580","33000"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Property","70","70","27300","26350"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Security","100","100","23440","20310"
"New entrant CS","2021","Female","Ministry of Defence (excl. agencies)","Unknown","760","700","28950","22100"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","No function","110","110","36660","31190"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Digital, Data & Technology","70","70","47550","47970"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","No function","140","140","32930","30990"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Project Delivery","50","50","33800","32870"
"New entrant CS","2021","Female","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Digital, Data & Technology","40","30","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","No function","460","460","32060","32260"
"New entrant CS","2021","Female","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Infrastructure Commission","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Savings and Investments","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Savings and Investments","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Savings and Investments","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Savings and Investments","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","National Savings and Investments","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","No function","80","80","51850","46360"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","No function","100","100","29190","25000"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Qualifications and Examinations Regulation","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Qualifications and Examinations Regulation","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of the Public Guardian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of the Public Guardian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","No function","30","30","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","No function","1410","1200","33760","31370"
"New entrant CS","2021","Female","Public Health England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Registers of Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Registers of Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Registers of Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Registers of Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Registers of Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Registers of Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Registers of Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","Grants Management","30","30","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Legal","60","50","23090","20850"
"New entrant CS","2021","Female","Scottish Forestry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Forestry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Forestry","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Government (excl. agencies)","Unknown","490","470","37020","30650"
"New entrant CS","2021","Female","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Prison Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Prison Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Prison Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Prison Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Prison Service","No function","110","100","21380","20810"
"New entrant CS","2021","Female","Scottish Prison Service","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Serious Fraud Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Serious Fraud Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Serious Fraud Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Security Scotland","Unknown","230","220","25110","20060"
"New entrant CS","2021","Female","Standards and Testing Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Female","Teaching Regulation Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","No function","80","80","25480","23320"
"New entrant CS","2021","Female","UK Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Space Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Supreme Court","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Analysis","240","230","31890","32540"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","No function","200","190","27350","24200"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","Property","130","130","24450","20880"
"New entrant CS","2021","Female","Vehicle Certification Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Vehicle Certification Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Vehicle Certification Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Welsh Government (excl. agencies)","Unknown","120","110","27570","20500"
"New entrant CS","2021","Female","Welsh Revenue Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Welsh Revenue Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Welsh Revenue Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Welsh Revenue Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wilton Park","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wilton Park","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","No function","60","60","26100","24250"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","No function","180","170","25720","24370"
"New entrant CS","2021","Male","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Attorney General's Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Commercial","130","130","78830","72000"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Communications","40","40","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Digital, Data & Technology","90","90","46200","49700"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","No function","360","360","33470","28000"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Security","70","70","27450","20920"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Criminal Injuries Compensation Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Criminal Injuries Compensation Authority","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Commercial","[c]","[c]","[c]","[c]"
