"Status","Year","Parent_department","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Southern Scotland","60","60","22490","21260"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","West Central Scotland","90","90","22870","21260"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","West Midlands","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","West Wales and The Valleys","60","60","23510","21260"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Leicestershire, Rutland and Northamptonshire","60","60","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Debt","Northumberland, and Tyne and Wear","80","70","21510","21260"
"New entrant CS","2022","Department for Work and Pensions","Debt","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","West Midlands","50","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Debt","West Yorkshire","50","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Greater Manchester","90","90","40540","36690"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Lancashire","50","50","41350","40080"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Northumberland, and Tyne and Wear","100","100","36260","33000"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data & Technology","West Yorkshire","60","50","41900","38500"
"New entrant CS","2022","Department for Work and Pensions","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Legal","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","No function","Bedfordshire and Hertfordshire","140","140","28270","29290"
"New entrant CS","2022","Department for Work and Pensions","No function","Berkshire, Buckinghamshire and Oxfordshire","120","110","28010","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","No function","Cornwall and Isles of Scilly","110","100","22190","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","No function","Derbyshire and Nottinghamshire","230","220","24720","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Devon","60","60","22670","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","No function","East Anglia","190","180","25340","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","East Wales","100","100","24710","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","East Yorkshire and Northern Lincolnshire","70","70","22720","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Eastern Scotland","230","230","24540","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Essex","170","170","26210","24250"
"New entrant CS","2022","Department for Work and Pensions","No function","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","23820","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Greater Manchester","340","340","24360","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Hampshire and Isle of Wight","60","60","26880","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","Herefordshire, Worcestershire and Warwickshire","90","90","27360","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","No function","Inner London - East","260","260","30680","31060"
"New entrant CS","2022","Department for Work and Pensions","No function","Inner London - West","80","80","31320","31060"
"New entrant CS","2022","Department for Work and Pensions","No function","Kent","90","80","25930","24250"
"New entrant CS","2022","Department for Work and Pensions","No function","Lancashire","640","630","23410","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Leicestershire, Rutland and Northamptonshire","150","140","23840","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Lincolnshire","60","60","26450","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","Merseyside","510","510","25360","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","No function","North Yorkshire","60","60","26880","26370"
"New entrant CS","2022","Department for Work and Pensions","No function","Northumberland, and Tyne and Wear","600","580","22600","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Outer London - East and North East","150","150","30740","31060"
"New entrant CS","2022","Department for Work and Pensions","No function","Outer London - South","100","100","30260","31060"
"New entrant CS","2022","Department for Work and Pensions","No function","Outer London - West and North West","190","180","30640","31060"
"New entrant CS","2022","Department for Work and Pensions","No function","Shropshire and Staffordshire","90","80","25590","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","South Yorkshire","190","180","24860","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Southern Scotland","100","100","27460","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","Surrey, East and West Sussex","180","170","24400","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","Tees Valley and Durham","130","130","25080","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","Unknown","60","60","31110","29290"
"New entrant CS","2022","Department for Work and Pensions","No function","West Central Scotland","350","350","24350","21260"
"New entrant CS","2022","Department for Work and Pensions","No function","West Midlands","480","470","26110","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","West Wales and The Valleys","300","300","24980","27570"
"New entrant CS","2022","Department for Work and Pensions","No function","West Yorkshire","420","410","25990","27570"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Greater Manchester","90","90","27980","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Inner London - West","110","100","36760","36650"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Lancashire","80","80","26880","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Merseyside","50","50","24800","27570"
"New entrant CS","2022","Department for Work and Pensions","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Northumberland, and Tyne and Wear","120","120","26520","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","South Yorkshire","90","90","26610","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","West Central Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","West Midlands","90","80","25030","27570"
"New entrant CS","2022","Department for Work and Pensions","Unknown","West Wales and The Valleys","50","50","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","West Yorkshire","110","110","30680","27570"
"New entrant CS","2022","Department of Health and Social Care","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Analysis","Inner London - West","60","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Inner London - West","60","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","West Yorkshire","50","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Inner London - West","110","80","34870","27270"
"New entrant CS","2022","Department of Health and Social Care","Communications","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Inner London - West","60","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Inner London - West","70","50","38540","32790"
"New entrant CS","2022","Department of Health and Social Care","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","West Yorkshire","80","60","31890","28970"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Inner London - West","80","60","35690","32790"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","West Yorkshire","50","50","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Derbyshire and Nottinghamshire","70","60","34220","28970"
"New entrant CS","2022","Department of Health and Social Care","No function","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","East Anglia","70","60","32610","26010"
"New entrant CS","2022","Department of Health and Social Care","No function","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Essex","30","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Gloucestershire, Wiltshire and Bath/Bristol area","240","220","30050","27240"
"New entrant CS","2022","Department of Health and Social Care","No function","Greater Manchester","60","50","33350","23390"
