"Status","Year","Disability","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","EO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","EO","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","SEO/HEO","60","50","36620","36330"
"New entrant CS","2021","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","EO","90","90","28210","29460"
"New entrant CS","2021","Undeclared","Inner London - West","G6/G7","80","80","57510","54700"
"New entrant CS","2021","Undeclared","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","SEO/HEO","230","230","34090","34360"
"New entrant CS","2021","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","EO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","EO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","EO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","AA/AO","110","110","22710","21500"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","EO","60","60","27940","28180"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","200","190","24360","23860"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","100","100","26730","27570"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire","AA/AO","90","90","21460","20800"
"New entrant CS","2021","Unknown","Cheshire","EO","150","150","29610","28840"
"New entrant CS","2021","Unknown","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","AA/AO","200","190","20800","20550"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","EO","160","150","25880","25560"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","70","70","34020","31810"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","AA/AO","170","160","21390","21010"
"New entrant CS","2021","Unknown","Devon","EO","80","80","27250","27130"
"New entrant CS","2021","Unknown","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","AA/AO","90","90","21800","22350"
"New entrant CS","2021","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","AA/AO","190","180","21890","21430"
"New entrant CS","2021","Unknown","East Anglia","EO","80","70","26100","26350"
"New entrant CS","2021","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Wales","AA/AO","410","400","20300","20140"
"New entrant CS","2021","Unknown","East Wales","EO","210","200","24460","23320"
"New entrant CS","2021","Unknown","East Wales","G6/G7","60","50","54470","52000"
"New entrant CS","2021","Unknown","East Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Wales","SEO/HEO","220","210","32960","30340"
"New entrant CS","2021","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","120","120","22070","21430"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","EO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","AA/AO","540","530","20760","20140"
"New entrant CS","2021","Unknown","Eastern Scotland","EO","130","120","26340","26160"
"New entrant CS","2021","Unknown","Eastern Scotland","G6/G7","120","120","55510","51670"
"New entrant CS","2021","Unknown","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","SEO/HEO","240","230","35090","32650"
"New entrant CS","2021","Unknown","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","AA/AO","110","110","21960","21430"
"New entrant CS","2021","Unknown","Essex","EO","80","80","27500","27500"
"New entrant CS","2021","Unknown","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","190","190","21190","20920"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","270","270","25150","25560"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","60","60","55920","53250"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","220","210","35440","36500"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","AA/AO","400","390","20280","20140"
"New entrant CS","2021","Unknown","Greater Manchester","EO","320","320","25700","25560"
"New entrant CS","2021","Unknown","Greater Manchester","G6/G7","80","70","54800","52580"
"New entrant CS","2021","Unknown","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","SEO/HEO","220","210","33090","31810"
"New entrant CS","2021","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","AA/AO","250","230","21760","20140"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","EO","150","150","26450","25100"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","180","180","33600","33000"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","AA/AO","230","220","24410","23530"
"New entrant CS","2021","Unknown","Inner London - East","EO","350","340","30790","31060"
"New entrant CS","2021","Unknown","Inner London - East","G6/G7","100","100","59860","59160"
"New entrant CS","2021","Unknown","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","SEO/HEO","240","240","38190","40170"
"New entrant CS","2021","Unknown","Inner London - East","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","AA/AO","490","490","23350","22680"
"New entrant CS","2021","Unknown","Inner London - West","EO","670","660","27510","27500"
"New entrant CS","2021","Unknown","Inner London - West","G6/G7","630","610","59030","55640"
"New entrant CS","2021","Unknown","Inner London - West","SCS","180","170","86060","73350"
"New entrant CS","2021","Unknown","Inner London - West","SEO/HEO","1680","1670","34480","32940"
"New entrant CS","2021","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","AA/AO","230","230","22690","21430"
"New entrant CS","2021","Unknown","Kent","EO","130","120","27460","24880"
"New entrant CS","2021","Unknown","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","AA/AO","230","230","21160","21010"
"New entrant CS","2021","Unknown","Lancashire","EO","50","50","27270","27570"
"New entrant CS","2021","Unknown","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","190","180","20520","20600"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","EO","80","70","27110","27570"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","AA/AO","340","320","20670","20140"
"New entrant CS","2021","Unknown","Merseyside","EO","130","130","25120","24880"
"New entrant CS","2021","Unknown","Merseyside","G6/G7","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SEO/HEO","90","90","33880","32880"
"New entrant CS","2021","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
