"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Cabinet Office","130","130","40990","32890"
"Leaver Dept.","2021","30-39","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs","150","140","39980","36970"
"Leaver Dept.","2021","30-39","Unknown","Department for International Trade","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Work and Pensions","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Foreign, Commonwealth and Development Office","50","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HM Revenue and Customs","180","180","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Ministry of Justice","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Attorney General's Departments","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Cabinet Office","210","210","47050","52500"
"Leaver Dept.","2021","30-39","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Department for Business, Energy and Industrial Strategy","120","110","47400","52300"
"Leaver Dept.","2021","30-39","White","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Department for Education","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Department for International Trade","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Department for Transport","100","100","36800","34280"
"Leaver Dept.","2021","30-39","White","Department for Work and Pensions","220","210","29960","27570"
"Leaver Dept.","2021","30-39","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Foreign, Commonwealth and Development Office","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","HM Revenue and Customs","240","230","[c]","[c]"
"Leaver Dept.","2021","30-39","White","HM Treasury","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Home Office","230","220","35170","29860"
"Leaver Dept.","2021","30-39","White","Ministry of Defence","180","180","38250","36200"
"Leaver Dept.","2021","30-39","White","Ministry of Housing, Communities and Local Government","80","80","46570","51580"
"Leaver Dept.","2021","30-39","White","Ministry of Justice","260","240","32730","26560"
"Leaver Dept.","2021","30-39","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Home Office","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Ministry of Justice","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
