"Status","Year","Responsibility_level","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Defence (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Ministry of Justice (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","National Crime Agency","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Office of the Public Guardian","Birmingham","50","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Office of the Public Guardian","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Office of the Secretary of State for Wales","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Planning Inspectorate","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Planning Inspectorate","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Barnet","180","140","23290","23780"
"Leaver Dept.","2022","AA/AO","Public Health England","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Birmingham","80","70","20450","19880"
"Leaver Dept.","2022","AA/AO","Public Health England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Bristol, City of","70","60","21090","20400"
"Leaver Dept.","2022","AA/AO","Public Health England","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Cambridgeshire CC","60","50","21770","21820"
"Leaver Dept.","2022","AA/AO","Public Health England","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Lambeth","50","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Manchester","100","90","20370","19880"
"Leaver Dept.","2022","AA/AO","Public Health England","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Oxfordshire CC","50","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","Wiltshire","110","100","20210","19880"
"Leaver Dept.","2022","AA/AO","Public Health England","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Public Health England","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Registers of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Rural Payments Agency","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Courts and Tribunals Service","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Courts and Tribunals Service","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Courts and Tribunals Service","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Courts and Tribunals Service","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Forestry","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Scottish Government (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Social Security Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Student Awards Agency for Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Teaching Regulation Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","The Insolvency Service","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","UK Health Security Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","UK Statistics Authority","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","UK Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Valuation Office Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Valuation Office Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Valuation Office Agency","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Valuation Office Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Valuation Office Agency","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Valuation Office Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Vehicle Certification Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Vehicle Certification Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Veterinary Medicines Directorate","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Welsh Government (excl. agencies)","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Welsh Government (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Welsh Revenue Authority","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Advisory, Conciliation and Arbitration Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Animal and Plant Health Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Attorney General's Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","Westminster","130","130","27700","27500"
"Leaver Dept.","2022","EO","Cabinet Office (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Centre for Environment, Fisheries and Aquaculture Science","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Companies House","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Criminal Injuries Compensation Authority","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Commercial Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Commercial Service","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Office and Procurator Fiscal Service","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Crown Prosecution Service","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","90","80","23370","23770"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Equipment and Support","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Science and Technology Laboratory","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Defence Science and Technology Laboratory","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Digital, Culture, Media and Sport","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Education (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for International Trade","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for International Trade","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
