"Status","Year","Responsibility_level","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","Croydon","20-29","120","110","29320","28650"
"New entrant CS","2021","EO","Croydon","30-39","40","40","[c]","[c]"
"New entrant CS","2021","EO","Croydon","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Croydon","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Croydon","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Croydon","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Darlington","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Darlington","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Darlington","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Darlington","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Derby","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Derby","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Derby","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Derby","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Derby","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Devon CC","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Devon CC","20-29","60","60","26050","25270"
"New entrant CS","2021","EO","Devon CC","30-39","50","50","[c]","[c]"
"New entrant CS","2021","EO","Devon CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Devon CC","50-59","40","40","[c]","[c]"
"New entrant CS","2021","EO","Devon CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Devon CC","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dorset CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dorset CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dorset CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dorset CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dorset CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dudley","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dudley","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dudley","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dudley","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dudley","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dudley","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dumfries and Galloway","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dumfries and Galloway","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dumfries and Galloway","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dumfries and Galloway","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Dumfries and Galloway","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Durham CC","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Durham CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Durham CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Durham CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Durham CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Durham CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ealing","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ealing","20-29","60","60","31060","31060"
"New entrant CS","2021","EO","Ealing","30-39","40","30","[c]","[c]"
"New entrant CS","2021","EO","Ealing","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ealing","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ealing","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Ayrshire and North Ayrshire mainland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Ayrshire and North Ayrshire mainland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Ayrshire and North Ayrshire mainland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Ayrshire and North Ayrshire mainland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Ayrshire and North Ayrshire mainland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Ayrshire and North Ayrshire mainland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Cumbria","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Cumbria","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Cumbria","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Cumbria","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Derbyshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Derbyshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Derbyshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Derbyshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Kent","20-29","70","70","26830","24920"
"New entrant CS","2021","EO","East Kent","30-39","70","70","27560","29290"
"New entrant CS","2021","EO","East Kent","40-49","50","50","27680","29290"
"New entrant CS","2021","EO","East Kent","50-59","70","70","28660","29290"
"New entrant CS","2021","EO","East Kent","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Kent","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lancashire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lancashire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lancashire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lancashire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lothian and Midlothian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lothian and Midlothian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lothian and Midlothian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Lothian and Midlothian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Merseyside","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Merseyside","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Merseyside","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Merseyside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Merseyside","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Riding of Yorkshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Riding of Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Riding of Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Riding of Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Riding of Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Riding of Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Surrey","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Surrey","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Surrey","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Surrey","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Surrey","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Sussex CC","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Sussex CC","20-29","40","40","[c]","[c]"
"New entrant CS","2021","EO","East Sussex CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Sussex CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","East Sussex CC","50-59","30","30","[c]","[c]"
"New entrant CS","2021","EO","East Sussex CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Enfield","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Enfield","20-29","50","50","31060","31060"
"New entrant CS","2021","EO","Enfield","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Enfield","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Enfield","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Enfield","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Haven Gateway","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Haven Gateway","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Haven Gateway","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Haven Gateway","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Haven Gateway","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Thames Gateway","20-29","30","30","[c]","[c]"
"New entrant CS","2021","EO","Essex Thames Gateway","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Thames Gateway","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Essex Thames Gateway","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Falkirk","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Falkirk","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Falkirk","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Falkirk","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Flintshire and Wrexham","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Flintshire and Wrexham","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Flintshire and Wrexham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Flintshire and Wrexham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Glasgow City","20-29","140","130","25530","26000"
"New entrant CS","2021","EO","Glasgow City","30-39","100","100","25910","26160"
"New entrant CS","2021","EO","Glasgow City","40-49","50","50","26450","27150"
"New entrant CS","2021","EO","Glasgow City","50-59","40","40","[c]","[c]"
"New entrant CS","2021","EO","Glasgow City","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gloucestershire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gloucestershire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gloucestershire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gloucestershire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gloucestershire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North East","20-29","60","60","27520","27570"
"New entrant CS","2021","EO","Greater Manchester North East","30-39","60","60","27570","27570"
"New entrant CS","2021","EO","Greater Manchester North East","40-49","50","40","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North East","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North West","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester North West","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South East","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South East","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South West","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South West","20-29","110","110","25700","25560"
"New entrant CS","2021","EO","Greater Manchester South West","30-39","60","60","25850","25560"
"New entrant CS","2021","EO","Greater Manchester South West","40-49","50","50","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South West","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Greater Manchester South West","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwent Valleys","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwent Valleys","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwent Valleys","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwent Valleys","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwent Valleys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwent Valleys","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwynedd","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwynedd","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwynedd","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Gwynedd","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hackney and Newham","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hackney and Newham","20-29","140","140","30870","31060"
"New entrant CS","2021","EO","Hackney and Newham","30-39","60","60","30890","31060"
"New entrant CS","2021","EO","Hackney and Newham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hackney and Newham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hackney and Newham","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hackney and Newham","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Haringey and Islington","20-29","80","80","30450","31060"
"New entrant CS","2021","EO","Haringey and Islington","30-39","50","50","30600","31060"
"New entrant CS","2021","EO","Haringey and Islington","40-49","40","40","[c]","[c]"
"New entrant CS","2021","EO","Haringey and Islington","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Haringey and Islington","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Haringey and Islington","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Harrow and Hillingdon","20-29","90","90","30140","31060"
"New entrant CS","2021","EO","Harrow and Hillingdon","30-39","80","80","30540","31060"
"New entrant CS","2021","EO","Harrow and Hillingdon","40-49","60","60","29580","31060"
"New entrant CS","2021","EO","Harrow and Hillingdon","50-59","40","40","[c]","[c]"
"New entrant CS","2021","EO","Harrow and Hillingdon","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Harrow and Hillingdon","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hartlepool and Stockton-on-Tees","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hartlepool and Stockton-on-Tees","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hartlepool and Stockton-on-Tees","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hartlepool and Stockton-on-Tees","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hartlepool and Stockton-on-Tees","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heart of Essex","20-29","60","50","28200","29290"
"New entrant CS","2021","EO","Heart of Essex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heart of Essex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heart of Essex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heart of Essex","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Herefordshire, County of","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Herefordshire, County of","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Herefordshire, County of","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Herefordshire, County of","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Herefordshire, County of","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hertfordshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hertfordshire","20-29","70","60","28650","29290"
"New entrant CS","2021","EO","Hertfordshire","30-39","60","60","29510","29290"
"New entrant CS","2021","EO","Hertfordshire","40-49","50","50","29090","29290"
"New entrant CS","2021","EO","Hertfordshire","50-59","50","50","[c]","[c]"
"New entrant CS","2021","EO","Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hertfordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hounslow and Richmond upon Thames","20-29","60","60","29810","31060"
"New entrant CS","2021","EO","Hounslow and Richmond upon Thames","30-39","60","50","30330","31060"
"New entrant CS","2021","EO","Hounslow and Richmond upon Thames","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hounslow and Richmond upon Thames","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Hounslow and Richmond upon Thames","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverclyde, East Renfrewshire and Renfrewshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverclyde, East Renfrewshire and Renfrewshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverclyde, East Renfrewshire and Renfrewshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverclyde, East Renfrewshire and Renfrewshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Anglesey","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Anglesey","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Anglesey","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","20-29","40","30","[c]","[c]"
"New entrant CS","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","30-39","30","30","[c]","[c]"
"New entrant CS","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent Thames Gateway","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent Thames Gateway","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent Thames Gateway","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent Thames Gateway","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent Thames Gateway","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kingston upon Hull, City of","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kingston upon Hull, City of","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kingston upon Hull, City of","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kingston upon Hull, City of","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lambeth","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lambeth","20-29","240","240","30280","31060"
"New entrant CS","2021","EO","Lambeth","30-39","90","90","30550","31060"
"New entrant CS","2021","EO","Lambeth","40-49","60","50","29210","31060"
"New entrant CS","2021","EO","Lambeth","50-59","50","50","29990","31060"
"New entrant CS","2021","EO","Lambeth","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lambeth","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancaster and Wyre","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancaster and Wyre","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancaster and Wyre","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancaster and Wyre","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancaster and Wyre","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leeds","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leeds","20-29","300","290","25710","27570"
"New entrant CS","2021","EO","Leeds","30-39","140","140","26620","27570"
"New entrant CS","2021","EO","Leeds","40-49","90","90","26700","27570"
"New entrant CS","2021","EO","Leeds","50-59","50","50","26900","27570"
"New entrant CS","2021","EO","Leeds","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicester","20-29","50","50","27370","27570"
"New entrant CS","2021","EO","Leicester","30-39","40","40","[c]","[c]"
"New entrant CS","2021","EO","Leicester","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicester","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicester","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire CC and Rutland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire CC and Rutland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire CC and Rutland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire CC and Rutland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lewisham and Southwark","20-29","60","60","30350","31060"
"New entrant CS","2021","EO","Lewisham and Southwark","30-39","60","60","30960","31060"
"New entrant CS","2021","EO","Lewisham and Southwark","40-49","30","30","[c]","[c]"
"New entrant CS","2021","EO","Lewisham and Southwark","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lewisham and Southwark","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","20-29","30","30","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lisburn and Castlereagh","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lisburn and Castlereagh","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Liverpool","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Liverpool","20-29","40","40","[c]","[c]"
"New entrant CS","2021","EO","Liverpool","30-39","30","30","[c]","[c]"
"New entrant CS","2021","EO","Liverpool","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Liverpool","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Liverpool","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Liverpool","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Luton","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Luton","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Luton","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Luton","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Luton","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Manchester","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Manchester","20-29","200","200","26210","27570"
"New entrant CS","2021","EO","Manchester","30-39","100","100","26330","27570"
"New entrant CS","2021","EO","Manchester","40-49","70","70","26450","27570"
"New entrant CS","2021","EO","Manchester","50-59","50","50","[c]","[c]"
"New entrant CS","2021","EO","Manchester","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Medway","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Medway","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Medway","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Medway","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Medway","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merton, Kingston upon Thames and Sutton","20-29","50","50","[c]","[c]"
"New entrant CS","2021","EO","Merton, Kingston upon Thames and Sutton","30-39","40","40","[c]","[c]"
"New entrant CS","2021","EO","Merton, Kingston upon Thames and Sutton","40-49","[c]","[c]","[c]","[c]"
