"Status","Year","Parent_department","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Devon CC","80","70","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Westminster","50","50","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Westminster","40","40","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Coventry","30","30","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Sheffield","40","40","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Heterosexual / straight","Westminster","90","80","50180","46160"
"Leaver CS","2021","Department for Education","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Undeclared","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Westminster","40","40","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Heterosexual / straight","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","LGBO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Bristol, City of","30","30","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","West Surrey","60","50","31450","24370"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Westminster","150","140","38380","33120"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Heterosexual / straight","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Heterosexual / straight","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Heterosexual / straight","Westminster","40","40","[c]","[c]"
"Leaver CS","2021","Department for International Trade","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","LGBO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","LGBO","Manchester","[c]","[c]","[c]","[c]"
