"Status","Year","Sexual_orientation","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Public Guardian","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Public Guardian","West Midlands","70","70","25110","22570"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Planning Inspectorate","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Planning Inspectorate","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Planning Inspectorate","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","210","180","40760","38200"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Derbyshire and Nottinghamshire","110","100","40020","35610"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","East Anglia","190","170","40660","31490"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Essex","50","50","43910","36330"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","760","710","36240","30020"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Greater Manchester","230","210","36080","26100"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Inner London - East","1190","1090","45880","40070"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Kent","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Lancashire","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Merseyside","70","70","39620","36330"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","North Yorkshire","70","70","43850","37450"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Northumberland, and Tyne and Wear","60","60","43830","37420"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Outer London - West and North West","770","700","39460","33100"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Surrey, East and West Sussex","50","50","41770","38020"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","West Midlands","230","200","38750","30690"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Public Health England","West Yorkshire","210","190","41090","36330"
"Leaver Dept.","2022","Heterosexual / straight","Queen Elizabeth II Centre","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Registers of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Registers of Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Rural Payments Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Courts and Tribunals Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Courts and Tribunals Service","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Courts and Tribunals Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Forestry","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Forestry","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Serious Fraud Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Social Security Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Social Security Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Social Security Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Standards and Testing Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Standards and Testing Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Standards and Testing Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Student Awards Agency for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Submarine Delivery Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Submarine Delivery Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Submarine Delivery Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Teaching Regulation Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The Insolvency Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Transport Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Transport Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Health Security Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Health Security Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Health Security Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Health Security Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Health Security Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Hydrographic Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","East Wales","50","50","35540","36840"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","Hampshire and Isle of Wight","50","50","30790","29540"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Valuation Office Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Vehicle Certification Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Veterinary Medicines Directorate","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Government (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Government (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Revenue Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Revenue Authority","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Advisory, Conciliation and Arbitration Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Animal and Plant Health Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Inner London - West","60","60","42600","35590"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Companies House","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Companies House","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Companies House","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Criminal Injuries Compensation Authority","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Commercial Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Commercial Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Commercial Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Commercial Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Commercial Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Office and Procurator Fiscal Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Office and Procurator Fiscal Service","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Office and Procurator Fiscal Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
