"Status","Year","Region_ITL2","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","North Hampshire","50","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Portsmouth","60","50","26990","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","South Hampshire","50","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Southampton","70","70","28130","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Worcestershire CC","200","200","21910","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Warwickshire CC","80","80","26610","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Worcestershire CC","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Worcestershire CC","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Warwickshire CC","60","50","29180","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Worcestershire CC","90","80","28850","26350"
"New entrant CS","2022","Highlands and Islands","AA/AO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","60","60","21640","21170"
"New entrant CS","2022","Highlands and Islands","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","60","50","27390","27570"
"New entrant CS","2022","Highlands and Islands","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","Hackney and Newham","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","Haringey and Islington","120","120","28290","30520"
"New entrant CS","2022","Inner London - East","AA/AO","Lambeth","90","90","26580","25110"
"New entrant CS","2022","Inner London - East","AA/AO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","Tower Hamlets","110","110","22350","22770"
"New entrant CS","2022","Inner London - East","EO","Hackney and Newham","270","260","30750","30750"
"New entrant CS","2022","Inner London - East","EO","Haringey and Islington","70","60","30440","31060"
"New entrant CS","2022","Inner London - East","EO","Lambeth","230","220","30190","31060"
"New entrant CS","2022","Inner London - East","EO","Lewisham and Southwark","90","80","29690","30130"
"New entrant CS","2022","Inner London - East","EO","Tower Hamlets","220","210","27800","27500"
"New entrant CS","2022","Inner London - East","G6/G7","Hackney and Newham","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","G6/G7","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","G6/G7","Lambeth","70","70","59090","55450"
"New entrant CS","2022","Inner London - East","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","G6/G7","Tower Hamlets","200","200","60400","58130"
"New entrant CS","2022","Inner London - East","SCS","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SEO/HEO","Hackney and Newham","190","190","38360","37610"
"New entrant CS","2022","Inner London - East","SEO/HEO","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SEO/HEO","Lambeth","270","260","37120","37640"
"New entrant CS","2022","Inner London - East","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SEO/HEO","Tower Hamlets","290","290","36490","34550"
"New entrant CS","2022","Inner London - East","Unknown","Hackney and Newham","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Haringey and Islington","120","110","33980","32890"
"New entrant CS","2022","Inner London - East","Unknown","Lambeth","110","100","45630","36580"
"New entrant CS","2022","Inner London - East","Unknown","Lewisham and Southwark","160","150","34670","33700"
"New entrant CS","2022","Inner London - East","Unknown","Tower Hamlets","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","Camden and City of London","70","70","24000","23720"
"New entrant CS","2022","Inner London - West","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","110","110","29160","30520"
"New entrant CS","2022","Inner London - West","AA/AO","Wandsworth","120","120","28150","30520"
"New entrant CS","2022","Inner London - West","AA/AO","Westminster","470","460","22850","23570"
"New entrant CS","2022","Inner London - West","EO","Camden and City of London","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Wandsworth","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Westminster","1650","1570","27650","27680"
"New entrant CS","2022","Inner London - West","G6/G7","Camden and City of London","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Westminster","1280","1220","57400","54110"
"New entrant CS","2022","Inner London - West","SCS","Westminster","140","130","99550","90000"
"New entrant CS","2022","Inner London - West","SEO/HEO","Camden and City of London","60","60","41730","41350"
"New entrant CS","2022","Inner London - West","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Westminster","3630","3520","35400","34260"
"New entrant CS","2022","Inner London - West","Unknown","Camden and City of London","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Kensington & Chelsea and Hammersmith & Fulham","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","East Kent","250","250","23430","24250"
"New entrant CS","2022","Kent","AA/AO","Kent Thames Gateway","130","130","25620","28140"
"New entrant CS","2022","Kent","AA/AO","Medway","160","150","26230","27430"
"New entrant CS","2022","Kent","AA/AO","Mid Kent","50","50","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","East Kent","140","130","27350","24920"
"New entrant CS","2022","Kent","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SCS","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","East Kent","40","40","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Kent Thames Gateway","60","50","28020","25480"
"New entrant CS","2022","Kent","Unknown","Medway","40","40","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Mid Kent","90","80","29220","28200"
"New entrant CS","2022","Kent","Unknown","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","Blackpool","380","380","21260","21260"
"New entrant CS","2022","Lancashire","AA/AO","Chorley and West Lancashire","170","170","22830","23140"
"New entrant CS","2022","Lancashire","AA/AO","Lancaster and Wyre","80","80","21600","21260"
"New entrant CS","2022","Lancashire","AA/AO","Mid Lancashire","230","220","21400","21260"
"New entrant CS","2022","Lancashire","EO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Blackpool","190","190","27550","27570"
"New entrant CS","2022","Lancashire","EO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Mid Lancashire","70","70","26590","27130"
"New entrant CS","2022","Lancashire","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SCS","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Blackpool","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Mid Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Blackpool","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","East Lancashire","60","60","27120","24800"
"New entrant CS","2022","Lancashire","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Mid Lancashire","110","100","29830","26310"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Leicester","250","250","21440","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Leicestershire CC and Rutland","230","220","21950","20970"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","North Northamptonshire","80","80","21370","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","West Northamptonshire","60","60","21890","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Leicester","30","30","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Leicestershire CC and Rutland","30","30","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","West Northamptonshire","50","50","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SCS","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Leicester","140","130","27810","24800"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","West Northamptonshire","60","60","29180","25080"
"New entrant CS","2022","Lincolnshire","AA/AO","Lincolnshire CC","190","180","21910","21260"
"New entrant CS","2022","Lincolnshire","EO","Lincolnshire CC","100","90","26750","27570"
"New entrant CS","2022","Lincolnshire","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SCS","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","Lincolnshire CC","60","60","34770","33000"
