"Status","Year","Sex","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Public Health England","Department of Health and Social Care","1470","1260","33860","31370"
"New entrant CS","2021","Female","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"New entrant CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Scottish Government","60","60","23110","20850"
"New entrant CS","2021","Female","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Government (excl. agencies)","Scottish Government","490","470","37020","30650"
"New entrant CS","2021","Female","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Prison Service","Scottish Government","120","120","21620","20810"
"New entrant CS","2021","Female","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Security Scotland","Scottish Government","230","220","25110","20060"
"New entrant CS","2021","Female","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","Ministry of Defence","60","60","33690","27540"
"New entrant CS","2021","Female","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","The National Archives","30","30","[c]","[c]"
"New entrant CS","2021","Female","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","UK Export Finance","40","40","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","100","90","27840","23320"
"New entrant CS","2021","Female","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","United Kingdom Statistics Authority","570","540","31250","29540"
"New entrant CS","2021","Female","Valuation Office Agency","HM Revenue and Customs","130","130","24630","20880"
"New entrant CS","2021","Female","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Welsh Government (excl. agencies)","Welsh Government","120","110","27570","20500"
"New entrant CS","2021","Female","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","60","60","26630","24250"
"New entrant CS","2021","Male","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","180","180","25700","24370"
"New entrant CS","2021","Male","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Cabinet Office","780","770","43250","28000"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Competition and Markets Authority","30","30","[c]","[c]"
"New entrant CS","2021","Male","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Other Cabinet Office Agencies","90","90","35290","30000"
"New entrant CS","2021","Male","Crown Office and Procurator Fiscal Service","Scottish Government","50","50","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Attorney General's Departments","250","250","36790","38000"
"New entrant CS","2021","Male","Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Ministry of Defence","500","500","32740","29000"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Ministry of Defence","130","130","33600","28650"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","350","350","39490","33570"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","180","180","40920","34020"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Department for Education","250","250","37580","32940"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","480","470","37910","32560"
"New entrant CS","2021","Male","Department for International Trade","Department for International Trade","190","190","35870","31800"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Department for Transport","290","290","38190","34710"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","7010","6980","26700","27570"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","450","440","42390","32790"
"New entrant CS","2021","Male","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Department for Transport","170","160","25710","21590"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","Department for Transport","170","170","29460","26580"
"New entrant CS","2021","Male","Education and Skills Funding Agency","Department for Education","50","50","[c]","[c]"
"New entrant CS","2021","Male","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","Food Standards Agency","50","50","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Scotland","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2021","Male","Forestry and Land Scotland","Scottish Government","60","60","25480","25140"
"New entrant CS","2021","Male","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Legal Department","Attorney General's Departments","90","90","41770","43920"
"New entrant CS","2021","Male","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","Department for Work and Pensions","90","80","33990","26370"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","Ministry of Justice","790","780","22520","19930"
"New entrant CS","2021","Male","HM Land Registry","HM Land Registry","300","300","26580","22350"
"New entrant CS","2021","Male","HM Prison and Probation Service","Ministry of Justice","2560","2490","24540","22850"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","2550","2520","25070","20140"
"New entrant CS","2021","Male","HM Treasury (excl. agencies)","HM Treasury","190","190","32980","28500"
"New entrant CS","2021","Male","Home Office (incl. agencies)","Home Office","1180","1170","32100","25630"
"New entrant CS","2021","Male","Insolvency Service","Department for Business, Energy and Industrial Strategy","90","90","25810","20880"
"New entrant CS","2021","Male","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","Department for Transport","130","120","35850","33730"
"New entrant CS","2021","Male","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","60","60","44100","40450"
"New entrant CS","2021","Male","Met Office","Department for Business, Energy and Industrial Strategy","80","80","33270","30930"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","Ministry of Defence","1630","1610","29710","26350"
"New entrant CS","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","150","150","40440","33210"
"New entrant CS","2021","Male","Ministry of Justice (excl. agencies)","Ministry of Justice","340","330","40450","36800"
"New entrant CS","2021","Male","National Crime Agency","National Crime Agency","500","490","35860","34140"
"New entrant CS","2021","Male","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","60","60","53330","51360"
"New entrant CS","2021","Male","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","180","170","35880","27500"
"New entrant CS","2021","Male","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectorate","Ministry of Housing, Communities and Local Government","50","50","[c]","[c]"
"New entrant CS","2021","Male","Public Health England","Department of Health and Social Care","560","490","38330","32330"
"New entrant CS","2021","Male","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scottish Courts and Tribunals Service","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2021","Male","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scottish Government (excl. agencies)","Scottish Government","300","290","37690","30650"
"New entrant CS","2021","Male","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scottish Prison Service","Scottish Government","160","150","22310","20810"
"New entrant CS","2021","Male","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Security Scotland","Scottish Government","160","160","27110","20060"
"New entrant CS","2021","Male","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Submarine Delivery Agency","Ministry of Defence","130","130","36710","33000"
"New entrant CS","2021","Male","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","UK Export Finance","50","50","[c]","[c]"
"New entrant CS","2021","Male","UK Hydrographic Office","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2021","Male","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","80","80","29290","23320"
"New entrant CS","2021","Male","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","United Kingdom Statistics Authority","450","440","32010","29540"
"New entrant CS","2021","Male","Valuation Office Agency","HM Revenue and Customs","130","130","26160","24500"
"New entrant CS","2021","Male","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government (excl. agencies)","Welsh Government","80","70","27750","23600"
"New entrant CS","2021","Male","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","50","40","[c]","[c]"
"New entrant CS","2022","Female","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2022","Female","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","300","290","25980","24370"
"New entrant CS","2022","Female","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cabinet Office (excl. agencies)","Cabinet Office","950","940","36300","28000"
"New entrant CS","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2022","Female","Charity Commission","Charity Commission","50","50","27350","24440"
"New entrant CS","2022","Female","Companies House","Department for Business, Energy and Industrial Strategy","100","100","27440","20100"
"New entrant CS","2022","Female","Competition and Markets Authority","Competition and Markets Authority","60","60","38770","33120"
"New entrant CS","2022","Female","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Crown Commercial Service","Cabinet Office","70","70","33250","30420"
"New entrant CS","2022","Female","Crown Office and Procurator Fiscal Service","Scottish Government","280","280","26120","21050"
"New entrant CS","2022","Female","Crown Prosecution Service","Attorney General's Departments","500","480","30090","25480"
"New entrant CS","2022","Female","Defence Equipment and Support","Ministry of Defence","340","330","28650","26000"
"New entrant CS","2022","Female","Defence Science and Technology Laboratory","Ministry of Defence","230","230","28880","26520"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","370","370","37860","33570"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","220","220","34300","34020"
"New entrant CS","2022","Female","Department for Education (excl. agencies)","Department for Education","510","490","33530","29360"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","1020","990","37010","33820"
"New entrant CS","2022","Female","Department for International Trade","Department for International Trade","220","220","34880","31800"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","340","330","35430","33210"
"New entrant CS","2022","Female","Department for Transport (excl. agencies)","Department for Transport","370","360","41200","38650"
"New entrant CS","2022","Female","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","5890","5690","25900","27570"
"New entrant CS","2022","Female","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","620","420","36410","32790"
"New entrant CS","2022","Female","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Driver and Vehicle Licensing Agency","Department for Transport","340","310","21300","21840"
"New entrant CS","2022","Female","Driver and Vehicle Standards Agency","Department for Transport","220","210","25970","26130"
"New entrant CS","2022","Female","Education and Skills Funding Agency","Department for Education","100","100","32850","29360"
"New entrant CS","2022","Female","Education Scotland","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","Female","Estyn","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Food Standards Agency","130","130","33720","30350"
"New entrant CS","2022","Female","Food Standards Scotland","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","Female","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Attorney General's Departments","220","210","41020","43920"
"New entrant CS","2022","Female","Government Property Agency","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Department for Work and Pensions","150","150","29660","26370"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Ministry of Justice","1250","1200","23800","20970"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","HM Land Registry","310","300","26570","22600"
"New entrant CS","2022","Female","HM Prison and Probation Service","Ministry of Justice","9730","9180","26800","24770"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","4110","3960","26310","25330"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","HM Treasury","160","160","32190","28500"
"New entrant CS","2022","Female","Home Office","Home Office","1230","1180","28730","24880"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","120","110","27540","24030"
"New entrant CS","2022","Female","Legal Aid Agency","Ministry of Justice","60","50","22380","20970"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Department for Transport","70","70","29110","26840"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","40","30","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Department for Business, Energy and Industrial Strategy","100","90","29090","24150"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Ministry of Defence","1290","1230","29340","26350"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Ministry of Justice","440","430","34640","33820"
"New entrant CS","2022","Female","National Crime Agency","National Crime Agency","240","230","35490","32770"
"New entrant CS","2022","Female","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","Scottish Government","40","30","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","180","170","48110","46360"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","220","220","35110","30000"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","40","40","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","Ministry of Justice","110","110","22360","20970"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Department for Levelling Up, Housing and Communities","40","30","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","Department of Health and Social Care","190","160","39690","36330"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","Department for Environment, Food and Rural Affairs","300","280","21740","21300"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","Scottish Government","220","210","23230","22000"
"New entrant CS","2022","Female","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","Scottish Government","850","820","35160","31540"
"New entrant CS","2022","Female","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","Scottish Government","190","190","22910","21640"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","Scottish Government","860","830","27410","27230"
"New entrant CS","2022","Female","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","Ministry of Defence","70","60","33030","30000"
"New entrant CS","2022","Female","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","The National Archives","60","50","31740","28040"
"New entrant CS","2022","Female","Transport Scotland","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","UK Export Finance","70","70","41440","35000"
"New entrant CS","2022","Female","UK Health Security Agency","Department of Health and Social Care","1370","1270","36080","32330"
"New entrant CS","2022","Female","UK Hydrographic Office","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","UK Statistics Authority","560","500","28640","30210"
"New entrant CS","2022","Female","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","HM Revenue and Customs","270","260","26260","22010"
"New entrant CS","2022","Female","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Water Services Regulation Authority","30","30","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","Welsh Government","210","200","34200","31210"
"New entrant CS","2022","Female","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","200","190","26170","24920"
"New entrant CS","2022","Male","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office (excl. agencies)","Cabinet Office","810","810","41430","30000"
"New entrant CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","Charity Commission","40","40","[c]","[c]"
"New entrant CS","2022","Male","Companies House","Department for Business, Energy and Industrial Strategy","70","70","29110","24500"
"New entrant CS","2022","Male","Competition and Markets Authority","Competition and Markets Authority","70","70","50700","44050"
"New entrant CS","2022","Male","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Commercial Service","Cabinet Office","50","50","32260","30420"
"New entrant CS","2022","Male","Crown Office and Procurator Fiscal Service","Scottish Government","140","130","27170","21050"
"New entrant CS","2022","Male","Crown Prosecution Service","Attorney General's Departments","190","190","35090","30130"
"New entrant CS","2022","Male","Defence Equipment and Support","Ministry of Defence","640","640","31750","29600"
"New entrant CS","2022","Male","Defence Science and Technology Laboratory","Ministry of Defence","410","410","31070","27010"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","320","320","37430","33570"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","170","170","37040","34020"
"New entrant CS","2022","Male","Department for Education (excl. agencies)","Department for Education","300","300","36460","32870"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","790","780","38650","35900"
"New entrant CS","2022","Male","Department for International Trade","Department for International Trade","210","210","38610","31800"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","270","270","35820","33210"
"New entrant CS","2022","Male","Department for Transport (excl. agencies)","Department for Transport","370","360","43170","42470"
"New entrant CS","2022","Male","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","4380","4340","26680","27570"
"New entrant CS","2022","Male","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","340","190","38160","32790"
"New entrant CS","2022","Male","Disclosure Scotland","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","Male","Driver and Vehicle Licensing Agency","Department for Transport","320","310","22430","21840"
"New entrant CS","2022","Male","Driver and Vehicle Standards Agency","Department for Transport","420","410","26590","26130"
"New entrant CS","2022","Male","Education and Skills Funding Agency","Department for Education","80","80","35300","29360"
"New entrant CS","2022","Male","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","Food Standards Agency","70","70","32930","30350"
"New entrant CS","2022","Male","Food Standards Scotland","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","Male","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Legal Department","Attorney General's Departments","100","100","38420","36600"
"New entrant CS","2022","Male","Government Property Agency","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2022","Male","Health and Safety Executive","Department for Work and Pensions","150","150","38470","31660"
"New entrant CS","2022","Male","HM Courts and Tribunals Service","Ministry of Justice","650","640","25060","20970"
