"Status","Year","Region_ITL3","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Plymouth","G6/G7","Ministry of Defence (excl. agencies)","50","50","64720","59750"
"In post","2022","Plymouth","G6/G7","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","G6/G7","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","G6/G7","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SCS","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Defence Equipment and Support","40","40","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Department for Work and Pensions (excl. agencies)","50","50","33160","31990"
"In post","2022","Plymouth","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","HM Land Registry","440","410","39600","38550"
"In post","2022","Plymouth","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Home Office","30","30","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Ministry of Defence (excl. agencies)","190","190","39350","39030"
"In post","2022","Plymouth","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Valuation Office Agency","50","50","35650","33380"
"In post","2022","Plymouth","Unknown","HM Prison and Probation Service","140","120","29210","24800"
"In post","2022","Plymouth","Unknown","Submarine Delivery Agency","140","140","34910","34000"
"In post","2022","Portsmouth","AA/AO","Crown Prosecution Service","30","30","[c]","[c]"
"In post","2022","Portsmouth","AA/AO","Department for Work and Pensions (excl. agencies)","100","70","20840","21260"
"In post","2022","Portsmouth","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","AA/AO","HM Courts and Tribunals Service","70","60","20840","21410"
"In post","2022","Portsmouth","AA/AO","HM Revenue and Customs (excl. agencies)","400","340","21500","21250"
"In post","2022","Portsmouth","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","AA/AO","Ministry of Defence (excl. agencies)","600","580","25260","21170"
"In post","2022","Portsmouth","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","EO","Defence Equipment and Support","30","30","[c]","[c]"
"In post","2022","Portsmouth","EO","Department for Work and Pensions (excl. agencies)","140","130","27550","27570"
"In post","2022","Portsmouth","EO","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","EO","HM Revenue and Customs (excl. agencies)","230","190","27570","26820"
"In post","2022","Portsmouth","EO","Home Office","330","320","27400","25260"
"In post","2022","Portsmouth","EO","Ministry of Defence (excl. agencies)","300","290","28710","26670"
"In post","2022","Portsmouth","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","Crown Prosecution Service","50","50","60170","62030"
"In post","2022","Portsmouth","G6/G7","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","HM Revenue and Customs (excl. agencies)","70","60","58440","55210"
"In post","2022","Portsmouth","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","Ministry of Defence (excl. agencies)","150","150","59590","54540"
"In post","2022","Portsmouth","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SCS","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SCS","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","Defence Equipment and Support","50","50","36170","35700"
"In post","2022","Portsmouth","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","HM Revenue and Customs (excl. agencies)","250","230","35720","33430"
"In post","2022","Portsmouth","SEO/HEO","Home Office","90","90","36950","32600"
"In post","2022","Portsmouth","SEO/HEO","Ministry of Defence (excl. agencies)","630","610","37590","34800"
"In post","2022","Portsmouth","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Unknown","HM Prison and Probation Service","100","90","29910","28200"
"In post","2022","Portsmouth","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","AA/AO","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Powys","AA/AO","Ministry of Defence (excl. agencies)","150","140","20720","20970"
"In post","2022","Powys","AA/AO","Welsh Government (excl. agencies)","50","40","[c]","[c]"
"In post","2022","Powys","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","EO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Powys","EO","Department for Work and Pensions (excl. agencies)","60","50","27490","27570"
"In post","2022","Powys","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Powys","EO","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Powys","EO","Welsh Government (excl. agencies)","60","50","29310","29430"
"In post","2022","Powys","G6/G7","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Welsh Government (excl. agencies)","80","70","41470","38160"
"In post","2022","Powys","Unknown","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","AA/AO","Department for Work and Pensions (excl. agencies)","340","300","24720","25110"
"In post","2022","Redbridge and Waltham Forest","AA/AO","HM Courts and Tribunals Service","50","40","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","AA/AO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","Department for Work and Pensions (excl. agencies)","470","430","31030","31060"
"In post","2022","Redbridge and Waltham Forest","EO","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Department for Work and Pensions (excl. agencies)","60","60","38100","36650"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","HM Prison and Probation Service","150","140","33640","32090"
"In post","2022","Sandwell","AA/AO","Department for Work and Pensions (excl. agencies)","50","40","21130","21260"
"In post","2022","Sandwell","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","EO","Department for Work and Pensions (excl. agencies)","270","240","27350","27570"
"In post","2022","Sandwell","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","EO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","EO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","G6/G7","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","HM Prison and Probation Service","100","90","28530","25560"
"In post","2022","Scottish Borders","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","AA/AO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
