"Status","Year","Region_ITL2","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Work and Pensions","Declared disabled","100","80","25570","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Work and Pensions","Declared non-disabled","500","440","25960","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department for Work and Pensions","Unknown","100","90","27200","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department of Health and Social Care","Declared non-disabled","80","70","39440","36510"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","HM Revenue and Customs","Declared disabled","70","50","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","HM Revenue and Customs","Declared non-disabled","390","300","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","HM Revenue and Customs","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","HM Revenue and Customs","Unknown","290","240","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Justice","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department for Work and Pensions","Declared non-disabled","140","120","30010","31060"
"Leaver CS","2022","Outer London - East and North East","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Justice","Declared non-disabled","90","90","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Ministry of Justice","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Work and Pensions","Declared non-disabled","90","80","30270","31060"
"Leaver CS","2022","Outer London - South","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Revenue and Customs","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Revenue and Customs","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Home Office","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","Home Office","Declared non-disabled","220","200","38070","31340"
"Leaver CS","2022","Outer London - South","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Home Office","Unknown","60","60","38320","35050"
"Leaver CS","2022","Outer London - South","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Justice","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Justice","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Work and Pensions","Declared non-disabled","160","150","30860","31060"
"Leaver CS","2022","Outer London - West and North West","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department of Health and Social Care","Declared non-disabled","100","90","34470","32330"
"Leaver CS","2022","Outer London - West and North West","Department of Health and Social Care","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Home Office","Declared non-disabled","120","90","31670","30500"
"Leaver CS","2022","Outer London - West and North West","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Defence","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Justice","Declared non-disabled","90","80","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Justice","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","The National Archives","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Work and Pensions","Declared non-disabled","110","90","26020","27570"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Revenue and Customs","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Defence","Declared non-disabled","80","80","33450","30190"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Justice","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Justice","Declared non-disabled","210","200","23140","20970"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Justice","Unknown","90","90","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Work and Pensions","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Work and Pensions","Declared non-disabled","190","160","26960","21260"
"Leaver CS","2022","South Yorkshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Work and Pensions","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
