"Status","Year","Responsibility_level","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","G6/G7","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Defence Equipment and Support","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","130","120","56240","53600"
"Leaver Dept.","2021","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Digital, Culture, Media and Sport","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Education (excl. agencies)","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","110","110","55840","54280"
"Leaver Dept.","2021","G6/G7","Department for International Development","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Development","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Development","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Development","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Trade","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Trade","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Transport (excl. agencies)","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","60","60","58520","57230"
"Leaver Dept.","2021","G6/G7","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department of Health and Social Care (excl. agencies)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign and Commonwealth Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign and Commonwealth Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign and Commonwealth Office (excl. agencies)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Legal Department","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Prison and Probation Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Revenue and Customs (excl. agencies)","Unknown","160","160","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Home Office (incl. agencies)","Heterosexual / straight","130","130","59830","57460"
"Leaver Dept.","2021","G6/G7","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Defence (excl. agencies)","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","80","80","55880","53130"
"Leaver Dept.","2021","G6/G7","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Justice (excl. agencies)","Heterosexual / straight","60","60","58330","58130"
"Leaver Dept.","2021","G6/G7","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
