"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Welsh Government (excl. agencies)","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Animal and Plant Health Agency","340","340","25320","24920"
"In post","2021","20-29","Declared non-disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","1150","1150","37040","34550"
"In post","2021","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","70","70","25230","24920"
"In post","2021","20-29","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Companies House","80","80","26510","24500"
"In post","2021","20-29","Declared non-disabled","Competition and Markets Authority","140","140","39120","34570"
"In post","2021","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","350","330","26070","22220"
"In post","2021","20-29","Declared non-disabled","Crown Prosecution Service","390","380","29010","25920"
"In post","2021","20-29","Declared non-disabled","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Defence Equipment and Support","1550","1530","26660","26590"
"In post","2021","20-29","Declared non-disabled","Defence Science and Technology Laboratory","590","590","29300","28650"
"In post","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","1180","1170","41280","40050"
"In post","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","510","510","41410","35180"
"In post","2021","20-29","Declared non-disabled","Department for Education (excl. agencies)","660","650","37440","36500"
"In post","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","750","750","34570","32560"
"In post","2021","20-29","Declared non-disabled","Department for International Trade","430","420","37430","32120"
"In post","2021","20-29","Declared non-disabled","Department for Transport (excl. agencies)","560","550","38860","35060"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","7620","7480","26530","27570"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","140","130","39770","36070"
"In post","2021","20-29","Declared non-disabled","Disclosure Scotland","40","40","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","540","510","23060","21590"
"In post","2021","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","130","130","26790","26350"
"In post","2021","20-29","Declared non-disabled","Education and Skills Funding Agency","220","220","32920","30090"
"In post","2021","20-29","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","FCDO Services","110","110","27880","26650"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","40","40","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","880","880","35060","34220"
"In post","2021","20-29","Declared non-disabled","Forestry and Land Scotland","90","90","25800","25140"
"In post","2021","20-29","Declared non-disabled","Government Actuary's Department","40","40","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Government Legal Department","280","280","36990","33460"
"In post","2021","20-29","Declared non-disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Health and Safety Executive","190","190","29210","26410"
"In post","2021","20-29","Declared non-disabled","HM Courts and Tribunals Service","1160","1140","22090","19930"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","350","340","26520","27130"
"In post","2021","20-29","Declared non-disabled","HM Prison and Probation Service","7030","6940","26260","25450"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","4810","4720","28180","25560"
"In post","2021","20-29","Declared non-disabled","HM Treasury (excl. agencies)","670","660","38940","32960"
"In post","2021","20-29","Declared non-disabled","Home Office (incl. agencies)","4110","3990","28060","24890"
"In post","2021","20-29","Declared non-disabled","Insolvency Service","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Legal Aid Agency","60","60","21340","20550"
"In post","2021","20-29","Declared non-disabled","Maritime and Coastguard Agency","100","100","29810","30730"
"In post","2021","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","90","90","32070","27400"
"In post","2021","20-29","Declared non-disabled","Met Office","280","280","30930","31580"
"In post","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","2590","2570","29500","26670"
"In post","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","450","450","37950","33210"
"In post","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","570","560","34100","31000"
"In post","2021","20-29","Declared non-disabled","National Crime Agency","110","110","34100","32770"
"In post","2021","20-29","Declared non-disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","140","140","29230","25880"
"In post","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","300","300","31370","30950"
"In post","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office of the Public Guardian","200","190","20690","19930"
"In post","2021","20-29","Declared non-disabled","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning Inspectorate","40","40","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Public Health England","1010","960","28310","26880"
"In post","2021","20-29","Declared non-disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Registers of Scotland","90","90","27330","24130"
"In post","2021","20-29","Declared non-disabled","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Rural Payments Agency","250","250","22630","21050"
"In post","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","660","660","30360","29190"
"In post","2021","20-29","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Serious Fraud Office","50","50","32910","33100"
"In post","2021","20-29","Declared non-disabled","Social Security Scotland","140","140","26320","26160"
"In post","2021","20-29","Declared non-disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Submarine Delivery Agency","290","290","29110","27610"
"In post","2021","20-29","Declared non-disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","The National Archives","60","60","26810","23560"
"In post","2021","20-29","Declared non-disabled","Transport Scotland","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","UK Export Finance","60","60","35780","33000"
"In post","2021","20-29","Declared non-disabled","UK Hydrographic Office","70","70","28180","26740"
"In post","2021","20-29","Declared non-disabled","UK Intellectual Property Office","140","140","30500","29890"
"In post","2021","20-29","Declared non-disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","360","350","31670","29540"
"In post","2021","20-29","Declared non-disabled","Valuation Office Agency","230","220","27490","25860"
"In post","2021","20-29","Declared non-disabled","Vehicle Certification Agency","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","440","430","27170","23830"
"In post","2021","20-29","Declared non-disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","60","60","39440","37300"
"In post","2021","20-29","Undeclared","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Defence Equipment and Support","70","70","28130","28680"
"In post","2021","20-29","Undeclared","Defence Science and Technology Laboratory","40","40","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","60","60","41820","40050"
"In post","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Education (excl. agencies)","40","40","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Transport (excl. agencies)","270","270","36780","34710"
"In post","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","510","500","26450","27570"
"In post","2021","20-29","Undeclared","Driver and Vehicle Licensing Agency","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Food Standards Agency","70","70","31570","31980"
"In post","2021","20-29","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","HM Courts and Tribunals Service","80","70","22040","20650"
