"Status","Year","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Harrow and Hillingdon","40","40","[c]","[c]"
"Leaver Dept.","2021","London","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"Leaver Dept.","2021","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lambeth","90","90","46540","45180"
"Leaver Dept.","2021","London","Lewisham and Southwark","30","30","[c]","[c]"
"Leaver Dept.","2021","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Tower Hamlets","320","310","47100","40600"
"Leaver Dept.","2021","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Westminster","4340","3920","44910","39760"
"Leaver Dept.","2021","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Durham CC","110","100","25110","21430"
"Leaver Dept.","2021","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Sunderland","80","80","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","370","350","28290","25310"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","50","50","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","180","170","28130","25560"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","190","180","28560","24880"
"Leaver Dept.","2021","North West (England)","Manchester","210","200","32150","27570"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","110","110","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","120","110","30860","27570"
"Leaver Dept.","2021","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","30","30","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","40","40","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","120","70","50990","52500"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","30","30","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","120","120","35190","29190"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","240","240","27900","26550"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Lanarkshire","50","50","[c]","[c]"
"Leaver Dept.","2021","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","South Lanarkshire","80","80","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Central Hampshire","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Kent","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Portsmouth","30","30","[c]","[c]"
"Leaver Dept.","2021","South East (England)","South Hampshire","70","60","30750","29300"
"Leaver Dept.","2021","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","430","420","35230","32430"
"Leaver Dept.","2021","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bristol, City of","150","150","35050","30210"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon CC","50","50","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Plymouth","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Wiltshire","60","60","38650","37320"
"Leaver Dept.","2021","Unknown","Unknown","710","700","35580","32000"
"Leaver Dept.","2021","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Cardiff and Vale of Glamorgan","240","230","32800","27570"
"Leaver Dept.","2021","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","140","130","36840","35790"
"Leaver Dept.","2021","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","140","140","27670","21590"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","280","270","27800","22570"
"Leaver Dept.","2021","West Midlands (England)","Coventry","40","40","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","40","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","30","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","30","30","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","50","40","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Leeds","260","230","33780","30600"
"Leaver Dept.","2021","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Sheffield","140","140","34670","31990"
"Leaver Dept.","2021","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","York","100","90","36610","32860"
"Leaver Dept.","2022","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicester","50","50","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire CC and Rutland","40","30","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire CC","40","30","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Nottingham","400","380","33750","28590"
"Leaver Dept.","2022","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Cambridgeshire CC","290","260","39710","32880"
"Leaver Dept.","2022","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Hertfordshire CC","70","70","36710","31060"
"Leaver Dept.","2022","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Norwich and East Norfolk","40","40","[c]","[c]"
"Leaver Dept.","2022","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Suffolk CC","80","80","40390","34340"
"Leaver Dept.","2022","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","West Essex","70","60","43740","32320"
"Leaver Dept.","2022","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Barnet","1140","1050","41930","35420"
"Leaver Dept.","2022","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Camden and City of London","80","80","33050","28670"
"Leaver Dept.","2022","London","Croydon","300","300","38590","33650"
"Leaver Dept.","2022","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Hackney and Newham","150","140","33220","31060"
"Leaver Dept.","2022","London","Haringey and Islington","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Harrow and Hillingdon","90","80","40320","31060"
"Leaver Dept.","2022","London","Hounslow and Richmond upon Thames","60","60","[c]","[c]"
"Leaver Dept.","2022","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Lambeth","1650","1510","47070","40070"
"Leaver Dept.","2022","London","Lewisham and Southwark","240","230","47620","41310"
"Leaver Dept.","2022","London","Merton, Kingston upon Thames and Sutton","30","30","[c]","[c]"
"Leaver Dept.","2022","London","Redbridge and Waltham Forest","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Tower Hamlets","370","360","41070","34800"
"Leaver Dept.","2022","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Westminster","5940","4850","44920","40050"
"Leaver Dept.","2022","North East (England)","Darlington","40","40","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Durham","130","120","27110","22040"
"Leaver Dept.","2022","North East (England)","Hartlepool and Stockton-on-Tees","30","30","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Sunderland","120","110","28390","27570"
"Leaver Dept.","2022","North East (England)","Tyneside","660","630","32620","27570"
"Leaver Dept.","2022","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Blackpool","90","90","34080","31990"
"Leaver Dept.","2022","North West (England)","Cheshire East","40","40","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester North East","40","40","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester North West","40","30","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester South West","190","190","30120","27570"
"Leaver Dept.","2022","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Liverpool","440","420","31100","25940"
"Leaver Dept.","2022","North West (England)","Manchester","700","670","34180","28000"
"Leaver Dept.","2022","North West (England)","Mid Lancashire","130","120","34560","28590"
"Leaver Dept.","2022","North West (England)","Sefton","170","160","30330","27570"
"Leaver Dept.","2022","North West (England)","Warrington","50","50","[c]","[c]"
"Leaver Dept.","2022","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Wirral","60","60","28370","27570"
"Leaver Dept.","2022","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Belfast","40","40","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","60","30","[c]","[c]"
"Leaver Dept.","2022","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Angus and Dundee City","170","160","24800","26700"
"Leaver Dept.","2022","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","City of Edinburgh","200","200","35400","27570"
"Leaver Dept.","2022","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","30","[c]","[c]"
"Leaver Dept.","2022","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Falkirk","50","50","[c]","[c]"
"Leaver Dept.","2022","Scotland","Glasgow City","440","430","29350","27570"
"Leaver Dept.","2022","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Lanarkshire","90","80","[c]","[c]"
"Leaver Dept.","2022","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","South Lanarkshire","130","130","38370","34290"
"Leaver Dept.","2022","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire","60","50","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Central Hampshire","70","70","36920","35180"
"Leaver Dept.","2022","South East (England)","East Kent","70","70","29610","27980"
"Leaver Dept.","2022","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","East Sussex CC","30","30","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Mid Kent","60","60","51760","47540"
"Leaver Dept.","2022","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Oxfordshire CC","340","300","43580","40030"
"Leaver Dept.","2022","South East (England)","Portsmouth","40","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","South Hampshire","120","110","36310","29540"
"Leaver Dept.","2022","South East (England)","Southampton","30","30","[c]","[c]"
"Leaver Dept.","2022","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","West Surrey","40","30","[c]","[c]"
"Leaver Dept.","2022","South East (England)","West Sussex (North East)","50","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","470","460","35500","33060"
"Leaver Dept.","2022","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Bristol, City of","520","480","37590","30730"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon CC","100","100","35700","29280"
"Leaver Dept.","2022","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire CC","40","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Plymouth","50","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Wiltshire","860","810","37430","34530"
"Leaver Dept.","2022","Unknown","Unknown","740","540","37380","32000"
"Leaver Dept.","2022","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Cardiff and Vale of Glamorgan","360","350","33530","27730"
"Leaver Dept.","2022","Wales","Central Valleys","50","50","[c]","[c]"
"Leaver Dept.","2022","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Monmouthshire and Newport","190","180","35040","30450"
"Leaver Dept.","2022","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Swansea","50","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Birmingham","800","760","34160","27570"
"Leaver Dept.","2022","West Midlands (England)","Coventry","110","110","34300","30090"
"Leaver Dept.","2022","West Midlands (England)","Dudley","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Solihull","50","50","28250","25310"
"Leaver Dept.","2022","West Midlands (England)","Staffordshire CC","90","80","38320","30280"
"Leaver Dept.","2022","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Warwickshire CC","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Worcestershire CC","60","60","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Bradford","70","70","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Calderdale and Kirklees","40","40","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Leeds","1000","650","36690","31990"
"Leaver Dept.","2022","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire CC","50","40","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Sheffield","260","250","37860","35310"
"Leaver Dept.","2022","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","York","170","170","39220","36330"
"New entrant CS","2021","East Midlands (England)","Derby","140","130","25810","27570"
"New entrant CS","2021","East Midlands (England)","East Derbyshire","60","50","26690","27570"
"New entrant CS","2021","East Midlands (England)","Leicester","410","390","24080","22350"
"New entrant CS","2021","East Midlands (England)","Leicestershire CC and Rutland","190","190","25360","22850"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","290","280","26800","25790"
"New entrant CS","2021","East Midlands (England)","North Northamptonshire","110","110","27230","27570"
"New entrant CS","2021","East Midlands (England)","North Nottinghamshire","110","110","24150","22920"
"New entrant CS","2021","East Midlands (England)","Nottingham","840","820","28280","25560"
"New entrant CS","2021","East Midlands (England)","South and West Derbyshire","100","90","24950","26370"
"New entrant CS","2021","East Midlands (England)","South Nottinghamshire","60","50","26500","22850"
"New entrant CS","2021","East Midlands (England)","West Northamptonshire","170","160","23200","22850"
"New entrant CS","2021","East of England","Bedford","160","150","25420","27570"
"New entrant CS","2021","East of England","Breckland and South Norfolk","60","60","[c]","[c]"
"New entrant CS","2021","East of England","Cambridgeshire CC","380","370","30070","27340"
