"Status","Year","Region_ITL1","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","SEO/HEO","Project Delivery","1610","1580","38960","38600"
"In post","2021","London","SEO/HEO","Property","410","400","40490","38410"
"In post","2021","London","SEO/HEO","Psychology","40","40","[c]","[c]"
"In post","2021","London","SEO/HEO","Science and Engineering","650","620","39030","40070"
"In post","2021","London","SEO/HEO","Security","450","440","41670","41410"
"In post","2021","London","SEO/HEO","Social Research","240","230","38420","40020"
"In post","2021","London","SEO/HEO","Statistics","420","410","39020","39590"
"In post","2021","London","SEO/HEO","Tax","1210","1150","38620","36590"
"In post","2021","London","SEO/HEO","Unknown","4590","4520","36070","36630"
"In post","2021","London","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Operational Delivery","1540","1490","33360","32090"
"In post","2021","London","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Operational Delivery","8030","6770","22000","21430"
"In post","2021","North East (England)","AA/AO","Other","120","120","20570","21090"
"In post","2021","North East (England)","AA/AO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Property","50","40","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Security","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Tax","660","630","20190","20140"
"In post","2021","North East (England)","AA/AO","Unknown","4680","4050","20810","21010"
"In post","2021","North East (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Digital, Data and Technology","80","80","26240","25560"
"In post","2021","North East (England)","EO","Finance","50","50","26120","26000"
"In post","2021","North East (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Intelligence Analysis","40","30","[c]","[c]"
"In post","2021","North East (England)","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Legal","100","100","26010","25560"
"In post","2021","North East (England)","EO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Operational Delivery","2880","2620","26570","25560"
"In post","2021","North East (England)","EO","Other","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Policy","50","50","25740","26000"
"In post","2021","North East (England)","EO","Project Delivery","70","70","25950","25560"
"In post","2021","North East (England)","EO","Property","60","60","25700","25860"
"In post","2021","North East (England)","EO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Security","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Tax","670","640","25720","25560"
"In post","2021","North East (England)","EO","Unknown","3760","3350","27300","27570"
"In post","2021","North East (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Digital, Data and Technology","170","170","53740","52580"
"In post","2021","North East (England)","G6/G7","Economics","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Finance","90","90","54990","52580"
"In post","2021","North East (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Legal","160","150","55160","55610"
"In post","2021","North East (England)","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Operational Delivery","270","270","55150","52580"
"In post","2021","North East (England)","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Other","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Policy","110","110","53530","50840"
"In post","2021","North East (England)","G6/G7","Project Delivery","280","270","52670","52580"
"In post","2021","North East (England)","G6/G7","Property","50","50","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Tax","200","200","54610","52580"
"In post","2021","North East (England)","G6/G7","Unknown","550","530","55900","52620"
"In post","2021","North East (England)","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Other","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Policy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Property","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Tax","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Unknown","40","40","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Commercial","80","80","38020","37100"
"In post","2021","North East (England)","SEO/HEO","Communications","60","60","34980","33280"
"In post","2021","North East (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Digital, Data and Technology","420","400","35260","35900"
"In post","2021","North East (England)","SEO/HEO","Finance","210","200","34990","36500"
"In post","2021","North East (England)","SEO/HEO","Human Resources","80","70","35300","33840"
"In post","2021","North East (England)","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Internal Audit","30","30","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Legal","160","140","35780","36500"
"In post","2021","North East (England)","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Operational Delivery","1810","1720","34880","32180"
"In post","2021","North East (England)","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Other","60","50","35580","37460"
"In post","2021","North East (England)","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Policy","180","170","34940","36500"
"In post","2021","North East (England)","SEO/HEO","Project Delivery","510","480","35250","36970"
"In post","2021","North East (England)","SEO/HEO","Property","130","120","36010","35900"
"In post","2021","North East (England)","SEO/HEO","Psychology","60","60","39110","40060"
"In post","2021","North East (England)","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Security","50","40","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Tax","620","590","33330","31810"
"In post","2021","North East (England)","SEO/HEO","Unknown","1600","1510","34040","32960"
"In post","2021","North East (England)","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Operational Delivery","700","650","29190","28200"
"In post","2021","North East (England)","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Finance","90","80","21210","21160"
"In post","2021","North West (England)","AA/AO","Human Resources","230","200","21100","20920"
"In post","2021","North West (England)","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
