"Status","Year","Region_ITL3","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gwynedd","Declared non-disabled","West Wales and The Valleys","590","540","25250","21050"
"In post","2021","Gwynedd","Undeclared","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2021","Gwynedd","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Declared disabled","Inner London - East","440","400","32960","31060"
"In post","2021","Hackney and Newham","Declared non-disabled","Inner London - East","2050","1900","34530","31060"
"In post","2021","Hackney and Newham","Undeclared","Inner London - East","130","120","34990","31060"
"In post","2021","Hackney and Newham","Unknown","Inner London - East","430","410","36440","34100"
"In post","2021","Haringey and Islington","Declared disabled","Inner London - East","180","170","32360","31060"
"In post","2021","Haringey and Islington","Declared non-disabled","Inner London - East","920","870","31590","31060"
"In post","2021","Haringey and Islington","Undeclared","Inner London - East","160","150","32150","33030"
"In post","2021","Haringey and Islington","Unknown","Inner London - East","250","250","27830","30220"
"In post","2021","Harrow and Hillingdon","Declared disabled","Outer London - West and North West","360","310","31360","30410"
"In post","2021","Harrow and Hillingdon","Declared non-disabled","Outer London - West and North West","2620","2360","31250","29380"
"In post","2021","Harrow and Hillingdon","Undeclared","Outer London - West and North West","210","190","32520","30410"
"In post","2021","Harrow and Hillingdon","Unknown","Outer London - West and North West","220","210","28600","28650"
"In post","2021","Hartlepool and Stockton-on-Tees","Declared disabled","Tees Valley and Durham","230","200","26900","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","Declared non-disabled","Tees Valley and Durham","1070","970","27070","27380"
"In post","2021","Hartlepool and Stockton-on-Tees","Undeclared","Tees Valley and Durham","160","150","29820","31530"
"In post","2021","Hartlepool and Stockton-on-Tees","Unknown","Tees Valley and Durham","90","90","25660","24920"
"In post","2021","Heart of Essex","Declared disabled","Essex","120","110","31730","29290"
"In post","2021","Heart of Essex","Declared non-disabled","Essex","760","710","32610","29310"
"In post","2021","Heart of Essex","Undeclared","Essex","90","80","31840","29810"
"In post","2021","Heart of Essex","Unknown","Essex","150","150","29170","26470"
"In post","2021","Herefordshire, County of","Declared disabled","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2021","Herefordshire, County of","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","290","280","27450","26670"
"In post","2021","Herefordshire, County of","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, County of","Unknown","Herefordshire, Worcestershire and Warwickshire","90","90","28320","24610"
"In post","2021","Hertfordshire","Declared disabled","Bedfordshire and Hertfordshire","280","260","32730","30000"
"In post","2021","Hertfordshire","Declared non-disabled","Bedfordshire and Hertfordshire","1840","1720","34560","30750"
"In post","2021","Hertfordshire","Undeclared","Bedfordshire and Hertfordshire","140","130","34900","31040"
"In post","2021","Hertfordshire","Unknown","Bedfordshire and Hertfordshire","460","450","36870","33090"
"In post","2021","Hounslow and Richmond upon Thames","Declared disabled","Outer London - West and North West","260","240","31750","31060"
"In post","2021","Hounslow and Richmond upon Thames","Declared non-disabled","Outer London - West and North West","1990","1880","32570","31060"
"In post","2021","Hounslow and Richmond upon Thames","Undeclared","Outer London - West and North West","200","190","33960","33090"
"In post","2021","Hounslow and Richmond upon Thames","Unknown","Outer London - West and North West","410","390","32770","30720"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Declared disabled","West Central Scotland","110","90","28810","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Declared non-disabled","West Central Scotland","600","550","29250","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","West Central Scotland","310","280","30260","29350"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared disabled","Highlands and Islands","110","100","28640","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared non-disabled","Highlands and Islands","770","730","29150","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Highlands and Islands","230","210","29410","29030"
"In post","2021","Isle of Anglesey","Declared disabled","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2021","Isle of Anglesey","Declared non-disabled","West Wales and The Valleys","170","160","28310","26670"
"In post","2021","Isle of Anglesey","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","Declared disabled","Hampshire and Isle of Wight","120","110","27360","26680"
"In post","2021","Isle of Wight","Declared non-disabled","Hampshire and Isle of Wight","540","500","26760","25830"
"In post","2021","Isle of Wight","Undeclared","Hampshire and Isle of Wight","220","200","29530","31650"
"In post","2021","Isle of Wight","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","Inner London - West","80","80","31750","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","Inner London - West","600","580","32700","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Inner London - West","90","80","35550","34940"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Inner London - West","80","80","30150","31060"
"In post","2021","Kent Thames Gateway","Declared disabled","Kent","180","170","29790","29290"
"In post","2021","Kent Thames Gateway","Declared non-disabled","Kent","1010","960","30520","30400"
"In post","2021","Kent Thames Gateway","Undeclared","Kent","230","210","30680","31650"
"In post","2021","Kent Thames Gateway","Unknown","Kent","180","180","27800","29120"
"In post","2021","Kingston upon Hull, City of","Declared disabled","East Yorkshire and Northern Lincolnshire","250","210","26740","27130"
"In post","2021","Kingston upon Hull, City of","Declared non-disabled","East Yorkshire and Northern Lincolnshire","1400","1260","28170","27350"
"In post","2021","Kingston upon Hull, City of","Undeclared","East Yorkshire and Northern Lincolnshire","160","150","31100","31650"
"In post","2021","Kingston upon Hull, City of","Unknown","East Yorkshire and Northern Lincolnshire","190","180","25580","23990"
"In post","2021","Lambeth","Declared disabled","Inner London - East","270","250","36890","32090"
"In post","2021","Lambeth","Declared non-disabled","Inner London - East","2460","2310","43690","38890"
"In post","2021","Lambeth","Undeclared","Inner London - East","270","240","44360","38590"
"In post","2021","Lambeth","Unknown","Inner London - East","1390","1340","44740","40170"
"In post","2021","Lancaster and Wyre","Declared disabled","Lancashire","120","110","27690","26780"
"In post","2021","Lancaster and Wyre","Declared non-disabled","Lancashire","720","670","29190","26780"
"In post","2021","Lancaster and Wyre","Undeclared","Lancashire","100","90","29240","27630"
"In post","2021","Lancaster and Wyre","Unknown","Lancashire","110","110","24860","26510"
"In post","2021","Leeds","Declared disabled","West Yorkshire","1100","1020","31970","27570"
"In post","2021","Leeds","Declared non-disabled","West Yorkshire","7190","6710","33550","29650"
"In post","2021","Leeds","Undeclared","West Yorkshire","550","520","32360","31650"
"In post","2021","Leeds","Unknown","West Yorkshire","2570","2490","32550","27570"
"In post","2021","Leicester","Declared disabled","Leicestershire, Rutland and Northamptonshire","300","270","25450","22350"
"In post","2021","Leicester","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","1750","1570","27460","27130"
"In post","2021","Leicester","Undeclared","Leicestershire, Rutland and Northamptonshire","150","130","27170","27570"
"In post","2021","Leicester","Unknown","Leicestershire, Rutland and Northamptonshire","420","380","25260","22350"
"In post","2021","Leicestershire CC and Rutland","Declared disabled","Leicestershire, Rutland and Northamptonshire","200","180","28540","26850"
"In post","2021","Leicestershire CC and Rutland","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","1380","1290","29250","26810"
"In post","2021","Leicestershire CC and Rutland","Undeclared","Leicestershire, Rutland and Northamptonshire","190","180","29540","31180"
"In post","2021","Leicestershire CC and Rutland","Unknown","Leicestershire, Rutland and Northamptonshire","250","240","28350","25300"
"In post","2021","Lewisham and Southwark","Declared disabled","Inner London - East","170","160","32700","31060"
"In post","2021","Lewisham and Southwark","Declared non-disabled","Inner London - East","980","940","33200","31060"
"In post","2021","Lewisham and Southwark","Undeclared","Inner London - East","150","130","33050","32740"
"In post","2021","Lewisham and Southwark","Unknown","Inner London - East","90","90","44110","31060"
"In post","2021","Lincolnshire","Declared disabled","Lincolnshire","390","360","28200","27570"
"In post","2021","Lincolnshire","Declared non-disabled","Lincolnshire","1970","1860","28080","26750"
"In post","2021","Lincolnshire","Undeclared","Lincolnshire","260","240","29010","27570"
"In post","2021","Lincolnshire","Unknown","Lincolnshire","210","200","27190","23150"
"In post","2021","Lisburn and Castlereagh","Declared disabled","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Declared non-disabled","Northern Ireland","280","260","27700","24890"
"In post","2021","Lisburn and Castlereagh","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Unknown","Northern Ireland","60","60","28390","23390"
"In post","2021","Liverpool","Declared disabled","Merseyside","1080","970","28590","25560"
"In post","2021","Liverpool","Declared non-disabled","Merseyside","7230","6680","28680","25040"
"In post","2021","Liverpool","Undeclared","Merseyside","510","470","28970","26560"
"In post","2021","Liverpool","Unknown","Merseyside","1410","1330","31610","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","Highlands and Islands","250","240","28970","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Highlands and Islands","50","40","26150","26160"
"In post","2021","Luton","Declared disabled","Bedfordshire and Hertfordshire","80","70","26210","27370"
"In post","2021","Luton","Declared non-disabled","Bedfordshire and Hertfordshire","410","350","26540","27190"
"In post","2021","Luton","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Unknown","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Manchester","Declared disabled","Greater Manchester","950","880","32190","28130"
"In post","2021","Manchester","Declared non-disabled","Greater Manchester","6070","5760","34540","30200"
"In post","2021","Manchester","Undeclared","Greater Manchester","530","490","32620","31530"
"In post","2021","Manchester","Unknown","Greater Manchester","1440","1390","32060","29250"
