"Status","Year","Sexual_orientation","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Tax","270","270","23460","25560"
"New entrant CS","2021","Heterosexual / straight","North East (England)","Unknown","1130","1120","23950","21010"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Digital, Data and Technology","80","80","39370","36500"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Finance","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Human Resources","80","80","29870","24960"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Legal","60","60","42200","48080"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Operational Delivery","850","820","25460","22850"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Other","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Policy","60","60","34620","30360"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Project Delivery","50","50","35750","30820"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Science and Engineering","90","80","30450","28590"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Tax","170","160","22950","20140"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Unknown","1910","1890","25580","26350"
"New entrant CS","2021","Heterosexual / straight","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Operational Delivery","50","50","26150","21430"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Tax","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Operational Delivery","270","260","24470","20760"
"New entrant CS","2021","Heterosexual / straight","Scotland","Other","140","140","25230","23450"
"New entrant CS","2021","Heterosexual / straight","Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Security","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland","Tax","120","110","21320","20140"
"New entrant CS","2021","Heterosexual / straight","Scotland","Unknown","1420","1380","27580","27570"
"New entrant CS","2021","Heterosexual / straight","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Digital, Data and Technology","80","80","39490","35900"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Finance","50","50","33640","30730"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Legal","50","50","42470","50520"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Medicine","50","40","47330","37890"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Operational Delivery","1070","1030","25670","24440"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Other","180","170","25280","20920"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Project Delivery","120","110","36510","33000"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Property","50","50","39340","33300"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Science and Engineering","100","90","30160","27960"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Security","110","110","27350","25540"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Unknown","1580","1540","26970","27570"
"New entrant CS","2021","Heterosexual / straight","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Commercial","70","70","33270","31970"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Digital, Data and Technology","150","150","36940","35900"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Finance","90","90","30340","25000"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Human Resources","80","70","30550","23390"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Knowledge and Information Management","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Medicine","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Operational Delivery","840","790","25440","22850"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Other","230","220","26330","20920"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Policy","80","80","34350","30250"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Project Delivery","240","230","36080","33000"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Property","50","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Science and Engineering","340","330","31790","28650"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Security","60","60","27900","23540"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Unknown","920","890","25840","27570"
"New entrant CS","2021","Heterosexual / straight","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Unknown","290","280","29990","27570"
"New entrant CS","2021","Heterosexual / straight","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Digital, Data and Technology","110","110","34970","30730"
"New entrant CS","2021","Heterosexual / straight","Wales","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Operational Delivery","610","590","23290","21590"
"New entrant CS","2021","Heterosexual / straight","Wales","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Policy","40","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Social Research","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Statistics","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wales","Tax","90","80","21520","20140"
"New entrant CS","2021","Heterosexual / straight","Wales","Unknown","490","480","24720","27570"
"New entrant CS","2021","Heterosexual / straight","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Digital, Data and Technology","70","70","40050","36500"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Operational Delivery","830","790","24970","22850"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Other","70","70","24890","20920"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Policy","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Project Delivery","60","60","37590","36740"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Tax","60","60","21640","20140"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Unknown","830","810","26240","27570"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Digital, Data and Technology","70","70","41130","36740"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Operational Delivery","600","580","24620","22850"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Other","70","60","23060","20920"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Policy","120","110","34940","30190"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Property","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Science and Engineering","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Tax","60","60","22020","20140"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Unknown","1290","1260","26370","27570"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","Unknown","60","60","26160","27570"
"New entrant CS","2021","LGBO","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Operational Delivery","70","70","23450","22850"
"New entrant CS","2021","LGBO","East of England","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Project Delivery","[c]","[c]","[c]","[c]"
