"Status","Year","Region_ITL2","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Heterosexual / straight","120","110","22450","22850"
"New entrant CS","2021","Lancashire","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Unknown","100","90","21870","20600"
"New entrant CS","2021","Lancashire","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Heterosexual / straight","290","280","25570","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Unknown","60","60","26180","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Heterosexual / straight","160","150","21650","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Unknown","100","100","20800","19530"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Work and Pensions","Heterosexual / straight","50","50","27200","27570"
"New entrant CS","2021","Lincolnshire","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Defence","Heterosexual / straight","100","100","28200","22640"
"New entrant CS","2021","Lincolnshire","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Justice","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Attorney General's Departments","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","Heterosexual / straight","280","280","26320","27570"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Land Registry","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Revenue and Customs","Heterosexual / straight","90","80","24050","20140"
"New entrant CS","2021","Merseyside","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Revenue and Customs","Unknown","210","200","22120","20140"
"New entrant CS","2021","Merseyside","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Home Office","Heterosexual / straight","60","60","24410","21430"
"New entrant CS","2021","Merseyside","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Home Office","Unknown","100","100","25680","21430"
"New entrant CS","2021","Merseyside","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice","Heterosexual / straight","50","50","21890","20600"
"New entrant CS","2021","Merseyside","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice","Unknown","60","50","21280","19930"
"New entrant CS","2021","Merseyside","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other Cabinet Office Agencies","Heterosexual / straight","60","60","37680","34800"
"New entrant CS","2021","Merseyside","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government","Unknown","60","60","27070","22570"
"New entrant CS","2021","North Yorkshire","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs","Heterosexual / straight","100","100","30510","29180"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions","Heterosexual / straight","120","120","26540","27570"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Defence","Heterosexual / straight","90","90","28290","20920"
"New entrant CS","2021","North Yorkshire","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Defence","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HM Revenue and Customs","Heterosexual / straight","70","70","21980","20140"
"New entrant CS","2021","Northern Ireland","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HM Revenue and Customs","Unknown","140","130","21900","20140"
"New entrant CS","2021","Northern Ireland","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Home Office","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Heterosexual / straight","900","890","24240","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","LGBO","90","80","24070","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Undeclared","50","50","27470","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Unknown","140","130","25190","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
